,STATEFP,COUNTYFP,NAME,NAMELSAD,ALAND,STATENAME,POP,PWPD,PWPD_A,PWPD_A_ERR,PWPD_ALPHA1,PWPD_ALPHA1_ERR,PWPD_ALPHA2,PWPD_ALPHA2_ERR,PWPD_XBREAK,PWPD_XBREAK_ERR,PWPD_DELTA,PWPD_DELTA_ERR
21,29,083,Henry,Henry County,1805078265,Missouri,22167.814453125,687.0857310813001,274.68037553706665,27.752799393158867,0.44227658871065434,0.023672045920005706,0.9763654405263026,0.09299490366727109,1.8041829385647878,0.28727237639572495,0.1,0.0
22,08,109,Saguache,Saguache County,8206547705,Colorado,5962.8291015625,552.3192001489698,140.76216255193634,4.712390619541108,0.7157271869690047,0.005695940237527896,1.6827489902065722,0.07394671786119676,1.5337685705737245,0.05522138890337556,0.1,0.0
23,37,037,Chatham,Chatham County,1765648430,North Carolina,71340.984375,896.3736141326548,5327.717607982393,124758548.53218003,25.276075061351506,324554.0491350751,0.6802387427644344,0.027973616369076453,0.18590919637854617,251.5605547635877,0.1,0.0
24,49,033,Rich,Rich County,2664700960,Utah,2407.967041015625,250.1086195291043,74.7463900857317,6.932743918464727,0.871149515709691,0.009690095456568269,1.183461005476615,0.03433316363290721,0.9755970655553259,0.09302329371620267,0.1,0.0
25,40,001,Adair,Adair County,1486277939,Oklahoma,23346.12890625,569.0990593495409,1051.8357215663532,56006454.732360356,6.4806542200421475,626529.7487497994,0.8588600802912518,0.06547503115172537,0.18615174661058106,2128.0953512729116,0.1,0.0
26,39,085,Lake,Lake County,593807218,Ohio,229035.78125,1637.9594749455769,454.2686068308792,35.66641756848398,0.37139964544534393,0.011714762439149609,1.028503900307346,0.13712512638304122,6.842890434179033,1.010026294896467,0.1,0.0
27,51,775,Salem,Salem city,37602710,Virginia,24367.572265625,1454.5701809613938,544.709005553792,597.0056792541552,0.46730460255866973,0.02594749203889994,0.5210648312877252,0.11500647807030187,1.9979381071650268,4.537131762411344,0.1,0.0
28,51,121,Montgomery,Montgomery County,1001921573,Virginia,99308.9765625,3967.689343289319,376.6729814974274,1095.77211683489,0.7627419817290672,0.03412577277710317,0.924130620062798,0.779100220998269,5.302871382104372,19.76206934589199,0.1,0.0
29,47,065,Hamilton,Hamilton County,1404722581,Tennessee,347987.0625,1521.7371249254418,4336.217265644698,77060361.16971673,16.079170564264505,247174.0365259963,0.38841698646004785,0.04163915867035231,0.19635417980660486,322.74838842595454,0.1,0.0
30,35,035,Otero,Otero County,17126456785,New Mexico,63974.22265625,1395.5847260502444,339.6456461851339,43.4863094552276,0.5335142964204862,0.017522130911032774,1.1554845690073323,0.18061493920562963,3.184202677234053,0.6060376801985471,0.1,0.0
31,35,003,Catron,Catron County,17933559836,New Mexico,3785.56982421875,174.0849708500632,22.082856698389982,5.391308951062182,1.1932449379181402,0.005405635515897351,1.431357359039546,0.07975784566945221,1.3909075242712363,0.2763987690978601,0.1,0.0
32,01,091,Marengo,Marengo County,2530140237,Alabama,20119.251953125,619.3162165785511,132.08689188184616,88.75009312258945,0.6378808918742155,0.047570830111044855,1.0758986523303686,0.5157817457227651,2.5901556805414394,2.4604195268818936,0.1,0.0
33,56,023,Lincoln,Lincoln County,10555073735,Wyoming,19980.41796875,649.1619454751302,114.62157480279812,24.748470292902475,0.8055668442091968,0.015135907592197417,1.3135076043388973,0.1684277611042516,2.0492709177466653,0.4887708086925396,0.1,0.0
34,29,011,Barton,Barton County,1533351029,Missouri,12250.91015625,533.5774172390891,107.88934072488908,19.579447475885818,0.5639785005031785,0.02441461245745279,1.452969048869601,0.38811819262669195,3.7243123920338927,0.8831122604682372,0.1,0.0
35,48,057,Calhoun,Calhoun County,1312707005,Texas,21539.06640625,1241.580646793499,498.5318426932601,81.54529848867858,0.5043527209097411,0.03160676727031065,0.9044897613838425,0.1134652448420621,1.4540288254185398,0.38161260583806655,0.1,0.0
36,51,735,Poquoson,Poquoson city,39837595,Virginia,12319.953125,929.6921736461558,350.16512489792075,18.296329701736315,0.35867725526042454,0.013143972883700618,1.3762785057846907,0.1570085416715687,3.151209738881911,0.2605939084989181,0.1,0.0
37,54,075,Pocahontas,Pocahontas County,2435206760,West Virginia,8441.8525390625,466.6504457133629,51.26299570064126,7.928654658795157,1.239184117646418,0.005202027126878669,0.9854833549165034,0.04255965982078055,1.506809321936403,0.1936934469344925,0.1,0.0
38,48,077,Clay,Clay County,2819870186,Texas,10522.9150390625,394.1169566232177,116.29806539531117,7.2309666091619285,0.5217593560159391,0.008494003179495864,1.5659199560535808,0.12548925211933798,2.26279172111844,0.19441370944508854,0.1,0.0
39,51,095,James City,James City County,368724192,Virginia,78722.265625,1344.6682099350467,247.5912881807422,121.52054715029749,0.5239196436560662,0.02135018696837714,0.7721249242489951,0.27547660616773284,5.935365818149142,5.167112591044441,0.1,0.0
40,31,101,Keith,Keith County,2749531879,Nebraska,8046.59130859375,758.3636059013974,469.8155444222958,49.12997686412579,0.3149627617835018,0.05144765991787967,1.0395732553068617,0.09783124341294754,0.9737453973416706,0.15801174705880786,0.1,0.0
41,31,137,Phelps,Phelps County,1398048600,Nebraska,8831.984375,884.3598639178979,300.21926230702735,43.90064541149211,0.41088857517328325,0.029858750872312236,1.7258771236094643,0.5773572845769859,2.932750225990132,0.622486752870439,0.1,0.0
42,22,019,Calcasieu,Calcasieu Parish,2756144275,Louisiana,195522.53125,1148.1159872719272,349.27604694013337,26.123017132551478,0.3443005220388328,0.011969084567663397,0.9598424378917455,0.12206185046920758,6.686085073181231,0.9966087671578808,0.1,0.0
43,22,111,Union,Union Parish,2271261418,Louisiana,22389.669921875,532.488377077494,10940.984354129465,112759144.72625269,44.1037025048869,144435.409892936,0.8593296978913589,0.01629905840745597,0.1866023114659764,63.97063276291052,0.1,0.0
44,40,135,Sequoyah,Sequoyah County,1744289208,Oklahoma,43776.31640625,718.8184521507019,3836.3220627551646,248658410.0779176,23.320821999951864,897459.9376344101,0.6452534818866894,0.05967798917383143,0.18304258295354175,740.2744862126749,0.1,0.0
45,01,049,DeKalb,DeKalb County,2012676480,Alabama,73977.7890625,510.7026916968427,167.79123239545913,15.539742609612908,0.9248178874356379,0.021467672980588007,0.5867139984659612,0.024466825535489456,0.8541955344612636,0.10001273129282574,0.1,0.0
46,36,101,Steuben,Steuben County,3601520291,New York,98130.953125,1012.2732210036302,311.7911649887466,15.412714437734563,0.5313693498919004,0.006347958906107763,1.092771060452507,0.04471954434669446,2.123643528142175,0.15846596106350805,0.1,0.0
47,42,053,Forest,Forest County,1106623930,Pennsylvania,9534.0654296875,2377.4437219005904,2084.819222266328,884.6563160374645,8.226289271553628e-18,0.7926820118770439,1.9062576811911505,0.18438644449663885,0.44961079129385195,0.14805200685579556,0.1,0.0
48,22,105,Tangipahoa,Tangipahoa Parish,2049482871,Louisiana,131606.078125,890.4596631828246,2515.5608661309675,45591818.21958428,15.960966123027037,250344.2838305427,0.4562990276374591,0.057039082417830615,0.19787919586165378,334.4644087410978,0.1,0.0
49,51,179,Stafford,Stafford County,697237202,Virginia,150965.6875,1987.226031080738,426.74198560201006,167.6605408901366,0.46195764539220807,0.03128465907350148,0.8625616008837558,0.40470009316408084,6.232287312555053,4.553941710448723,0.1,0.0
50,26,109,Menominee,Menominee County,2704053268,Michigan,23166.2734375,614.2819231756295,188.15489269779434,19.733239861772308,0.46437190677715956,0.017311462555200424,1.1935131884430423,0.18054662730277748,2.8114298245447977,0.4812230383846308,0.1,0.0
51,18,073,Jasper,Jasper County,1449563753,Indiana,34766.4296875,681.4618645905499,196.33944218651067,44.03665799580795,0.59429025409214,0.022581694930285903,0.9212764507692466,0.10987775836685386,1.929773487757173,0.6316677213549463,0.1,0.0
52,13,025,Brantley,Brantley County,1147949245,Georgia,20441.91015625,723.0780238744353,146.4748796638677,12.950854412082098,1.423484585366764,0.017769958816317023,0.8366492063725252,0.041591344049900496,0.789722715478324,0.05490043234481094,0.1,0.0
53,13,171,Lamar,Lamar County,475264443,Georgia,19415.95703125,902.1281810527544,398.7213485829514,255.75957311888317,0.7866762816622215,0.11176287585596724,0.5961896332002944,0.11794391833251286,0.7178148885575373,0.6457862351490986,0.1,0.0
54,18,151,Steuben,Steuben County,799729298,Indiana,34416.65625,756.7562580981411,306.1225831125029,115.75565505357967,0.633506661485252,0.028796571780337468,0.7816457371834674,0.05785994715845716,1.0267192819661266,0.5662338042441507,0.1,0.0
55,48,361,Orange,Orange County,864501083,Texas,79458.953125,775.4738966050278,187.01466237359386,65.10062830781621,0.47650182034359084,0.018229426780621776,0.7710316173762132,0.19792259881402252,4.615510644625474,3.0609524148560845,0.1,0.0
56,39,047,Fayette,Fayette County,1052469899,Ohio,29029.99609375,1057.0890847142348,419.1955987824743,41.98092610537078,0.40627396853907005,0.02224841077747068,1.2286540782125428,0.15107339444208132,2.077207407895772,0.32921068227705097,0.1,0.0
57,25,015,Hampshire,Hampshire County,1365534282,Massachusetts,159586.625,2719.575879244266,231.78695588583224,179.78073356845306,0.7329147343710465,0.011480671991359208,0.8960560035894412,0.22375077582607306,7.028825436569469,7.238104117360422,0.1,0.0
58,21,003,Allen,Allen County,891838779,Kentucky,20917.73046875,583.1908016132396,254.818331519875,38.45537949373314,0.9933347843746915,0.031335056941136655,0.7017086353629254,0.03051746335796829,0.5871753035121035,0.09988079488055371,0.1,0.0
59,37,001,Alamance,Alamance County,1096718106,North Carolina,160934.390625,1234.968456575035,3158.0402770198366,51534422.36827511,15.026366845681867,226969.82383856105,0.35919183985811337,0.06094418082376904,0.2009185564148731,327.78641523554387,0.1,0.0
60,20,073,Greenwood,Greenwood County,2961143639,Kansas,6174.751953125,369.92064901392484,196.98905330208032,20.109609761711848,0.42433731181991785,0.043087544052703014,1.2341567695642723,0.11285268301433328,0.9719612249180842,0.129641996511828,0.1,0.0
61,25,025,Suffolk,Suffolk County,150863059,Massachusetts,727194.1875,10807.1791869211,2843.1407900070362,241.5999617086442,0.3746028924719152,0.011904557777776176,1.2179695725413293,0.20427656367717806,7.589827681411985,1.134215319840018,0.1,0.0
62,16,051,Jefferson,Jefferson County,2832617272,Idaho,30338.384765625,656.8807190612295,341.8429105788376,294.7369131058455,0.5630824795883863,0.05602786585547109,0.6196303793884387,0.0505198525807872,0.7920078403625614,1.1551380781371576,0.1,0.0
63,48,177,Gonzales,Gonzales County,2762704862,Texas,20225.916015625,722.4580577073292,229.3075046426882,21.673305152570883,0.5249190095225087,0.0189275946607452,1.3490097988058705,0.14474469864449974,1.9702949181541651,0.24598057982142024,0.1,0.0
64,47,115,Marion,Marion County,1290472802,Tennessee,28171.80859375,607.9818391141521,260.4173485501747,41.818563942906316,0.9961993108296041,0.026279591264239302,0.7484414708934942,0.02938818216757489,0.5957314218356852,0.10507128561370628,0.1,0.0
65,26,007,Alpena,Alpena County,1481127630,Michigan,28492.755859375,736.8453969008433,276.36055798833183,12.524509879625976,0.43076621775961177,0.008059833714136062,1.144301538078092,0.057692509094571874,2.1691504513614235,0.1631642258811836,0.1,0.0
66,21,231,Wayne,Wayne County,1186690748,Kentucky,21056.78125,687.6633151137476,9768.907272344357,657528345.9039866,39.2539119912161,948665.5821954826,0.6155520613246895,0.0883319651758725,0.18678617676030676,470.8309782114403,0.1,0.0
67,47,185,White,White County,975592111,Tennessee,27038.2265625,646.5932208825873,233.0029634502959,35.729023494034394,1.1395021904064646,0.05126447513992969,0.6164212792567318,0.05216114573475351,0.6320616071179612,0.10016256606612205,0.1,0.0
68,48,147,Fannin,Fannin County,2307251018,Texas,34985.42578125,1112.8858126079062,2557.445473753386,46978389.577630304,11.349130223586412,238424.57645124703,0.7828547056233024,0.06960055495727857,0.1962375775276164,461.9339057932056,0.1,0.0
69,20,043,Doniphan,Doniphan County,1019105691,Kansas,7718.6455078125,508.5462528402143,269.21976975022784,7.586542914583201,0.4712474996444614,0.01339978534956432,1.2055877859108568,0.031235662972927222,0.8655089121843644,0.02974515997070512,0.1,0.0
70,48,265,Kerr,Kerr County,2857603410,Texas,52378.6953125,1046.4099510878782,148.20715461419192,38.412404317829534,0.4838557202658384,0.017239277293664763,1.6723689142920752,0.9411583335948698,11.541768318919095,4.4622057867055,0.1,0.0
71,12,053,Hernando,Hernando County,1224962206,Florida,196269.890625,1102.7951730688442,270.11813360579436,33.27636459608367,0.2990135548122246,0.009029374919946645,1.624477904704736,0.5411805088349398,19.27428001693682,4.792939693658734,0.1,0.0
72,12,129,Wakulla,Wakulla County,1570615733,Florida,35331.20703125,1633.783412747384,1547.6810770603308,71297.88248902852,4.2428643709990627e-13,333.78567023307613,1.1077973688823581,0.15496654679948377,0.2900159384806219,18.17286955120228,0.1,0.0
73,12,131,Walton,Walton County,2687740188,Florida,63405.19140625,550.3472385474154,104.31988604960617,15.463341359495564,0.6800530195733732,0.002792842865414471,0.7683610528492097,0.019281807516873143,2.854426100074255,0.6089539390830172,0.1,0.0
74,28,017,Chickasaw,Chickasaw County,1299608407,Mississippi,16279.00390625,458.11135269380975,1066.1222890364131,23405366.252207343,10.766142627003688,283740.6553381383,0.7801423761737669,0.0435058201443898,0.18991508892154624,556.5564921201154,0.1,0.0
75,02,130,Ketchikan Gateway,Ketchikan Gateway Borough,12579378509,Alaska,13054.8974609375,2229.305751889837,364.6273541278282,100.59002998182487,0.6797023232359959,0.027797282962679477,1.4795545994314956,0.5334169506103577,3.2307669686350784,1.069793189705735,0.1,0.0
76,26,035,Clare,Clare County,1461700232,Michigan,30370.083984375,475.0843299420309,3706.5733450152393,213428726.56367525,28.559987490665282,801666.4679243383,0.6873623996752448,0.03857491611587535,0.1801018104331103,527.6485606394016,0.1,0.0
77,20,157,Republic,Republic County,1857998461,Kansas,4568.19189453125,375.207120141322,165.9433233586772,4.542313015515907,0.5000538645302108,0.006327887701937038,1.282469275369315,0.03454114264129569,1.143859929332687,0.044978468303668764,0.1,0.0
78,12,127,Volusia,Volusia County,2852204344,Florida,517116.5,1557.8102961324962,372.00559468010584,63.0581289885564,0.3464076019066912,0.01850907071615013,0.9360439284040645,0.31681310492862746,12.807697632435856,4.666368547130379,0.1,0.0
79,40,017,Canadian,Canadian County,2322131002,Oklahoma,131421.5,1835.237978565151,406.8355573186505,25.073028727736105,0.4566286445700148,0.007225529776926433,1.1965728630711094,0.12333442675766941,6.1205384823690645,0.6325959813624441,0.1,0.0
80,72,115,Quebradillas,Quebradillas Municipio,58747683,Puerto Rico,26117.69921875,1679.9933115279973,15.74137470797658,74292.44531446046,0.5155286971921565,0.02754554034537527,35.74859283631734,66521.88022106753,18.383856041527654,3871.784384417122,0.1,0.0
81,78,030,St. Thomas,St. Thomas Island,81108425,St. Thomas,52392.453125,1744.955590872612,792.2468532201954,41.068432965131315,0.2989092266567371,0.015058399184696727,1.1928991131669364,0.1278687407271522,2.9435568850493348,0.28094804218794167,0.1,0.0
82,13,115,Floyd,Floyd County,1320434485,Georgia,98317.453125,1011.0368489063726,4589.7411269013355,179755330.79074007,22.58430354585015,548423.5339243211,0.44969441295669543,0.06174432228085384,0.1907251870217318,488.01108797626665,0.1,0.0
83,32,001,Churchill,Churchill County,12821785223,Nevada,25080.064453125,911.1099392391227,257.6803981462951,40.84040880831645,0.4496391201297498,0.023457864937365,1.0286928865122,0.18744924360197385,3.710671433798959,0.9776523255876454,0.1,0.0
84,31,181,Webster,Webster County,1489017962,Nebraska,3657.526611328125,372.8211083349704,201.87611036700537,5.716524248381231,0.473489858646392,0.0148866368105431,1.268857094318905,0.03766179741861334,0.8130184440316066,0.027603378925719332,0.1,0.0
85,17,067,Hancock,Hancock County,2055798692,Illinois,18370.859375,485.9351333421222,170.97132739413374,7.136443042772564,0.4928779786392535,0.011552829151510442,1.4970353075650513,0.09192325128338485,1.8190450487661465,0.09265243775690973,0.1,0.0
86,46,067,Hutchinson,Hutchinson County,2105694681,South Dakota,6931.30322265625,540.6713758749457,193.4710137596067,7.531058755350967,0.5521478452353318,0.008467845863042795,1.7548459234038867,0.11037278569781768,1.375730580625019,0.06737967815186831,0.1,0.0
87,41,013,Crook,Crook County,7715390842,Oregon,21720.4453125,916.1871091357258,269.07536920314016,46.36154491732185,0.5162433753636337,0.02113096625594813,1.282933634098892,0.25696194191870647,2.3851088142358186,0.6288135304942425,0.1,0.0
88,50,011,Franklin,Franklin County,1642369811,Vermont,48476.32421875,724.3951880827134,131.41078763410604,33.908338037137526,0.5863511426328848,0.01694886904695148,1.1291911633554852,0.25009344515392556,4.239884250786335,1.6165750649797463,0.1,0.0
89,26,103,Marquette,Marquette County,4685406068,Michigan,67627.734375,1594.9308519179563,384.4954142762948,25.659673455039552,0.604675920579713,0.005759982243684244,1.1825970194620121,0.06880628429559853,2.452517040134955,0.23407718960082238,0.1,0.0
90,09,007,Middlesex,Middlesex County,956493754,Connecticut,169564.109375,1310.442597900149,309.4253749354953,170.25134495833854,0.49649446741287084,0.018147597552405418,0.6619298370584628,0.15940191247787144,4.376701679751142,4.57982604626372,0.1,0.0
91,37,057,Davidson,Davidson County,1432727271,North Carolina,169674.1875,838.3444181808738,501.76983314851094,83.36938641330437,0.6650463427865124,0.0535204273692649,0.4539262413664182,0.022709543063083985,0.5529471794643345,0.16367930593649177,0.1,0.0
92,17,025,Clay,Clay County,1212815740,Illinois,13389.3359375,612.2771538683712,280.52075670987745,15.853277988001576,0.4204880029447306,0.017686176906954464,1.1994899825979848,0.09639397592152008,1.3879519004542773,0.12475088301443958,0.1,0.0
93,29,103,Knox,Knox County,1305376627,Missouri,3979.12451171875,287.9313016282363,127.87200354561573,11.75897200079012,0.5633482785498111,0.02497892880164229,1.1494747726015302,0.06872345115490854,0.984356894671115,0.11491214302492367,0.1,0.0
94,29,117,Livingston,Livingston County,1378657551,Missouri,15357.4609375,1157.2061340299274,322.70689540126733,21.065864084435553,0.5069661735474196,0.009044005074736922,1.5083809221223958,0.15964203411253974,2.6806322930124384,0.25700422951674673,0.1,0.0
95,42,117,Tioga,Tioga County,2936458661,Pennsylvania,41875.19140625,800.5197558332056,215.20803163448124,160.11616354709147,0.8057413350972578,0.045303245446649626,1.0791562850375764,0.26737041585502136,1.2337251390111361,1.0689117218487554,0.1,0.0
96,31,043,Dakota,Dakota County,684463003,Nebraska,21168.873046875,1816.3300386779933,404.89881191794876,52.10209233527827,0.49609095919172896,0.0158983557197803,1.894490117639971,0.421620546190445,4.281440143074406,0.718069415503149,0.1,0.0
97,26,089,Leelanau,Leelanau County,899241895,Michigan,21784.16796875,404.3716066014829,100.12152814495067,12.580443124815353,1.0932896535884602,0.021429386412960414,0.7008067989107227,0.037599327224527725,0.9186872391096284,0.11970451151391469,0.1,0.0
98,51,181,Surry,Surry County,722475750,Virginia,7107.02197265625,337.83218333045807,108.40059463731392,19.68764554047737,1.2998021439314922,0.0228824334400837,0.9698879848331341,0.044759262435701774,0.6100739357844365,0.09177294604475274,0.1,0.0
99,48,391,Refugio,Refugio County,1995545556,Texas,7096.76953125,685.3606388910447,298.85644936973216,15.238314217341681,0.4605967668296874,0.012747898294678404,1.617918155751901,0.12896117108068886,1.2608906772208044,0.09190104603185009,0.1,0.0
100,39,017,Butler,Butler County,1208303733,Ohio,383091.6875,1873.404345271783,457.3571642279567,42.83264302365994,0.35019223750757067,0.0090403252015368,1.0099602836032624,0.24055453295007648,12.188706307099318,2.405710142938235,0.1,0.0
101,13,273,Terrell,Terrell County,869559691,Georgia,8499.43359375,678.5142723205361,130.13804223392907,24.364432836319608,0.5543027597461674,0.020569368810201844,1.720527231377163,0.4933846550266407,4.187205064579534,1.0099217260165434,0.1,0.0
102,13,063,Clayton,Clayton County,366946710,Georgia,269307.09375,2016.9968211243972,600.8639616749067,241.26829404629922,0.32346811811622644,0.028787531348398083,0.6896499726656964,0.42416625163763555,8.650496638404315,8.881750521068334,0.1,0.0
103,56,013,Fremont,Fremont County,23785388828,Wyoming,42044.6328125,966.7620640491234,263.2981702982683,56.516224530395434,0.544447039485767,0.02225934930931199,1.0883825326304941,0.21500685035861042,2.4834444699722695,0.833153637809649,0.1,0.0
104,18,115,Ohio,Ohio County,223126823,Indiana,6357.689453125,680.3687144350606,169.51951521502977,40.00988808853683,0.6213281868619608,0.03046271533244024,1.4634163425104079,0.35358416167178697,2.104159658629527,0.6168260281106693,0.1,0.0
105,13,073,Columbia,Columbia County,751293211,Georgia,144653.953125,1359.6353210620216,337.9386842481741,60.39588841385742,0.3494414806785385,0.015764946032937845,1.0618218954665537,0.4523922772168845,10.92240883408307,4.20329390884733,0.1,0.0
106,08,115,Sedgwick,Sedgwick County,1419419016,Colorado,2191.88427734375,548.768421505202,223.5493012648013,23.949877948946646,0.5138612414785171,0.024523956896045272,2.040713553682266,0.2917370076330703,1.1596080237930049,0.14525155284614272,0.1,0.0
107,30,065,Musselshell,Musselshell County,4840577745,Montana,4515.1279296875,534.9076565737881,89.76785657127158,8.153532415187026,0.7077729331015811,0.007245970580519844,1.711684454613877,0.2060237342511223,2.816066769793613,0.2940543873826853,0.1,0.0
108,42,043,Dauphin,Dauphin County,1359456340,Pennsylvania,274602.84375,2390.632780910522,848.3886380294251,157.19863189949348,0.42051377419931985,0.011407076853474956,0.5490204876909617,0.044887671953481034,2.901578590984292,1.1844468821368972,0.1,0.0
109,46,101,Moody,Moody County,1345196858,South Dakota,6374.39697265625,458.7917512111478,179.26021943228514,8.948473365246375,0.47190643420549144,0.01480783961531469,1.794635113357699,0.17721958933715376,1.4905434155121142,0.09347091648787621,0.1,0.0
110,54,079,Putnam,Putnam County,895302723,West Virginia,56798.875,1104.6123008598322,3223.5284014656677,121116869.76957226,15.042467858329017,513337.6189323712,0.5457902713234319,0.05666603013094912,0.18909344273243983,689.7281216306301,0.1,0.0
111,34,037,Sussex,Sussex County,1343564828,New Jersey,150100.390625,1046.633065682603,465.4304676720907,886.5880309496878,0.5630403179038888,0.017523596718994155,0.5765378830347245,0.025345183212693818,1.0500072497388067,3.5211442003474622,0.1,0.0
112,20,039,Decatur,Decatur County,2314199329,Kansas,2706.892578125,509.1937840971652,299.328816948038,5.5936990212213145,0.38547772552285864,0.011847613373282872,1.368138644152241,0.031757963605951164,0.8311780910597729,0.01814115496952303,0.1,0.0
113,18,123,Perry,Perry County,988702362,Indiana,19365.755859375,1552.5103289704655,26286.550588710317,829370700.0126841,41.7192110554827,442758.8334090361,0.7745619207072553,0.05759366023607332,0.18796502229684944,209.02246511214636,0.1,0.0
