,STATEFP,COUNTYFP,NAME,NAMELSAD,ALAND,STATENAME,POP,PWPD,PWPD_A,PWPD_A_ERR,PWPD_ALPHA1,PWPD_ALPHA1_ERR,PWPD_ALPHA2,PWPD_ALPHA2_ERR,PWPD_XBREAK,PWPD_XBREAK_ERR,PWPD_DELTA,PWPD_DELTA_ERR,PWLOGPD,PWLOGPD_A,PWLOGPD_A_ERR,PWLOGPD_ALPHA1,PWLOGPD_ALPHA1_ERR,PWLOGPD_ALPHA2,PWLOGPD_ALPHA2_ERR,PWLOGPD_XBREAK,PWLOGPD_XBREAK_ERR,PWLOGPD_DELTA,PWLOGPD_DELTA_ERR
2710,45,033,Dillon,Dillon County,1049118937,South Carolina,32422.18359375,820.8690177527226,276.45037000364965,17.736841959336466,0.7757842850683232,0.05159650190607305,6.483167421729527,17318.058936542162,30.241746220375845,14608.698956780781,0.1,0.0,5.96707010269165,149.41890987329418,4.712244153965112,0.6880729895247322,0.02536211677134933,63.44977822579137,4419965.528232607,42.12805115961191,305974.47192069347,0.1,0.0
2711,37,103,Jones,Jones County,1220836962,North Carolina,9971.5556640625,354.13696909167317,96.08356942101294,3.745221626719452,0.941182217768956,0.030484745374941016,0.8894273790468618,0.08323135394634837,0.9115748053837464,1.353154683006512,0.1,0.0,5.220922470092773,53.569298820191285,0.7761337228166408,0.8958922845039509,0.011645436776004409,0.0,0.0,0.0,0.0,0.0,0.0
2712,29,199,Scotland,Scotland County,1130548363,Missouri,4727.5546875,361.1476995738085,179.0069177384296,5.508252323181532,0.504038889050459,0.024666750973505572,1.6663797853029867,0.18909745809016082,1.7995614618172513,0.22323139919433713,0.1,0.0,4.7031660079956055,38.23330325675177,0.46024867737475195,0.7638652295732932,0.009649534257531636,0.9642748813632808,0.07290804088269262,1.7759296579855297,0.4883640113899326,0.1,0.0
2713,20,131,Nemaha,Nemaha County,1858127940,Kansas,9821.650390625,510.7380430470391,223.47002568764734,2.1777522919660104,0.5952032272223159,0.007842923044732237,1.4689647181867487,0.11961259657477123,2.7698224358807026,0.2960745600999243,0.1,0.0,5.167810440063477,64.21767589799968,0.47882044003431357,0.725871909703534,0.0060022847837207325,0.9240690683759191,0.11344625577548277,3.8177896057958405,1.654498571634526,0.1,0.0
2714,20,137,Norton,Norton County,2274122713,Kansas,5478.982421875,1420.849511931069,423.9663449711318,38.64190948987382,0.8597189238122939,0.07336921374777754,1.8018453499186338,1.1959504093778108,3.325640973389231,2.972679309143367,0.1,0.0,6.0352253913879395,165.74874578932074,1.733138199802452,0.6660315057120451,0.008387667502597502,1.4636270848843116,0.08385013424437905,2.082626392379472,0.19608041688675237,0.1,0.0
2715,72,007,Aguas Buenas,Aguas Buenas Municipio,77919491,Puerto Rico,28447.18359375,1624.8863388414852,750.3747367696784,13.15069210055054,0.555893485682154,0.014108163567934704,1.3815524640205745,1.1726856417364995,4.507956913498428,3.427737820076544,0.1,0.0,6.998191833496094,519.5386194334937,17.06610003493918,0.5346524463503994,0.026417083511120203,539.1943309732684,261492668.96220762,14.023892167208798,682031.8074585726,0.1,0.0
2716,72,033,Cataño,Cataño Municipio,12629291,Puerto Rico,27253.376953125,5219.875402768679,2575.461239184442,11.07113766142517,0.5097691791579461,0.0034401214668742237,1.1804157387350946,0.0385674892702584,1.4054317013534907,0.04903994874053785,0.1,0.0,8.361891746520996,2047.9697801182438,73.89573932114068,0.5334021087005854,0.028920478526267952,1.1126774225369669,0.3681535620013955,1.7135574361899186,0.5529673328870536,0.1,0.0
2717,31,065,Furnas,Furnas County,1862542306,Nebraska,4753.06982421875,457.3753027828335,227.22962021551703,6.644240185820846,0.5068594046318518,0.02339218916823689,1.7419173418994454,0.15150298521791516,1.3753307112818705,0.13949015991941005,0.1,0.0,5.300437927246094,85.78304880873102,2.423715131229936,0.6126809624020263,0.022146171559197653,1.2480427567648436,0.07682942655845851,1.0171274329613111,0.12718994136520556,0.1,0.0
2718,13,087,Decatur,Decatur County,1546667779,Georgia,27364.41015625,732.1706510609341,291.1453332712565,12.010325043105025,0.6591345382693571,0.0331748954127663,1.5030928802803512,4.167342332071993,13.856168986247317,32.50802107395589,0.1,0.0,5.774235248565674,119.55951920004023,1.5936919792831623,0.7144151086984658,0.010420091797697673,0.5885217440067709,0.026851539425066115,0.8674220906479183,0.16352048893574836,0.1,0.0
2719,18,177,Wayne,Wayne County,1040539262,Indiana,67170.171875,1219.3816051628198,727.236919746965,14.344642598359306,0.37077043054038394,0.015876087891847388,0.9926006827482815,0.2575166142496455,2.881888832606226,0.876984605547255,0.1,0.0,6.5227813720703125,347.24305872165195,3.475181942904572,0.4840222004515682,0.008053414082895827,1.0570879339040669,0.4688544861457306,8.145903448248825,4.541741112248486,0.1,0.0
2720,21,009,Barren,Barren County,1262837133,Kentucky,43948.63671875,716.5448202984824,305.00652572248043,13.666438024276369,0.6096181631032227,0.036033753759169534,1.2005962600192825,4.858065373427653,14.563721418208331,56.763675203235195,0.1,0.0,5.969588756561279,131.5238938178973,1.6887447537401192,0.786504831459099,0.010040256352187344,0.5303827134161615,0.026819118683802656,0.8966793462449182,0.08527697994155427,0.1,0.0
2721,31,093,Howard,Howard County,1474578450,Nebraska,6064.87451171875,465.78873883400854,242.92244617386348,4.759808028699527,0.4691802822507236,0.015409047146328991,1.3890041478061352,0.06509037943294332,1.0762767746753206,0.07948671541236074,0.1,0.0,5.090035438537598,54.01570170259823,1.2944905616447921,0.7938245588048867,0.018748372139205553,1.0046787107167026,0.05295654931926347,0.936121118747742,0.22463966541405964,0.1,0.0
2722,38,025,Dunn,Dunn County,5201969429,North Dakota,3466.1533203125,252.94425303175998,78.27521129539495,2.013902092127034,0.8435445061621752,0.020614683730494316,1.6120740370806712,0.13905735570133368,1.560695680319976,0.21524905018937524,0.1,0.0,4.227428913116455,15.279434233128514,0.44409600343093897,1.0826867855804025,0.02194467367382187,1.1819501318109205,0.037169135610867224,0.5888566727602691,0.2609758418615442,0.1,0.0
2723,06,005,Amador,Amador County,1539933596,California,39278.484375,1602.452462245751,627.5302742392291,23.016737316441933,0.6762664570736712,0.02795746516286987,1.0130779596832666,0.05251546864538388,0.6091184923993759,0.10412031712250118,0.1,0.0,6.524287700653076,217.25405592377518,4.424990089660778,0.8220581610369908,0.015988589323769273,0.019000466437938877,14232824.507968938,340.3675864158654,4857254135.171198,0.1,0.0
2724,47,049,Fentress,Fentress County,1291416706,Tennessee,18478.306640625,617.518813921688,112.78967681206608,2.0092798338798326,1.2264207333409456,0.013889873701848292,0.6956640476671497,0.03261657095132403,0.7490234194913223,0.03993162505300594,0.1,0.0,5.5968337059021,68.47164393805458,0.7332750421270371,0.988493623492046,0.00837568621574144,0.6267086279992591,0.022946158985712912,0.9137455694945608,0.053625127208107574,0.1,0.0
2725,20,031,Coffey,Coffey County,1623623917,Kansas,8397.90234375,414.55090301102905,203.12403691036167,4.009530435838336,0.5133713252858023,0.015818148595174195,1.2155616022870448,0.10880105947566149,1.6040320445504315,0.18708710346884888,0.1,0.0,5.139801502227783,70.55821840105943,0.6211348660643464,0.6372216144132611,0.006873367768586556,0.8578892440316243,0.016493285788545278,0.792091731359021,0.051004356171873606,0.1,0.0
2726,26,023,Branch,Branch County,1311605515,Michigan,44559.33203125,1261.347633321408,476.08262016518466,22.10289500603117,0.6965834427867654,0.037361746074789155,1.0480469392015992,1.4822645727466397,6.1011864046225135,16.50208235471716,0.1,0.0,6.046962738037109,146.68437605860572,2.083711510490828,0.7636729586092883,0.011072646130561666,0.5392342747113023,0.025884679910722252,0.7424172324939715,0.07456176471070555,0.1,0.0
2727,51,031,Campbell,Campbell County,1303300941,Virginia,56049.58984375,851.6500501265098,290.9283674193286,10.533029183893357,0.7680632299741734,0.029100630349553024,0.0,0.0,0.0,0.0,0.0,0.0,6.16115665435791,166.92756614076302,6.331137515608768,0.7482351206045028,0.028315262875800298,145.08353439395117,68196457.82536559,328.3862665112264,30129725.48834123,0.1,0.0
2728,39,105,Meigs,Meigs County,1113957867,Ohio,23838.947265625,502.4048615296938,158.31274266264862,1.3546727360468798,0.8338546219872878,0.006877866013296312,0.0,0.0,0.0,0.0,0.0,0.0,5.357352256774902,66.19411629737658,0.43863995104909015,0.8402614511271285,0.005308921408442571,0.5006087790879301,0.03653770964052812,1.5357857447579928,0.12477273612963889,0.1,0.0
2729,54,067,Nicholas,Nicholas County,1675324339,West Virginia,25815.61328125,524.2449541119208,168.48605204368812,2.936640302493957,0.8164635148894764,0.014028413912748288,0.9285133956975615,0.45326589261777445,4.935876906171155,16.518409835199886,0.1,0.0,5.430554389953613,79.62520621985324,0.34982886399427415,0.759490349526358,0.0035214394014442168,0.6100025955403651,0.025138541739901862,1.7058202295512472,0.2161473384947747,0.1,0.0
2730,40,053,Grant,Grant County,2591904428,Oklahoma,4203.9501953125,355.0626626510362,159.93179276879889,3.4454701999407455,0.5753218001204019,0.016809920980601842,1.3581095586176641,0.0397189272936623,0.7689740765381193,0.03372959907525035,0.1,0.0,4.751561641693115,43.60477194310462,0.4422772242059106,0.7043154077445262,0.007915671112669687,1.1120503313476569,0.018771790043525867,0.7745238451385883,0.030782480328222846,0.1,0.0
2731,46,115,Spink,Spink County,3894077295,South Dakota,5892.81640625,532.1039268547974,159.59714337716716,5.318713173471495,0.8659674332070403,0.026713655909056305,1.542255007621445,0.1965671574506621,1.767235541623133,0.3928333874368361,0.1,0.0,5.048272609710693,43.38955516427575,0.9406838045068809,0.9218991410824595,0.016952070959915036,1.1483869134523708,0.044617718804570515,0.8915819924034272,0.15959933456592834,0.1,0.0
2732,50,027,Windsor,Windsor County,2511196442,Vermont,55728.171875,663.3155683433228,218.31585717148883,3.3766292676505794,0.7995456605117807,0.012450775440810921,0.9723128873262863,0.23329087101091364,3.798230695564405,3.862179042899013,0.1,0.0,5.68881368637085,101.05210996122615,1.007878776852556,0.7732784525979268,0.007974163730183751,0.6393541601528272,0.051066949574262215,1.3426772855598186,0.43302668154469875,0.1,0.0
2733,48,455,Trinity,Trinity County,1796924637,Texas,14869.041015625,381.2160444001398,149.7794217950277,2.6645120136261338,0.6716423851160216,0.014312942927596916,0.9220992357686982,0.21335820656213159,2.599612871011918,1.8314013041049622,0.1,0.0,5.291523456573486,76.59400396474015,0.6383650938974441,0.689116513012241,0.006698603849802305,0.0,0.0,0.0,0.0,0.0,0.0
2734,35,001,Bernalillo,Bernalillo County,3007645106,New Mexico,715690.75,3015.320144908957,1913.0318290536738,41.91549581922319,0.324557978769958,0.017613904882700065,2.1448905702978784,6.090024733803572,31.970131461858355,53.53247075041926,0.1,0.0,7.719786643981934,1547.8325969324821,15.604139693923493,0.2691260135871254,0.008107610736117326,0.8085771012636093,0.649444965737142,11.813754012570891,9.31561478667005,0.1,0.0
