date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-11.6,-17.0,-6.2,7047914
2016-01-02,-10.6,-17.3,-3.8,7047914
2016-01-03,-19.2,-22.8,-15.5,7047914
2016-01-04,-19.9,-24.9,-14.8,7047914
2016-01-05,-17.0,-25.9,-8.1,7047914
2016-01-06,-8.0,-13.8,-2.2,7047914
2016-01-07,-11.4,-18.1,-4.6,7047914
2016-01-08,-13.3,-18.9,-7.7,7047914
2016-01-09,-9.1,-12.9,-5.2,7047914
2016-01-10,-3.1,-5.3,-0.8,7047914
2016-01-11,-7.1,-15.4,1.3,7047914
2016-01-12,-16.5,-19.9,-13.0,7047914
2016-01-13,-14.3,-17.3,-11.2,7047914
2016-01-14,-16.2,-19.3,-13.1,7047914
2016-01-15,-15.7,-20.9,-10.4,7047914
2016-01-16,-16.8,-22.6,-11.0,7047914
2016-01-17,-9.3,-12.2,-6.3,7047914
2016-01-18,-10.5,-15.4,-5.6,7047914
2016-01-19,-5.3,-7.7,-2.8,7047914
2016-01-20,-6.9,-10.3,-3.5,7047914
2016-01-21,-10.1,-12.7,-7.4,7047914
2016-01-22,-12.5,-16.9,-8.0,7047914
2016-01-23,-14.0,-19.8,-8.2,7047914
2016-01-24,-13.3,-18.9,-7.7,7047914
2016-01-25,-14.4,-20.9,-7.8,7047914
2016-01-26,-8.5,-14.8,-2.1,7047914
2016-01-27,-11.9,-18.1,-5.6,7047914
2016-01-28,-12.2,-15.8,-8.5,7047914
2016-01-29,-7.1,-10.1,-4.0,7047914
2016-01-30,-6.7,-9.3,-4.0,7047914
2016-01-31,-3.3,-5.6,-0.9,7047914
2016-02-01,-6.6,-13.6,0.5,7047914
2016-02-02,-19.7,-27.3,-12.0,7047914
2016-02-03,-18.3,-28.7,-7.8,7047914
2016-02-04,,-13.5,,7047914
2016-02-05,-15.9,-22.0,-9.7,7047914
2016-02-06,-17.8,-26.4,-9.2,7047914
2016-02-07,-14.0,-23.4,-4.5,7047914
2016-02-08,-18.4,-26.5,-10.2,7047914
2016-02-09,-10.3,-14.4,-6.2,7047914
2016-02-10,-9.1,-12.9,-5.3,7047914
2016-02-11,-11.4,-16.4,-6.4,7047914
2016-02-12,-23.1,-30.5,-15.6,7047914
2016-02-13,-25.3,-34.9,-15.6,7047914
2016-02-14,-24.5,-29.5,-19.4,7047914
2016-02-15,-15.8,-22.9,-8.7,7047914
2016-02-16,-8.8,-20.1,2.6,7047914
2016-02-17,-4.2,-13.3,4.9,7047914
2016-02-18,-15.7,-24.0,-7.4,7047914
2016-02-19,-15.1,-23.7,-6.5,7047914
2016-02-20,-9.0,-15.9,-2.1,7047914
2016-02-21,,,0.0,7047914
2016-02-22,,,,7047914
2016-02-23,-19.0,-29.5,-8.4,7047914
2016-02-24,-12.5,-19.7,-5.2,7047914
2016-02-25,-2.6,-6.6,1.5,7047914
2016-02-26,-7.2,-15.2,0.9,7047914
2016-02-27,-10.9,-19.6,-2.1,7047914
2016-02-28,-11.6,-21.3,-1.9,7047914
2016-02-29,-16.0,-20.7,-11.2,7047914
2016-03-01,-16.7,-22.6,-10.7,7047914
2016-03-02,-18.9,-26.9,-10.9,7047914
2016-03-03,-16.4,-19.8,-13.0,7047914
2016-03-04,-17.7,-24.6,-10.7,7047914
2016-03-05,-15.2,-23.5,-6.9,7047914
2016-03-06,-15.2,-25.8,-4.5,7047914
2016-03-07,-10.9,-19.5,-2.3,7047914
2016-03-08,-11.7,-19.2,-4.1,7047914
2016-03-09,-13.5,-18.9,-8.0,7047914
2016-03-10,-9.8,-17.5,-2.0,7047914
2016-03-11,-10.1,-19.4,-0.8,7047914
2016-03-12,-10.9,-17.9,-3.8,7047914
2016-03-13,-8.4,-15.9,-0.8,7047914
2016-03-14,-12.3,-19.2,-5.3,7047914
2016-03-15,-3.7,-5.6,-1.7,7047914
2016-03-16,-4.1,-10.9,2.8,7047914
2016-03-17,-12.0,-19.0,-4.9,7047914
2016-03-18,-11.1,-17.8,-4.4,7047914
2016-03-19,-15.0,-22.6,-7.4,7047914
2016-03-20,-12.6,-23.2,-2.0,7047914
2016-03-21,-7.5,-12.9,-2.1,7047914
2016-03-22,-9.6,-15.0,-4.2,7047914
2016-03-23,-13.5,-17.5,-9.4,7047914
2016-03-24,-13.6,-20.2,-7.0,7047914
2016-03-25,-12.8,-16.7,-8.9,7047914
2016-03-26,-8.9,-15.3,-2.5,7047914
2016-03-27,-5.3,-9.9,-0.6,7047914
2016-03-28,-1.8,-4.8,1.3,7047914
2016-03-29,-4.9,-11.4,1.6,7047914
2016-03-30,-5.5,-13.6,2.6,7047914
2016-03-31,4.0,0.2,7.7,7047914
2016-04-01,2.6,0.2,4.9,7047914
2016-04-02,-0.4,-3.2,2.4,7047914
2016-04-03,-6.8,-14.5,0.9,7047914
2016-04-04,-13.2,-18.8,-7.5,7047914
2016-04-05,-15.3,-22.7,-7.9,7047914
2016-04-06,-10.0,-17.3,-2.7,7047914
2016-04-07,-4.4,-9.9,1.2,7047914
2016-04-08,3.1,0.9,5.2,7047914
2016-04-09,-2.2,-6.3,1.9,7047914
2016-04-10,-4.9,-9.4,-0.4,7047914
2016-04-11,-8.3,-15.4,-1.2,7047914
2016-04-12,0.5,-1.6,2.5,7047914
2016-04-13,1.4,-1.8,4.5,7047914
2016-04-14,-0.3,-3.3,2.8,7047914
2016-04-15,-1.0,-6.8,4.9,7047914
2016-04-16,-1.5,-6.7,3.8,7047914
2016-04-17,5.7,-3.4,14.7,7047914
2016-04-18,-0.4,-3.4,2.6,7047914
2016-04-19,-0.8,-5.1,3.6,7047914
2016-04-20,2.6,-1.3,6.4,7047914
2016-04-21,6.0,-1.2,13.2,7047914
2016-04-22,6.9,2.2,11.6,7047914
2016-04-23,1.6,-1.7,4.8,7047914
2016-04-24,-1.3,-5.7,3.1,7047914
2016-04-25,-3.2,-7.4,1.1,7047914
2016-04-26,-4.2,-9.2,0.8,7047914
2016-04-27,-4.2,-6.9,-1.4,7047914
2016-04-28,-2.6,-7.6,2.4,7047914
2016-04-29,-0.4,-7.9,7.1,7047914
2016-04-30,2.7,-2.8,8.1,7047914
2016-05-01,3.8,-3.8,11.4,7047914
2016-05-02,2.6,-2.8,8.0,7047914
2016-05-03,2.1,-3.0,7.2,7047914
2016-05-04,3.3,-3.5,10.0,7047914
2016-05-05,4.2,-1.0,9.3,7047914
2016-05-06,3.2,-1.9,8.2,7047914
2016-05-07,5.1,-1.8,12.0,7047914
2016-05-08,5.6,3.6,7.6,7047914
2016-05-09,4.1,2.3,5.8,7047914
2016-05-10,3.4,-3.8,10.5,7047914
2016-05-11,5.7,-3.6,14.9,7047914
2016-05-12,5.8,-0.3,11.9,7047914
2016-05-13,7.8,1.6,14.0,7047914
2016-05-14,6.8,4.5,9.1,7047914
2016-05-15,7.8,4.8,10.7,7047914
2016-05-16,6.7,4.2,9.2,7047914
2016-05-17,9.4,3.4,15.3,7047914
2016-05-18,8.7,0.5,16.8,7047914
2016-05-19,7.6,-0.2,15.4,7047914
2016-05-20,9.9,-0.6,20.3,7047914
2016-05-21,12.0,4.8,19.2,7047914
2016-05-22,8.6,0.0,17.2,7047914
2016-05-23,5.8,-1.1,12.6,7047914
2016-05-24,7.5,1.9,13.1,7047914
2016-05-25,8.0,1.2,14.7,7047914
2016-05-26,6.0,0.8,11.2,7047914
2016-05-27,6.2,3.4,8.9,7047914
2016-05-28,8.6,1.7,15.4,7047914
2016-05-29,8.9,0.4,17.3,7047914
2016-05-30,9.0,8.0,9.9,7047914
2016-05-31,11.7,4.5,18.8,7047914
2016-06-01,6.5,0.7,12.3,7047914
2016-06-02,6.7,1.0,12.3,7047914
2016-06-03,7.7,6.8,8.6,7047914
2016-06-04,8.0,6.4,9.5,7047914
2016-06-05,8.0,6.2,9.8,7047914
2016-06-06,7.3,6.8,7.7,7047914
2016-06-07,8.0,6.8,9.1,7047914
2016-06-08,8.3,7.2,9.3,7047914
2016-06-09,9.9,8.3,11.5,7047914
2016-06-10,13.0,7.4,18.6,7047914
2016-06-11,13.6,8.8,18.3,7047914
2016-06-12,12.6,8.4,16.8,7047914
2016-06-13,12.7,8.8,16.6,7047914
2016-06-14,11.6,9.3,13.9,7047914
2016-06-15,11.9,8.9,14.8,7047914
2016-06-16,13.6,6.3,20.8,7047914
2016-06-17,13.9,4.1,23.7,7047914
2016-06-18,12.3,2.7,21.8,7047914
2016-06-19,19.7,11.3,28.0,7047914
2016-06-20,17.2,10.0,24.4,7047914
2016-06-21,17.7,12.5,22.8,7047914
2016-06-22,11.9,6.0,17.8,7047914
2016-06-23,10.0,4.4,15.5,7047914
2016-06-24,10.7,3.1,18.2,7047914
2016-06-25,15.2,9.7,20.7,7047914
2016-06-26,15.5,11.8,19.1,7047914
2016-06-27,15.9,13.1,18.6,7047914
2016-06-28,17.1,13.1,21.1,7047914
2016-06-29,14.2,11.3,17.0,7047914
2016-06-30,12.4,7.8,16.9,7047914
2016-07-01,11.5,6.2,16.7,7047914
2016-07-02,12.6,10.3,14.8,7047914
2016-07-03,12.1,8.2,15.9,7047914
2016-07-04,15.7,8.0,23.4,7047914
2016-07-05,13.1,7.2,19.0,7047914
2016-07-06,11.4,8.0,14.8,7047914
2016-07-07,11.7,7.1,16.3,7047914
2016-07-08,9.2,3.6,14.7,7047914
2016-07-09,9.3,3.3,15.2,7047914
2016-07-10,10.4,3.8,16.9,7047914
2016-07-11,12.1,3.0,21.2,7047914
2016-07-12,17.9,10.1,25.6,7047914
2016-07-13,14.1,11.3,16.9,7047914
2016-07-14,16.8,14.5,19.0,7047914
2016-07-15,17.9,10.9,24.9,7047914
2016-07-16,13.8,6.1,21.4,7047914
2016-07-17,13.1,7.9,18.3,7047914
2016-07-18,13.6,8.1,19.0,7047914
2016-07-19,14.3,11.1,17.4,7047914
2016-07-20,16.7,10.4,22.9,7047914
2016-07-21,14.7,9.1,20.2,7047914
2016-07-22,15.9,12.8,18.9,7047914
2016-07-23,17.0,12.2,21.8,7047914
2016-07-24,17.2,12.8,21.6,7047914
2016-07-25,16.7,12.3,21.0,7047914
2016-07-26,14.4,12.7,16.0,7047914
2016-07-27,14.8,13.0,16.5,7047914
2016-07-28,15.0,12.4,17.6,7047914
2016-07-29,15.0,10.4,19.6,7047914
2016-07-30,16.4,10.2,22.6,7047914
2016-07-31,16.2,10.5,21.9,7047914
2016-08-01,14.6,8.9,20.2,7047914
2016-08-02,13.2,9.7,16.6,7047914
2016-08-03,13.4,9.3,17.4,7047914
2016-08-04,14.8,13.0,16.6,7047914
2016-08-05,17.8,11.7,23.8,7047914
2016-08-06,20.4,15.6,25.1,7047914
2016-08-07,18.8,14.7,22.9,7047914
2016-08-08,17.8,13.3,22.3,7047914
2016-08-09,14.1,7.4,20.8,7047914
2016-08-10,13.3,7.6,18.9,7047914
2016-08-11,14.1,8.3,19.8,7047914
2016-08-12,15.6,9.8,21.3,7047914
2016-08-13,12.6,6.3,18.8,7047914
2016-08-14,14.5,10.5,18.5,7047914
2016-08-15,12.8,6.3,19.2,7047914
2016-08-16,13.2,6.7,19.6,7047914
2016-08-17,15.0,11.4,18.6,7047914
2016-08-18,16.9,13.6,20.1,7047914
2016-08-19,14.9,11.5,18.3,7047914
2016-08-20,14.4,11.2,17.5,7047914
2016-08-21,17.5,13.5,21.4,7047914
2016-08-22,15.3,13.2,17.4,7047914
2016-08-23,17.5,11.4,23.5,7047914
2016-08-24,16.5,9.5,23.4,7047914
2016-08-25,16.7,13.4,20.0,7047914
2016-08-26,15.6,13.4,17.7,7047914
2016-08-27,16.0,8.9,23.1,7047914
2016-08-28,13.4,8.6,18.1,7047914
2016-08-29,13.2,5.5,20.9,7047914
2016-08-30,10.7,5.0,16.3,7047914
2016-08-31,13.0,9.7,16.3,7047914
2016-09-01,12.7,8.8,16.6,7047914
2016-09-02,14.2,8.8,19.5,7047914
2016-09-03,10.9,3.7,18.1,7047914
2016-09-04,8.9,2.5,15.3,7047914
2016-09-05,12.7,3.9,21.4,7047914
2016-09-06,14.6,6.8,22.4,7047914
2016-09-07,17.1,13.2,20.9,7047914
2016-09-08,13.5,9.3,17.7,7047914
2016-09-09,9.6,8.4,10.8,7047914
2016-09-10,10.4,6.9,13.9,7047914
2016-09-11,13.8,11.0,16.6,7047914
2016-09-12,16.3,11.3,21.2,7047914
2016-09-13,15.9,11.3,20.4,7047914
2016-09-14,6.8,2.3,11.3,7047914
2016-09-15,8.2,2.0,14.4,7047914
