date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-3.9,-8.4,0.7,4015322
2016-01-02,-8.6,-15.2,-2.0,4015322
2016-01-03,-7.6,-15.7,0.5,4015322
2016-01-04,-4.5,-10.7,1.8,4015322
2016-01-05,-11.4,-14.9,-7.8,4015322
2016-01-06,-6.8,-9.1,-4.4,4015322
2016-01-07,-11.5,-18.1,-4.9,4015322
2016-01-08,-16.4,-17.7,-15.0,4015322
2016-01-09,-21.2,-27.1,-15.2,4015322
2016-01-10,-17.4,-24.8,-9.9,4015322
2016-01-11,-12.7,-16.4,-9.0,4015322
2016-01-12,-11.8,-18.3,-5.2,4015322
2016-01-13,-9.2,-13.7,-4.7,4015322
2016-01-14,-8.6,-10.7,-6.5,4015322
2016-01-15,-17.2,-23.7,-10.7,4015322
2016-01-16,-24.9,-28.7,-21.1,4015322
2016-01-17,-22.3,-28.4,-16.2,4015322
2016-01-18,-18.3,-27.0,-9.6,4015322
2016-01-19,-7.4,-10.1,-4.6,4015322
2016-01-20,-14.0,-18.6,-9.3,4015322
2016-01-21,-16.1,-21.0,-11.1,4015322
2016-01-22,-4.5,-13.4,4.5,4015322
2016-01-23,-1.7,-7.0,3.7,4015322
2016-01-24,-5.2,-6.7,-3.6,4015322
2016-01-25,-7.1,-11.8,-2.4,4015322
2016-01-26,-6.1,-14.2,2.1,4015322
2016-01-27,1.1,-2.9,5.0,4015322
2016-01-28,1.7,-5.1,8.5,4015322
2016-01-29,2.7,-1.6,7.0,4015322
2016-01-30,-1.1,-7.7,5.5,4015322
2016-01-31,-4.4,-9.2,0.5,4015322
2016-02-01,-6.0,-8.7,-3.2,4015322
2016-02-02,-7.8,-16.5,1.0,4015322
2016-02-03,-5.2,-7.3,-3.0,4015322
2016-02-04,-8.2,-14.5,-1.8,4015322
2016-02-05,-4.3,-14.1,5.5,4015322
2016-02-06,5.6,0.5,10.6,4015322
2016-02-07,-2.6,-6.1,1.0,4015322
2016-02-08,-3.6,-10.1,2.9,4015322
2016-02-09,-1.3,-7.9,5.3,4015322
2016-02-10,-4.4,-8.1,-0.6,4015322
2016-02-11,-10.9,-14.6,-7.2,4015322
2016-02-12,-18.1,-25.0,-11.2,4015322
2016-02-13,-6.1,-11.2,-0.9,4015322
2016-02-14,-3.3,-10.2,3.6,4015322
2016-02-15,-2.0,-7.9,4.0,4015322
2016-02-16,-1.1,-4.0,1.9,4015322
2016-02-17,2.3,-4.3,8.8,4015322
2016-02-18,1.8,-0.1,3.7,4015322
2016-02-19,0.6,-4.1,5.2,4015322
2016-02-20,-7.6,-11.0,-4.1,4015322
2016-02-21,-4.1,-11.4,3.3,4015322
2016-02-22,-1.6,-7.9,4.7,4015322
2016-02-23,0.4,-4.6,5.4,4015322
