date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-9.3,-11.3,-7.3,6034076
2016-01-02,-9.5,-12.5,-6.5,6034076
2016-01-03,-5.4,-6.6,-4.1,6034076
2016-01-04,-5.8,-8.0,-3.6,6034076
2016-01-05,-7.3,-9.5,-5.1,6034076
2016-01-06,-12.3,-16.1,-8.4,6034076
2016-01-07,-9.2,-13.1,-5.3,6034076
2016-01-08,-11.7,-17.5,-5.9,6034076
2016-01-09,-22.8,-27.9,-17.6,6034076
2016-01-10,-24.2,-28.4,-20.0,6034076
2016-01-11,-23.2,-27.1,-19.3,6034076
2016-01-12,-23.8,-27.2,-20.4,6034076
2016-01-13,-22.7,-26.9,-18.5,6034076
2016-01-14,-20.2,-25.1,-15.3,6034076
2016-01-15,-21.1,-24.4,-17.7,6034076
2016-01-16,-25.7,-28.5,-22.9,6034076
2016-01-17,-27.0,-30.9,-23.0,6034076
2016-01-18,-23.1,-26.7,-19.4,6034076
2016-01-19,-20.5,-25.9,-15.0,6034076
2016-01-20,-15.8,-19.5,-12.1,6034076
2016-01-21,-12.9,-13.8,-11.9,6034076
2016-01-22,-14.0,-18.4,-9.6,6034076
2016-01-23,-7.8,-10.0,-5.6,6034076
2016-01-24,-7.3,-8.5,-6.1,6034076
2016-01-25,-6.7,-7.2,-6.2,6034076
2016-01-26,-8.2,-9.4,-7.0,6034076
2016-01-27,-6.1,-7.7,-4.4,6034076
2016-01-28,-10.6,-15.4,-5.8,6034076
2016-01-29,-7.1,-14.0,-0.1,6034076
2016-01-30,-0.6,-2.2,1.1,6034076
2016-01-31,-6.4,-11.9,-0.8,6034076
2016-02-01,-11.3,-14.6,-7.9,6034076
2016-02-02,-12.7,-15.9,-9.5,6034076
2016-02-03,-14.6,-19.6,-9.6,6034076
2016-02-04,-12.7,-15.0,-10.4,6034076
2016-02-05,-12.2,-16.3,-8.0,6034076
2016-02-06,-7.2,-11.8,-2.6,6034076
2016-02-07,-8.3,-15.6,-0.9,6034076
2016-02-08,-17.0,-18.5,-15.5,6034076
2016-02-09,-19.8,-23.5,-16.0,6034076
2016-02-10,-22.9,-29.1,-16.6,6034076
2016-02-11,-16.8,-21.2,-12.3,6034076
2016-02-12,-24.6,-28.2,-20.9,6034076
2016-02-13,-23.6,-30.9,-16.2,6034076
2016-02-14,-15.0,-19.2,-10.7,6034076
2016-02-15,-7.1,-11.0,-3.2,6034076
2016-02-16,-13.4,-17.7,-9.0,6034076
2016-02-17,-14.5,-24.8,-4.2,6034076
2016-02-18,-2.5,-6.4,1.5,6034076
2016-02-19,0.1,-0.7,0.8,6034076
2016-02-20,-5.3,-10.8,0.2,6034076
2016-02-21,-14.0,-19.5,-8.4,6034076
2016-02-22,-11.0,-17.2,-4.7,6034076
2016-02-23,-6.8,-10.1,-3.5,6034076
2016-02-24,-10.3,-15.3,-5.3,6034076
2016-02-25,-8.0,-12.3,-3.7,6034076
2016-02-26,-4.9,-12.7,3.0,6034076
2016-02-27,-4.6,-10.9,1.7,6034076
2016-02-28,-10.7,-14.7,-6.7,6034076
2016-02-29,-19.5,-24.2,-14.8,6034076
2016-03-01,-16.5,-24.4,-8.6,6034076
2016-03-02,-15.6,-24.5,-6.6,6034076
2016-03-03,-12.7,-19.2,-6.1,6034076
2016-03-04,-12.1,-18.2,-6.0,6034076
2016-03-05,-8.9,-16.4,-1.4,6034076
2016-03-06,3.1,-3.2,9.3,6034076
2016-03-07,1.3,-2.8,5.3,6034076
2016-03-08,0.5,-2.0,3.0,6034076
2016-03-09,-3.3,-5.0,-1.5,6034076
2016-03-10,-2.2,-5.0,0.7,6034076
2016-03-11,5.2,-0.2,10.5,6034076
2016-03-12,7.3,1.9,12.7,6034076
2016-03-13,6.2,4.2,8.1,6034076
2016-03-14,7.3,1.9,12.6,6034076
2016-03-15,4.7,2.5,6.8,6034076
2016-03-16,-0.7,-3.9,2.6,6034076
2016-03-17,-2.9,-6.8,1.0,6034076
2016-03-18,-5.9,-10.9,-0.8,6034076
2016-03-19,-4.2,-11.0,2.7,6034076
2016-03-20,-2.6,-7.1,2.0,6034076
2016-03-21,-4.1,-9.7,1.6,6034076
2016-03-22,-4.9,-8.3,-1.4,6034076
2016-03-23,-5.9,-11.6,-0.1,6034076
2016-03-24,-1.1,-5.9,3.7,6034076
2016-03-25,-2.9,-6.6,0.9,6034076
2016-03-26,-5.0,-11.5,1.5,6034076
2016-03-27,-0.1,-5.2,5.0,6034076
2016-03-28,2.5,-3.9,8.9,6034076
2016-03-29,4.6,-2.0,11.1,6034076
2016-03-30,5.5,0.6,10.3,6034076
2016-03-31,2.7,-3.2,8.5,6034076
2016-04-01,-7.2,-11.2,-3.2,6034076
2016-04-02,-9.6,-13.2,-5.9,6034076
2016-04-03,-7.1,-9.9,-4.2,6034076
2016-04-04,-8.0,-14.2,-1.7,6034076
2016-04-05,-2.0,-7.8,3.8,6034076
2016-04-06,-0.6,-1.7,0.5,6034076
2016-04-07,-2.4,-5.7,0.9,6034076
2016-04-08,-8.3,-11.5,-5.1,6034076
2016-04-09,-7.7,-13.3,-2.1,6034076
2016-04-10,-3.0,-5.2,-0.7,6034076
2016-04-11,-5.8,-10.0,-1.6,6034076
2016-04-12,-3.6,-11.2,4.1,6034076
2016-04-13,4.7,-2.8,12.1,6034076
2016-04-14,6.3,2.4,10.1,6034076
2016-04-15,13.3,5.9,20.6,6034076
2016-04-16,8.0,2.1,13.9,6034076
2016-04-17,1.4,0.2,2.5,6034076
2016-04-18,6.1,-0.6,12.8,6034076
2016-04-19,9.7,0.5,18.8,6034076
2016-04-20,9.8,5.8,13.7,6034076
2016-04-21,5.7,0.2,11.2,6034076
2016-04-22,3.3,-3.2,9.7,6034076
2016-04-23,4.8,1.5,8.0,6034076
2016-04-24,5.1,-0.8,10.9,6034076
2016-04-25,5.9,0.1,11.7,6034076
2016-04-26,5.5,-1.4,12.4,6034076
2016-04-27,6.2,-0.3,12.7,6034076
2016-04-28,6.2,-0.2,12.6,6034076
2016-04-29,7.3,0.5,14.1,6034076
2016-04-30,7.6,0.9,14.2,6034076
2016-05-01,8.7,0.3,17.1,6034076
2016-05-02,11.8,4.8,18.7,6034076
2016-05-03,10.8,5.7,15.9,6034076
2016-05-04,8.6,1.0,16.2,6034076
2016-05-05,19.0,7.1,30.9,6034076
2016-05-06,15.5,8.7,22.2,6034076
2016-05-07,11.5,5.5,17.4,6034076
2016-05-08,10.8,1.6,19.9,6034076
2016-05-09,16.0,9.2,22.7,6034076
2016-05-10,14.6,8.5,20.6,6034076
2016-05-11,10.2,9.3,11.1,6034076
2016-05-12,5.4,1.1,9.7,6034076
2016-05-13,0.0,-2.9,2.9,6034076
2016-05-14,1.0,-4.1,6.0,6034076
2016-05-15,4.9,1.3,8.4,6034076
2016-05-16,8.6,4.0,13.1,6034076
2016-05-17,10.1,1.9,18.3,6034076
2016-05-18,13.9,7.1,20.7,6034076
2016-05-19,15.6,8.6,22.6,6034076
2016-05-20,18.1,11.6,24.5,6034076
2016-05-21,19.7,13.5,25.8,6034076
2016-05-22,19.8,12.7,26.9,6034076
2016-05-23,21.8,14.7,28.9,6034076
2016-05-24,17.5,12.6,22.4,6034076
2016-05-25,13.9,10.1,17.7,6034076
2016-05-26,15.9,12.3,19.4,6034076
2016-05-27,17.5,12.3,22.6,6034076
2016-05-28,13.5,11.2,15.7,6034076
2016-05-29,13.1,10.5,15.6,6034076
2016-05-30,15.2,9.6,20.8,6034076
2016-05-31,10.9,8.8,12.9,6034076
2016-06-01,12.3,9.1,15.4,6034076
2016-06-02,12.0,8.3,15.7,6034076
2016-06-03,14.0,8.1,19.9,6034076
2016-06-04,16.5,11.1,21.9,6034076
2016-06-05,16.3,10.9,21.7,6034076
2016-06-06,12.7,9.2,16.1,6034076
2016-06-07,10.8,5.6,15.9,6034076
2016-06-08,13.2,6.4,20.0,6034076
2016-06-09,18.9,10.9,26.8,6034076
2016-06-10,21.7,15.5,27.8,6034076
2016-06-11,15.9,11.5,20.2,6034076
2016-06-12,13.0,10.9,15.0,6034076
2016-06-13,17.5,11.0,24.0,6034076
2016-06-14,18.5,13.7,23.3,6034076
2016-06-15,14.5,12.0,17.0,6034076
2016-06-16,18.5,12.0,25.0,6034076
2016-06-17,18.8,14.5,23.1,6034076
2016-06-18,18.7,14.7,22.7,6034076
2016-06-19,21.0,14.7,27.2,6034076
