date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-3.9,-7.7,0.0,3062697.0
2016-01-02,-6.7,-11.1,-2.3,3062697.0
2016-01-03,-13.0,-18.9,-7.0,3062697.0
2016-01-04,-13.8,-21.5,-6.0,3062697.0
2016-01-05,-14.5,-19.7,-9.3,3062697.0
2016-01-06,-18.7,-22.9,-14.4,3062697.0
2016-01-07,-16.2,-16.7,-15.7,3062697.0
2016-01-08,-21.6,-26.8,-16.3,3062697.0
2016-01-09,-24.4,-29.6,-19.2,3062697.0
2016-01-10,-19.1,-23.0,-15.1,3062697.0
2016-01-11,-19.4,-22.6,-16.2,3062697.0
2016-01-12,-18.6,-24.5,-12.6,3062697.0
2016-01-13,-13.1,-15.6,-10.5,3062697.0
2016-01-14,-16.4,-20.5,-12.2,3062697.0
2016-01-15,-25.0,-30.1,-19.8,3062697.0
2016-01-16,-29.8,-35.4,-24.1,3062697.0
2016-01-17,-26.7,-33.9,-19.4,3062697.0
2016-01-18,-16.6,-19.8,-13.4,3062697.0
2016-01-19,-14.2,-15.6,-12.8,3062697.0
2016-01-20,-14.3,-16.3,-12.2,3062697.0
2016-01-21,-12.3,-16.6,-8.0,3062697.0
2016-01-22,-10.8,-13.8,-7.8,3062697.0
2016-01-23,-10.2,-12.1,-8.3,3062697.0
2016-01-24,-8.4,-13.3,-3.4,3062697.0
2016-01-25,-9.6,-14.6,-4.6,3062697.0
2016-01-26,-4.9,-14.5,4.7,3062697.0
2016-01-27,,,,3062697.0
2016-01-28,-0.1,-5.4,5.3,3062697.0
2016-01-29,1.4,-2.5,5.2,3062697.0
2016-01-30,-4.9,-8.4,-1.4,3062697.0
2016-01-31,-12.3,-16.3,-8.3,3062697.0
2016-02-01,-15.6,-19.6,-11.6,3062697.0
2016-02-02,-14.7,-19.7,-9.7,3062697.0
2016-02-03,-14.5,-17.2,-11.7,3062697.0
2016-02-04,-14.0,-16.4,-11.6,3062697.0
2016-02-05,-8.1,-13.7,-2.5,3062697.0
2016-02-06,-4.9,-12.4,2.6,3062697.0
2016-02-07,-12.2,-20.4,-3.9,3062697.0
2016-02-08,-7.6,-14.0,-1.2,3062697.0
2016-02-09,-4.8,-8.9,-0.7,3062697.0
2016-02-10,-12.1,-15.2,-8.9,3062697.0
2016-02-11,-16.4,-20.8,-12.0,3062697.0
2016-02-12,-15.8,-23.0,-8.6,3062697.0
2016-02-13,-6.9,-11.5,-2.2,3062697.0
2016-02-14,-6.1,-9.6,-2.6,3062697.0
2016-02-15,-8.1,-10.2,-5.9,3062697.0
2016-02-16,-5.7,-9.7,-1.6,3062697.0
2016-02-17,-9.3,-14.2,-4.4,3062697.0
2016-02-18,,-14.2,,3062697.0
2016-02-19,-11.9,-18.4,-5.3,3062697.0
2016-02-20,-19.4,-27.9,-10.8,3062697.0
2016-02-21,-7.6,-12.6,-2.6,3062697.0
2016-02-22,-6.2,-16.3,4.0,3062697.0
2016-02-23,-3.8,-8.7,1.2,3062697.0
2016-02-24,-4.3,-12.8,4.3,3062697.0
2016-02-25,1.7,-5.5,8.8,3062697.0
2016-02-26,2.1,-3.3,7.5,3062697.0
2016-02-27,-7.8,-12.5,-3.0,3062697.0
2016-02-28,-20.9,-30.4,-11.4,3062697.0
2016-02-29,-19.5,-30.4,-8.6,3062697.0
2016-03-01,-8.4,-14.1,-2.7,3062697.0
2016-03-02,-6.3,-10.5,-2.0,3062697.0
2016-03-03,-7.1,-11.2,-3.0,3062697.0
2016-03-04,-7.4,-12.0,-2.8,3062697.0
2016-03-05,-4.4,-11.1,2.4,3062697.0
2016-03-06,,,,3062697.0
