date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-16.2,-19.5,-12.9,8501900
2016-01-02,-15.6,-21.6,-9.5,8501900
2016-01-03,-19.3,-22.8,-15.8,8501900
2016-01-04,-20.2,-23.4,-16.9,8501900
2016-01-05,-17.9,-21.7,-14.0,8501900
2016-01-06,-10.7,-15.6,-5.8,8501900
2016-01-07,-9.9,-13.9,-5.9,8501900
2016-01-08,-15.3,-20.8,-9.7,8501900
2016-01-09,-19.3,-23.7,-14.9,8501900
2016-01-10,-9.7,-16.2,-3.1,8501900
2016-01-11,-1.3,-5.1,2.5,8501900
2016-01-12,-9.5,-21.4,2.5,8501900
2016-01-13,-19.0,-26.3,-11.6,8501900
2016-01-14,-10.5,-14.0,-6.9,8501900
2016-01-15,-12.9,-15.8,-9.9,8501900
2016-01-16,-9.5,-12.1,-6.9,8501900
2016-01-17,-7.2,-11.1,-3.3,8501900
2016-01-18,-3.8,-6.1,-1.4,8501900
2016-01-19,-8.0,-12.5,-3.4,8501900
2016-01-20,-6.3,-10.0,-2.6,8501900
2016-01-21,-8.9,-11.0,-6.7,8501900
2016-01-22,-15.4,-20.2,-10.6,8501900
2016-01-23,-18.9,-23.4,-14.3,8501900
2016-01-24,-18.1,-24.6,-11.5,8501900
2016-01-25,-19.5,-23.2,-15.7,8501900
2016-01-26,-12.4,-20.3,-4.4,8501900
2016-01-27,-14.6,-21.5,-7.7,8501900
2016-01-28,-23.7,-26.9,-20.4,8501900
2016-01-29,-22.0,-26.5,-17.5,8501900
2016-01-30,-23.0,-28.3,-17.6,8501900
2016-01-31,-21.7,-28.3,-15.0,8501900
2016-02-01,-8.2,-15.7,-0.6,8501900
2016-02-02,-13.0,-19.4,-6.5,8501900
2016-02-03,-19.1,-21.8,-16.3,8501900
2016-02-04,-16.7,-19.3,-14.1,8501900
2016-02-05,-18.1,-23.1,-13.0,8501900
2016-02-06,-19.8,-24.6,-14.9,8501900
2016-02-07,-22.1,-27.7,-16.5,8501900
2016-02-08,-22.9,-30.1,-15.7,8501900
2016-02-09,-25.2,-31.7,-18.6,8501900
2016-02-10,-12.1,-18.8,-5.4,8501900
2016-02-11,-6.5,-8.9,-4.1,8501900
2016-02-12,-14.7,-20.5,-8.9,8501900
2016-02-13,-24.7,-29.2,-20.2,8501900
2016-02-14,-27.1,-32.0,-22.2,8501900
2016-02-15,-17.9,-22.4,-13.3,8501900
2016-02-16,-11.4,-17.3,-5.4,8501900
2016-02-17,-0.4,-10.4,9.6,8501900
2016-02-18,-14.9,-19.3,-10.4,8501900
2016-02-19,-16.3,-23.1,-9.5,8501900
2016-02-20,-14.4,-22.7,-6.0,8501900
2016-02-21,-4.2,-8.4,0.1,8501900
2016-02-22,-14.7,-24.7,-4.7,8501900
2016-02-23,-19.8,-26.1,-13.5,8501900
2016-02-24,-13.5,-22.6,-4.3,8501900
2016-02-25,-11.1,-16.2,-5.9,8501900
2016-02-26,-5.9,-10.3,-1.4,8501900
2016-02-27,-14.4,-18.9,-9.8,8501900
2016-02-28,-12.9,-21.7,-4.1,8501900
2016-02-29,-19.6,-23.7,-15.4,8501900
2016-03-01,-15.6,-19.5,-11.7,8501900
2016-03-02,-17.5,-21.7,-13.3,8501900
2016-03-03,-13.4,-18.6,-8.1,8501900
2016-03-04,-18.1,-22.1,-14.1,8501900
2016-03-05,-16.1,-22.9,-9.3,8501900
2016-03-06,-18.3,-25.4,-11.1,8501900
2016-03-07,-12.5,-25.4,0.4,8501900
2016-03-08,-12.8,-21.7,-3.8,8501900
2016-03-09,-17.6,-23.3,-11.9,8501900
2016-03-10,-12.1,-19.1,-5.1,8501900
2016-03-11,-9.6,-13.9,-5.3,8501900
2016-03-12,-11.2,-16.0,-6.3,8501900
2016-03-13,-17.1,-23.3,-10.8,8501900
2016-03-14,-14.9,-24.0,-5.8,8501900
2016-03-15,-9.0,-19.4,1.5,8501900
2016-03-16,-7.0,-14.5,0.5,8501900
2016-03-17,-13.9,-19.6,-8.2,8501900
2016-03-18,-15.7,-23.0,-8.4,8501900
2016-03-19,-16.3,-24.1,-8.5,8501900
2016-03-20,-10.1,-14.9,-5.2,8501900
2016-03-21,-11.3,-18.4,-4.2,8501900
2016-03-22,-10.1,-15.4,-4.8,8501900
2016-03-23,-15.4,-16.1,-14.6,8501900
2016-03-24,-14.1,-17.6,-10.6,8501900
2016-03-25,-12.3,-18.9,-5.7,8501900
2016-03-26,-10.1,-18.0,-2.1,8501900
2016-03-27,-10.4,-20.1,-0.6,8501900
2016-03-28,-7.3,-11.4,-3.1,8501900
2016-03-29,-10.7,-16.4,-4.9,8501900
2016-03-30,-6.6,-17.0,3.9,8501900
2016-03-31,-2.0,-9.2,5.3,8501900
2016-04-01,-5.9,-11.8,0.0,8501900
2016-04-02,-4.7,-11.0,1.6,8501900
2016-04-03,-9.0,-10.7,-7.2,8501900
2016-04-04,-11.0,-15.3,-6.7,8501900
2016-04-05,-14.3,-17.6,-11.0,8501900
2016-04-06,-12.9,-16.5,-9.2,8501900
2016-04-07,-7.8,-15.4,-0.2,8501900
2016-04-08,-1.1,-10.1,8.0,8501900
2016-04-09,2.8,-1.3,6.8,8501900
2016-04-10,-4.8,-8.3,-1.3,8501900
2016-04-11,-6.6,-11.9,-1.3,8501900
2016-04-12,-2.2,-10.0,5.7,8501900
2016-04-13,5.5,1.5,9.5,8501900
2016-04-14,-0.4,-3.7,2.9,8501900
2016-04-15,-2.7,-7.2,1.8,8501900
2016-04-16,0.1,-9.3,9.4,8501900
2016-04-17,0.7,-6.6,7.9,8501900
2016-04-18,-2.0,-6.2,2.3,8501900
2016-04-19,-2.4,-7.0,2.3,8501900
2016-04-20,-2.2,-6.3,2.0,8501900
2016-04-21,-0.6,-8.2,7.1,8501900
2016-04-22,3.1,-0.8,6.9,8501900
2016-04-23,5.6,1.8,9.3,8501900
2016-04-24,-3.2,-8.2,1.8,8501900
2016-04-25,-7.3,-10.6,-3.9,8501900
2016-04-26,-9.4,-14.5,-4.2,8501900
2016-04-27,-8.1,-16.0,-0.1,8501900
2016-04-28,-4.0,-7.6,-0.3,8501900
2016-04-29,-2.0,-7.2,3.3,8501900
2016-04-30,3.6,1.2,6.0,8501900
2016-05-01,5.3,-0.8,11.3,8501900
2016-05-02,2.8,-2.2,7.8,8501900
2016-05-03,3.8,-2.3,9.8,8501900
2016-05-04,8.3,1.8,14.8,8501900
2016-05-05,9.7,1.0,18.4,8501900
2016-05-06,8.5,1.8,15.2,8501900
2016-05-07,10.1,-0.9,21.1,8501900
2016-05-08,11.5,5.8,17.1,8501900
2016-05-09,4.0,0.4,7.5,8501900
2016-05-10,1.1,-0.1,2.2,8501900
2016-05-11,3.1,0.2,6.0,8501900
2016-05-12,3.6,0.2,7.0,8501900
2016-05-13,6.2,1.0,11.4,8501900
2016-05-14,6.8,2.7,10.8,8501900
2016-05-15,7.1,2.9,11.3,8501900
2016-05-16,3.6,1.9,5.3,8501900
2016-05-17,4.3,1.9,6.6,8501900
2016-05-18,7.7,3.6,11.8,8501900
2016-05-19,11.7,3.2,20.1,8501900
2016-05-20,12.6,5.8,19.3,8501900
2016-05-21,6.6,1.7,11.5,8501900
2016-05-22,9.0,0.8,17.1,8501900
2016-05-23,12.0,0.3,23.6,8501900
2016-05-24,20.0,9.2,30.8,8501900
2016-05-25,4.7,0.1,9.2,8501900
2016-05-26,2.3,-1.7,6.2,8501900
2016-05-27,6.4,-2.9,15.6,8501900
2016-05-28,8.3,1.6,15.0,8501900
2016-05-29,9.6,0.3,18.8,8501900
2016-05-30,9.4,1.9,16.8,8501900
2016-05-31,2.3,0.1,4.4,8501900
2016-06-01,2.1,-0.9,5.1,8501900
2016-06-02,5.1,-1.8,12.0,8501900
2016-06-03,7.3,3.1,11.5,8501900
2016-06-04,7.5,3.6,11.3,8501900
2016-06-05,6.8,4.3,9.3,8501900
2016-06-06,7.6,4.0,11.2,8501900
2016-06-07,8.9,6.2,11.6,8501900
2016-06-08,6.8,4.7,8.9,8501900
2016-06-09,6.8,4.2,9.4,8501900
2016-06-10,6.6,3.2,10.0,8501900
2016-06-11,9.4,2.7,16.0,8501900
2016-06-12,10.6,5.2,15.9,8501900
2016-06-13,13.1,7.8,18.4,8501900
2016-06-14,6.7,4.6,8.7,8501900
