date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-1.8,-4.0,0.4,702S006
2016-01-02,-1.6,-4.3,1.2,702S006
2016-01-03,-6.8,-14.3,0.8,702S006
2016-01-04,-17.8,-22.1,-13.4,702S006
2016-01-05,-14.1,-22.1,-6.0,702S006
2016-01-06,-5.4,-11.1,0.3,702S006
2016-01-07,-4.2,-8.5,0.1,702S006
2016-01-08,-2.4,-7.0,2.3,702S006
2016-01-09,2.8,1.7,3.9,702S006
2016-01-10,3.6,-0.7,7.8,702S006
2016-01-11,-6.1,-11.5,-0.7,702S006
2016-01-12,-6.9,-11.3,-2.4,702S006
2016-01-13,-8.9,-13.9,-3.8,702S006
2016-01-14,-11.8,-14.1,-9.5,702S006
2016-01-15,,,,702S006
2016-01-16,-5.2,-8.8,-1.6,702S006
2016-01-17,-8.1,-11.8,-4.4,702S006
2016-01-18,-11.0,-14.5,-7.4,702S006
2016-01-19,-12.6,-16.3,-8.9,702S006
2016-01-20,-8.6,-12.5,-4.6,702S006
2016-01-21,-10.6,-14.5,-6.7,702S006
2016-01-22,-6.7,-10.4,-3.0,702S006
2016-01-23,-11.6,-14.5,-8.6,702S006
2016-01-24,-11.3,-16.3,-6.3,702S006
2016-01-25,-3.5,-6.5,-0.4,702S006
2016-01-26,1.8,-2.1,5.7,702S006
2016-01-27,-2.6,-7.2,2.1,702S006
2016-01-28,-3.3,-7.5,0.9,702S006
2016-01-29,-3.2,-7.4,1.1,702S006
2016-01-30,-5.0,-9.0,-0.9,702S006
2016-01-31,-0.1,-6.2,6.0,702S006
2016-02-01,4.6,0.1,9.0,702S006
2016-02-02,-3.0,-6.1,0.1,702S006
2016-02-03,1.7,-5.2,8.6,702S006
2016-02-04,3.8,-0.7,8.3,702S006
2016-02-05,-3.0,-5.7,-0.3,702S006
2016-02-06,-1.8,-5.2,1.6,702S006
2016-02-07,-3.9,-8.7,1.0,702S006
2016-02-08,-7.4,-9.0,-5.7,702S006
2016-02-09,-6.8,-8.1,-5.5,702S006
2016-02-10,-6.8,-8.9,-4.6,702S006
2016-02-11,-12.9,-17.8,-8.0,702S006
2016-02-12,,,-6.4,702S006
2016-02-13,-18.8,-26.5,-11.1,702S006
2016-02-14,-23.6,-27.6,-19.6,702S006
2016-02-15,-14.1,-23.2,-5.0,702S006
2016-02-16,-3.4,-7.7,1.0,702S006
2016-02-17,-5.5,-10.7,-0.3,702S006
2016-02-18,-12.3,-15.7,-8.9,702S006
2016-02-19,,-14.6,,702S006
2016-02-20,2.2,-0.4,4.8,702S006
2016-02-21,-2.9,-9.2,3.4,702S006
2016-02-22,-10.4,-13.6,-7.1,702S006
2016-02-23,-9.2,-13.3,-5.0,702S006
2016-02-24,-2.2,-5.3,0.9,702S006
2016-02-25,-1.1,-3.9,1.7,702S006
2016-02-26,-8.4,-12.9,-3.9,702S006
2016-02-27,-4.0,-11.1,3.2,702S006
2016-02-28,-3.1,-8.6,2.5,702S006
2016-02-29,-3.5,-9.8,2.9,702S006
2016-03-01,-11.9,-14.9,-8.9,702S006
2016-03-02,-10.9,-14.4,-7.4,702S006
2016-03-03,-15.3,-19.0,-11.5,702S006
2016-03-04,-10.1,-16.9,-3.3,702S006
2016-03-05,-8.9,-15.7,-2.1,702S006
2016-03-06,-1.8,-6.1,2.5,702S006
2016-03-07,1.6,-0.8,3.9,702S006
2016-03-08,2.4,0.7,4.1,702S006
2016-03-09,6.3,0.3,12.2,702S006
2016-03-10,5.0,1.6,8.4,702S006
2016-03-11,2.8,-0.3,5.9,702S006
2016-03-12,4.0,-2.7,10.6,702S006
2016-03-13,4.4,0.2,8.6,702S006
2016-03-14,2.4,-0.7,5.5,702S006
2016-03-15,6.1,2.7,9.5,702S006
2016-03-16,5.6,3.0,8.1,702S006
2016-03-17,6.7,1.2,12.1,702S006
2016-03-18,-1.1,-5.2,3.0,702S006
2016-03-19,-4.3,-8.4,-0.1,702S006
2016-03-20,-3.2,-7.8,1.4,702S006
2016-03-21,-1.2,-8.0,5.7,702S006
2016-03-22,-1.0,-7.0,5.0,702S006
2016-03-23,0.1,-2.6,2.7,702S006
2016-03-24,-4.0,-6.2,-1.7,702S006
2016-03-25,-0.1,-1.8,1.6,702S006
2016-03-26,0.6,-3.4,4.5,702S006
2016-03-27,5.5,-3.2,14.2,702S006
2016-03-28,5.3,2.7,7.8,702S006
2016-03-29,2.4,-1.6,6.4,702S006
2016-03-30,4.8,-0.8,10.4,702S006
2016-03-31,11.0,5.5,16.5,702S006
2016-04-01,9.9,2.8,16.9,702S006
2016-04-02,3.2,-3.1,9.5,702S006
2016-04-03,-5.9,-8.8,-3.0,702S006
2016-04-04,-6.2,-9.4,-2.9,702S006
2016-04-05,-4.6,-9.0,-0.2,702S006
2016-04-06,-0.3,-4.5,4.0,702S006
2016-04-07,2.5,0.0,4.9,702S006
2016-04-08,0.3,-3.7,4.2,702S006
2016-04-09,-2.1,-6.1,1.9,702S006
2016-04-10,-2.6,-7.4,2.3,702S006
2016-04-11,3.0,-1.5,7.4,702S006
2016-04-12,4.0,-0.4,8.4,702S006
2016-04-13,2.1,-2.4,6.6,702S006
2016-04-14,4.7,-0.6,9.9,702S006
2016-04-15,6.6,-0.3,13.4,702S006
2016-04-16,8.5,1.8,15.2,702S006
2016-04-17,11.9,1.8,22.0,702S006
2016-04-18,8.6,4.9,12.3,702S006
2016-04-19,8.1,1.8,14.4,702S006
2016-04-20,6.8,1.0,12.5,702S006
2016-04-21,12.4,3.1,21.6,702S006
2016-04-22,11.3,6.0,16.5,702S006
2016-04-23,7.3,2.1,12.5,702S006
2016-04-24,5.0,-1.2,11.2,702S006
2016-04-25,5.2,0.3,10.1,702S006
2016-04-26,4.5,0.7,8.3,702S006
2016-04-27,2.0,-3.3,7.3,702S006
2016-04-28,2.2,-2.8,7.1,702S006
2016-04-29,5.4,-0.9,11.6,702S006
2016-04-30,8.5,1.9,15.1,702S006
2016-05-01,8.5,6.3,10.7,702S006
2016-05-02,6.8,4.6,8.9,702S006
2016-05-03,7.6,1.4,13.7,702S006
2016-05-04,10.0,5.7,14.2,702S006
2016-05-05,11.5,5.8,17.1,702S006
2016-05-06,13.7,6.3,21.1,702S006
2016-05-07,17.7,13.0,22.4,702S006
2016-05-08,7.4,1.4,13.3,702S006
2016-05-09,6.2,0.9,11.5,702S006
2016-05-10,12.2,5.2,19.1,702S006
2016-05-11,12.8,4.7,20.9,702S006
2016-05-12,17.1,8.6,25.6,702S006
2016-05-13,17.7,14.0,21.4,702S006
2016-05-14,15.3,8.6,21.9,702S006
2016-05-15,6.0,2.1,9.9,702S006
2016-05-16,6.2,2.7,9.6,702S006
2016-05-17,9.5,4.0,14.9,702S006
2016-05-18,10.8,3.5,18.1,702S006
2016-05-19,14.3,8.2,20.3,702S006
2016-05-20,16.5,9.2,23.8,702S006
2016-05-21,18.1,11.3,24.8,702S006
2016-05-22,18.9,11.9,25.9,702S006
2016-05-23,19.5,12.3,26.6,702S006
2016-05-24,20.4,11.6,29.2,702S006
2016-05-25,20.1,14.0,26.1,702S006
2016-05-26,18.3,11.9,24.6,702S006
2016-05-27,22.8,13.9,31.6,702S006
2016-05-28,22.9,17.0,28.7,702S006
2016-05-29,22.0,16.0,27.9,702S006
