date,temp_mean,temp_min,temp_max,climate_id
2016-01-01,-2.0,-3.8,-0.2,6105978
2016-01-02,-3.9,-7.4,-0.4,6105978
2016-01-03,-8.4,-16.5,-0.3,6105978
2016-01-04,,-19.9,,6105978
2016-01-05,,,,6105978
2016-01-06,-8.4,-17.8,1.1,6105978
2016-01-07,-5.1,-9.9,-0.2,6105978
2016-01-08,-5.9,-9.9,-1.8,6105978
2016-01-09,1.0,-2.1,4.1,6105978
2016-01-10,0.3,-5.5,6.1,6105978
2016-01-11,-10.7,-15.8,-5.5,6105978
2016-01-12,-9.6,-16.0,-3.1,6105978
2016-01-13,-13.5,-19.2,-7.8,6105978
2016-01-14,-9.9,-14.9,-4.9,6105978
2016-01-15,-10.4,-13.2,-7.5,6105978
2016-01-16,-6.6,-10.0,-3.1,6105978
2016-01-17,-12.2,-17.6,-6.7,6105978
2016-01-18,-11.9,-17.1,-6.7,6105978
2016-01-19,-13.9,-17.8,-10.0,6105978
2016-01-20,-9.1,-12.8,-5.3,6105978
2016-01-21,-10.7,-13.8,-7.5,6105978
2016-01-22,-8.6,-12.3,-4.8,6105978
2016-01-23,-11.8,-17.3,-6.2,6105978
2016-01-24,-12.0,-17.8,-6.2,6105978
2016-01-25,-3.9,-7.2,-0.6,6105978
2016-01-26,0.1,-5.3,5.4,6105978
2016-01-27,-5.8,-10.9,-0.7,6105978
2016-01-28,-3.4,-7.1,0.3,6105978
2016-01-29,-5.5,-11.5,0.6,6105978
2016-01-30,-8.4,-11.6,-5.2,6105978
2016-01-31,-0.1,-5.7,5.6,6105978
2016-02-01,2.7,-2.0,7.4,6105978
2016-02-02,-5.1,-9.0,-1.3,6105978
2016-02-03,0.9,-5.3,7.0,6105978
2016-02-04,0.2,-4.5,4.8,6105978
2016-02-05,-6.0,-9.1,-2.9,6105978
2016-02-06,-1.1,-4.2,2.0,6105978
2016-02-07,-3.9,-8.9,1.1,6105978
2016-02-08,-7.2,-8.5,-5.9,6105978
2016-02-09,-7.4,-8.7,-6.0,6105978
2016-02-10,-8.3,-13.1,-3.5,6105978
2016-02-11,-16.4,-19.7,-13.0,6105978
2016-02-12,-12.8,-21.4,-4.2,6105978
2016-02-13,-23.1,-28.9,-17.2,6105978
2016-02-14,-23.5,-28.9,-18.0,6105978
2016-02-15,-16.7,-24.1,-9.2,6105978
2016-02-16,-6.9,-10.0,-3.7,6105978
2016-02-17,-7.3,-14.5,0.0,6105978
2016-02-18,-14.4,-21.3,-7.4,6105978
2016-02-19,-11.8,-22.5,-1.1,6105978
2016-02-20,2.0,-1.4,5.3,6105978
2016-02-21,-4.3,-10.5,2.0,6105978
2016-02-22,-13.1,-18.5,-7.6,6105978
2016-02-23,-12.1,-18.5,-5.6,6105978
2016-02-24,-2.4,-5.9,1.1,6105978
2016-02-25,-3.6,-8.8,1.6,6105978
2016-02-26,-12.4,-15.9,-8.9,6105978
2016-02-27,-7.5,-17.4,2.5,6105978
2016-02-28,-3.0,-8.5,2.6,6105978
2016-02-29,-5.9,-13.3,1.5,6105978
2016-03-01,-13.7,-17.5,-9.8,6105978
2016-03-02,-11.7,-15.9,-7.5,6105978
2016-03-03,-17.2,-23.6,-10.8,6105978
2016-03-04,-13.2,-22.4,-4.0,6105978
2016-03-05,-9.4,-19.4,0.7,6105978
2016-03-06,-5.0,-12.7,2.7,6105978
2016-03-07,1.8,-2.2,5.7,6105978
2016-03-08,3.7,1.2,6.1,6105978
2016-03-09,6.5,0.8,12.2,6105978
2016-03-10,4.8,1.0,8.6,6105978
2016-03-11,-0.3,-4.3,3.8,6105978
2016-03-12,2.2,-5.1,9.5,6105978
2016-03-13,4.9,0.8,9.0,6105978
2016-03-14,1.3,-0.2,2.7,6105978
