date,temp_mean,temp_min,temp_max
2016-05-17,8.3,4.2,12.4
2016-05-18,7.6,2.2,13.0
2016-05-19,7.9,2.1,13.7
2016-05-20,10.8,3.1,18.4
2016-05-21,15.1,9.7,20.4
2016-05-22,10.3,5.3,15.2
2016-05-23,12.6,3.9,21.2
2016-05-24,17.2,8.0,26.3
2016-05-25,19.8,13.2,26.4
2016-05-26,23.1,18.5,27.6
2016-05-27,21.4,17.1,25.7
2016-05-28,25.4,20.8,30.0
2016-05-29,22.3,17.9,26.6
2016-05-30,19.0,14.0,24.0
2016-05-31,15.1,11.5,18.7
2016-06-01,19.2,12.8,25.6
2016-06-02,18.5,13.7,23.3
2016-06-03,16.6,11.3,21.9
2016-06-04,19.2,14.4,24.0
2016-06-05,17.5,14.8,20.1
2016-06-06,17.3,12.3,22.2
2016-06-07,12.0,9.8,14.2
2016-06-08,8.6,4.7,12.4
2016-06-09,11.1,4.5,17.7
2016-06-10,15.7,6.8,24.5
2016-06-11,20.7,13.6,27.7
2016-06-12,12.0,8.3,15.6
2016-06-13,11.2,7.2,15.2
2016-06-14,12.7,6.2,19.1
2016-06-15,17.7,12.5,22.8
2016-06-16,20.3,13.7,26.9
2016-06-17,18.2,11.9,24.4
2016-06-18,19.0,10.9,27.1
2016-06-19,23.9,17.8,30.0
2016-06-20,20.9,14.2,27.6
2016-06-21,16.4,9.0,23.7
2016-06-22,16.3,12.1,20.5
2016-06-23,16.6,11.9,21.2
2016-06-24,16.6,10.0,23.2
2016-06-25,,,26.7
2016-06-26,23.1,17.7,28.4
2016-06-27,22.1,16.3,27.8
2016-06-28,12.8,9.2,16.3
2016-06-29,13.7,8.7,18.6
2016-06-30,16.9,8.6,25.2
2016-07-01,15.0,10.3,19.6
2016-07-02,15.2,8.3,22.1
2016-07-03,17.5,10.8,24.2
2016-07-04,17.7,11.0,24.4
2016-07-05,22.2,17.6,26.8
2016-07-06,23.4,17.9,28.8
2016-07-07,21.7,19.1,24.2
2016-07-08,22.1,19.1,25.0
2016-07-09,17.9,15.4,20.4
2016-07-10,16.7,12.0,21.3
2016-07-11,21.8,16.2,27.3
2016-07-12,26.0,21.5,30.4
2016-07-13,25.3,21.4,29.2
2016-07-14,23.8,20.9,26.6
2016-07-15,18.5,15.5,21.5
2016-07-16,16.1,11.7,20.4
2016-07-17,18.7,11.6,25.7
2016-07-18,18.5,12.5,24.4
2016-07-19,15.2,9.4,21.0
2016-07-20,17.8,9.2,26.4
2016-07-21,24.5,19.4,29.5
2016-07-22,23.2,17.4,29.0
2016-07-23,20.4,15.4,25.3
2016-07-24,22.3,17.5,27.1
2016-07-25,22.9,18.4,27.3
2016-07-26,22.0,17.9,26.0
2016-07-27,23.5,19.2,27.8
2016-07-28,21.3,17.0,25.6
2016-07-29,22.6,18.4,26.8
2016-07-30,21.3,16.1,26.5
2016-07-31,22.2,18.3,26.0
2016-08-01,22.0,17.7,26.2
2016-08-02,21.9,16.3,27.4
2016-08-03,22.1,15.8,28.3
2016-08-04,23.2,16.9,29.5
2016-08-05,24.4,20.2,28.5
2016-08-06,20.0,16.3,23.7
2016-08-07,17.2,12.0,22.3
2016-08-08,17.5,11.1,23.9
2016-08-09,20.8,13.5,28.0
2016-08-10,,17.9,
2016-08-11,25.3,19.5,31.0
2016-08-12,,24.7,
2016-08-13,23.4,20.3,26.4
2016-08-14,20.7,18.2,23.2
2016-08-15,21.9,17.4,26.3
2016-08-16,19.8,15.8,23.8
2016-08-17,,,26.8
2016-08-18,20.8,16.5,25.1
2016-08-19,23.5,18.6,28.3
2016-08-20,25.3,21.8,28.8
2016-08-21,18.9,14.8,23.0
2016-08-22,16.3,11.2,21.4
2016-08-23,20.8,16.6,24.9
2016-08-24,22.1,17.0,27.2
2016-08-25,22.6,20.0,25.2
2016-08-26,19.8,15.8,23.8
2016-08-27,21.1,15.9,26.2
2016-08-28,20.5,15.6,25.3
2016-08-29,18.6,13.6,23.6
2016-08-30,21.1,15.7,26.5
2016-08-31,19.3,15.7,22.9
2016-09-01,17.9,13.9,21.8
2016-09-02,14.5,9.3,19.7
2016-09-03,15.1,9.3,20.9
2016-09-04,16.4,10.3,22.4
2016-09-05,18.9,11.1,26.6
2016-09-06,25.0,20.0,29.9
2016-09-07,25.3,22.6,28.0
2016-09-08,24.3,22.0,26.6
2016-09-09,20.5,17.6,23.4
2016-09-10,20.3,17.4,23.2
2016-09-11,14.9,10.5,19.2
2016-09-12,16.6,10.8,22.4
2016-09-13,19.7,14.8,24.6
2016-09-14,14.8,10.1,19.5
2016-09-15,14.6,8.9,20.2
2016-09-16,16.5,9.8,23.2
2016-09-17,20.8,19.8,21.8
2016-09-18,18.9,14.7,23.1
2016-09-19,19.1,12.8,25.3
2016-09-20,,19.3,
2016-09-21,18.8,11.7,25.9
2016-09-22,20.2,16.4,24.0
2016-09-23,15.7,10.8,20.6
2016-09-24,13.5,8.0,19.0
2016-09-25,14.1,8.2,19.9
2016-09-26,15.9,13.6,18.2
2016-09-27,15.3,12.0,18.5
2016-09-28,16.9,10.5,23.3
2016-09-29,15.9,14.5,17.3
2016-09-30,18.0,14.0,22.0
2016-10-01,14.2,12.6,15.7
2016-10-02,15.1,11.8,18.4
2016-10-03,14.9,11.0,18.7
2016-10-04,16.0,10.9,21.0
2016-10-05,19.4,14.8,24.0
2016-10-06,20.4,15.1,25.7
2016-10-07,19.8,14.2,25.3
2016-10-08,12.5,10.3,14.7
2016-10-09,6.9,1.7,12.1
2016-10-10,6.9,0.3,13.4
2016-10-11,12.7,6.9,18.4
2016-10-12,17.1,10.5,23.6
2016-10-13,9.5,6.8,12.2
2016-10-14,10.2,6.1,14.2
2016-10-15,14.6,8.6,20.5
2016-10-16,17.4,16.2,18.5
2016-10-17,20.1,16.5,23.7
2016-10-18,17.4,12.7,22.1
2016-10-19,12.9,7.9,17.8
2016-10-20,12.2,10.1,14.2
2016-10-21,7.5,4.7,10.2
2016-10-22,6.9,4.0,9.7
2016-10-23,11.1,9.3,12.8
2016-10-24,8.3,6.4,10.2
2016-10-25,2.9,-2.0,7.7
2016-10-26,1.3,-2.3,4.9
2016-10-27,1.4,-1.0,3.7
2016-10-28,5.4,-2.1,12.9
2016-10-29,12.9,9.7,16.1
2016-10-30,4.9,-0.7,10.4
2016-10-31,4.2,-1.6,9.9
2016-11-01,13.2,5.8,20.5
2016-11-02,12.7,9.1,16.3
2016-11-03,9.2,6.4,12.0
2016-11-04,5.8,1.0,10.6
2016-11-05,7.9,2.9,12.9
2016-11-06,7.8,0.9,14.7
2016-11-07,10.7,4.6,16.7
2016-11-08,9.8,6.5,13.1
2016-11-09,4.1,0.3,7.8
2016-11-10,8.6,3.6,13.5
2016-11-11,7.4,3.5,11.2
2016-11-12,6.0,3.7,8.3
2016-11-13,9.0,7.0,10.9
2016-11-14,,5.7,
2016-11-15,,3.4,
2016-11-16,5.2,-0.4,10.8
2016-11-17,7.2,-0.4,14.7
2016-11-18,16.1,11.5,20.7
2016-11-19,8.5,-0.2,17.2
2016-11-20,0.6,-0.6,1.8
2016-11-21,0.5,-0.9,1.9
2016-11-22,0.6,-0.5,1.6
2016-11-23,-0.6,-2.6,1.5
2016-11-24,3.8,1.4,6.2
2016-11-25,5.0,4.2,5.8
2016-11-26,4.0,2.1,5.9
2016-11-27,4.6,2.3,6.9
2016-11-28,5.9,2.7,9.0
2016-11-29,9.4,7.0,11.8
2016-11-30,9.0,5.5,12.5
2016-12-01,4.7,3.4,6.0
2016-12-02,4.2,3.0,5.3
2016-12-03,3.6,2.0,5.2
2016-12-04,2.0,0.4,3.5
2016-12-05,2.8,0.3,5.2
2016-12-06,1.5,-1.8,4.7
2016-12-07,,0.6,
2016-12-08,-0.5,-2.4,1.4
2016-12-09,-2.6,-4.1,-1.0
2016-12-10,-3.5,-4.9,-2.0
2016-12-11,-2.7,-5.3,0.0
2016-12-12,-0.1,-1.2,1.1
2016-12-13,-4.6,-8.1,-1.0
2016-12-14,-7.0,-9.2,-4.7
2016-12-15,-8.7,-11.0,-6.3
2016-12-16,-7.1,-8.6,-5.5
2016-12-17,-3.8,-7.0,-0.6
2016-12-18,-4.4,-8.0,-0.7
2016-12-19,-9.1,-11.1,-7.1
2016-12-20,-5.4,-11.2,0.4
2016-12-21,-0.7,-2.4,1.1
2016-12-22,1.7,0.8,2.6
2016-12-23,-0.8,-3.3,1.7
2016-12-24,1.8,0.6,3.0
2016-12-25,0.2,-2.7,3.0
2016-12-26,5.0,-2.2,12.1
2016-12-27,-0.1,-2.8,2.6
2016-12-28,-0.7,-3.0,1.7
2016-12-29,0.9,-0.8,2.5
2016-12-30,-1.9,-3.8,0.0
2016-12-31,-0.1,-3.2,3.1
2017-01-01,-0.9,-3.7,2.0
2017-01-02,0.4,-3.2,3.9
2017-01-03,2.7,1.4,4.0
2017-01-04,-3.2,-8.5,2.1
2017-01-05,-9.3,-11.2,-7.4
2017-01-06,-9.8,-11.3,-8.3
2017-01-07,-9.2,-10.8,-7.5
2017-01-08,-8.7,-10.4,-7.0
2017-01-09,-6.5,-9.8,-3.1
2017-01-10,1.5,-3.3,6.3
2017-01-11,4.2,-0.5,8.8
2017-01-12,-0.2,-3.5,3.2
2017-01-13,-5.6,-7.7,-3.5
2017-01-14,-4.6,-7.8,-1.3
2017-01-15,-1.8,-3.8,0.2
2017-01-16,-1.9,-4.4,0.6
2017-01-17,1.3,0.2,2.4
2017-01-18,1.7,1.0,2.4
2017-01-19,0.7,-0.5,1.8
2017-01-20,1.3,-0.3,2.8
2017-01-21,6.0,1.5,10.5
2017-01-22,5.3,3.8,6.8
2017-01-23,3.7,1.8,5.6
2017-01-24,1.4,0.7,2.1
2017-01-25,2.4,1.3,3.5
2017-01-26,0.9,-0.7,2.5
2017-01-27,-0.8,-1.8,0.3
2017-01-28,-1.9,-3.2,-0.5
2017-01-29,-5.3,-7.5,-3.0
2017-01-30,-7.6,-10.0,-5.1
2017-01-31,-4.6,-8.0,-1.2
2017-02-01,-1.4,-3.2,0.5
2017-02-02,-5.7,-8.5,-2.9
2017-02-03,-7.3,-8.3,-6.3
2017-02-04,-4.5,-7.3,-1.7
2017-02-05,-1.5,-2.9,0.0
2017-02-06,-1.4,-3.3,0.5
2017-02-07,3.1,0.0,6.2
2017-02-08,-3.8,-9.3,1.7
2017-02-09,-8.4,-10.3,-6.4
2017-02-10,-4.1,-8.0,-0.2
2017-02-11,0.6,-1.1,2.3
2017-02-12,-0.2,-1.8,1.5
2017-02-13,-2.2,-3.4,-0.9
2017-02-14,0.6,-2.1,3.2
2017-02-15,-2.6,-5.6,0.4
2017-02-16,-11.0,-17.4,-4.5
2017-02-17,-6.7,-15.8,2.4
2017-02-18,5.4,1.4,9.4
2017-02-19,2.1,-2.1,6.3
2017-02-20,2.9,-2.8,8.6
2017-02-21,5.5,2.0,9.0
2017-02-22,9.8,3.4,16.2
2017-02-23,8.1,2.7,13.5
2017-02-24,8.9,3.3,14.4
2017-02-25,4.1,-4.3,12.4
2017-02-26,-1.0,-4.3,2.3
2017-02-27,3.6,1.2,5.9
2017-02-28,6.4,1.2,11.6
2017-03-01,2.9,-5.8,11.5
2017-03-02,-4.8,-5.9,-3.6
2017-03-03,-6.1,-8.6,-3.5
2017-03-04,-9.4,-12.9,-5.9
2017-03-05,-5.3,-12.2,1.6
2017-03-06,7.2,1.5,12.9
2017-03-07,8.0,2.9,13.1
2017-03-08,2.9,0.2,5.6
2017-03-09,-0.7,-1.6,0.3
2017-03-10,-5.4,-9.2,-1.6
2017-03-11,-7.5,-9.3,-5.6
2017-03-12,-11.6,-17.9,-5.2
2017-03-13,-9.6,-11.6,-7.6
2017-03-14,-8.8,-11.4,-6.2
2017-03-15,-4.9,-7.8,-2.0
2017-03-16,-3.0,-5.8,-0.2
2017-03-17,-1.3,-7.6,5.1
2017-03-18,1.1,-0.6,2.7
2017-03-19,0.3,-2.6,3.1
2017-03-20,3.7,0.1,7.2
2017-03-21,1.0,-3.1,5.0
2017-03-22,-5.6,-8.1,-3.1
2017-03-23,-2.5,-9.4,4.5
2017-03-24,7.9,1.9,13.9
2017-03-25,3.9,2.8,5.0
2017-03-26,6.8,2.2,11.4
2017-03-27,6.6,3.4,9.8
2017-03-28,1.9,-1.6,5.3
2017-03-29,2.4,-2.9,7.7
2017-03-30,,2.5,
2017-03-31,3.3,1.8,4.8
2017-04-01,3.6,0.4,6.7
2017-04-02,7.2,0.8,13.6
2017-04-03,10.4,6.9,13.8
2017-04-04,7.0,2.3,11.7
2017-04-05,5.5,0.7,10.2
2017-04-06,2.9,0.3,5.5
2017-04-07,2.0,-0.2,4.2
2017-04-08,6.6,1.0,12.1
2017-04-09,14.3,8.3,20.3
2017-04-10,12.2,4.9,19.5
2017-04-11,6.2,3.4,9.0
2017-04-12,2.4,-1.6,6.3
2017-04-13,3.3,-1.7,8.3
2017-04-14,8.1,1.3,14.8
2017-04-15,16.0,8.5,23.4
2017-04-16,12.4,5.6,19.2
2017-04-17,2.9,-0.1,5.8
2017-04-18,7.7,-1.5,16.8
2017-04-19,11.3,6.7,15.8
2017-04-20,7.6,6.1,9.0
2017-04-21,6.7,4.2,9.1
2017-04-22,4.3,0.3,8.2
2017-04-23,7.4,-1.2,15.9
2017-04-24,11.6,3.9,19.2
2017-04-25,12.2,7.1,17.2
2017-04-26,16.7,10.3,23.1
2017-04-27,16.6,7.1,26.1
2017-04-28,10.5,5.9,15.0
2017-04-29,5.8,4.5,7.0
2017-04-30,6.7,4.3,9.0
2017-05-01,13.1,7.8,18.4
2017-05-02,7.2,4.8,9.5
2017-05-03,6.6,3.1,10.1
2017-05-04,6.8,3.3,10.3
2017-05-05,6.5,5.0,8.0
2017-05-06,6.0,5.2,6.7
2017-05-07,5.2,3.8,6.6
2017-05-08,2.9,-0.7,6.5
2017-05-09,5.0,0.3,9.7
2017-05-10,9.3,5.1,13.5
2017-05-11,10.4,4.4,16.4
2017-05-12,8.7,3.2,14.1
2017-05-13,8.7,3.2,14.2
2017-05-14,6.6,3.2,9.9
2017-05-15,7.3,1.7,12.9
2017-05-16,14.9,5.7,24.0
2017-05-17,23.6,20.1,27.1
2017-05-18,16.0,6.3,25.6
2017-05-19,7.8,5.0,10.5
2017-05-20,12.3,6.0,18.5
2017-05-21,14.8,10.1,19.5
2017-05-22,12.6,9.5,15.7
2017-05-23,15.5,11.9,19.0
2017-05-24,17.3,12.9,21.7
2017-05-25,12.9,11.1,14.6
2017-05-26,10.4,8.6,12.1
2017-05-27,13.8,8.7,18.8
2017-05-28,17.2,11.0,23.3
2017-05-29,18.6,13.5,23.7
2017-05-30,16.4,13.1,19.7
2017-05-31,13.8,9.7,17.8
2017-06-01,12.1,7.0,17.2
2017-06-02,13.1,8.9,17.3
2017-06-03,13.6,7.8,19.4
2017-06-04,17.0,11.2,22.7
2017-06-05,13.9,10.9,16.9
2017-06-06,13.8,10.5,17.1
2017-06-07,12.2,6.4,17.9
2017-06-08,13.4,6.6,20.1
2017-06-09,16.7,14.1,19.2
2017-06-10,20.0,11.9,28.0
2017-06-11,24.8,20.8,28.7
2017-06-12,23.6,18.9,28.3
2017-06-13,19.8,15.4,24.1
2017-06-14,22.2,16.9,27.5
2017-06-15,19.3,14.7,23.8
2017-06-16,22.0,18.1,25.8
2017-06-17,22.5,18.5,26.4
2017-06-18,21.4,17.4,25.3
2017-06-19,19.5,15.9,23.1
2017-06-20,17.2,14.1,20.2
2017-06-21,16.2,13.2,19.2
2017-06-22,20.1,13.8,26.4
2017-06-23,19.1,16.8,21.3
2017-06-24,17.1,13.3,20.8
2017-06-25,16.5,14.5,18.4
2017-06-26,15.0,11.1,18.9
2017-06-27,,11.0,
2017-06-28,,12.2,
2017-06-29,20.9,15.3,26.4
2017-06-30,22.8,19.7,25.9
2017-07-01,17.7,12.8,22.6
2017-07-02,18.3,12.4,24.1
2017-07-03,15.7,11.6,19.8
2017-07-04,16.4,10.2,22.6
2017-07-05,18.6,12.4,24.7
2017-07-06,22.3,16.9,27.7
2017-07-07,19.8,16.2,23.4
2017-07-08,17.8,14.6,20.9
2017-07-09,21.0,17.3,24.6
2017-07-10,20.2,17.4,23.0
2017-07-11,20.8,15.8,25.7
2017-07-12,21.7,17.9,25.4
2017-07-13,22.5,18.2,26.7
2017-07-14,19.9,17.4,22.3
2017-07-15,20.4,17.4,23.4
2017-07-16,19.7,16.3,23.1
2017-07-17,16.8,12.2,21.4
2017-07-18,18.9,11.1,26.7
2017-07-19,19.4,15.2,23.6
2017-07-20,20.8,14.9,26.7
2017-07-21,21.5,16.9,26.0
2017-07-22,20.6,18.7,22.5
2017-07-23,20.9,17.0,24.8
2017-07-24,16.9,14.2,19.6
2017-07-25,17.0,12.9,21.0
2017-07-26,19.5,16.0,23.0
2017-07-27,19.0,15.7,22.2
2017-07-28,17.9,13.7,22.0
2017-07-29,18.2,12.4,23.9
2017-07-30,18.0,11.9,24.0
2017-07-31,19.8,15.3,24.2
2017-08-01,20.9,15.3,26.5
2017-08-02,22.7,17.7,27.6
2017-08-03,21.9,17.5,26.3
2017-08-04,19.9,16.0,23.8
2017-08-05,16.4,12.4,20.4
2017-08-06,18.1,12.9,23.2
2017-08-07,15.4,9.6,21.2
2017-08-08,,9.1,
2017-08-09,19.9,14.1,25.7
2017-08-10,21.6,17.3,25.9
2017-08-11,21.4,18.4,24.4
2017-08-12,16.8,11.9,21.7
2017-08-13,17.0,11.4,22.6
2017-08-14,18.9,13.3,24.5
2017-08-15,18.0,13.4,22.5
2017-08-16,18.1,12.1,24.1
2017-08-17,20.8,18.1,23.5
2017-08-18,20.3,18.2,22.3
2017-08-19,18.3,15.3,21.3
2017-08-20,21.9,18.1,25.7
2017-08-21,22.6,17.5,27.7
2017-08-22,21.3,18.4,24.1
2017-08-23,17.1,14.6,19.5
2017-08-24,13.7,7.7,19.6
2017-08-25,13.1,6.1,20.0
2017-08-26,12.4,5.1,19.7
2017-08-27,16.6,9.4,23.7
2017-08-28,19.6,15.7,23.5
2017-08-29,19.7,15.6,23.8
2017-08-30,16.9,12.3,21.5
2017-08-31,12.5,6.3,18.7
2017-09-01,10.6,4.6,16.6
2017-09-02,14.6,5.7,23.5
2017-09-03,16.5,13.1,19.9
2017-09-04,19.9,16.3,23.4
2017-09-05,14.3,10.1,18.5
2017-09-06,13.3,9.2,17.3
2017-09-07,13.1,9.7,16.5
2017-09-08,10.8,5.8,15.8
2017-09-09,10.6,4.4,16.8
2017-09-10,11.2,4.7,17.7
2017-09-11,13.5,7.2,19.7
2017-09-12,13.9,6.7,21.0
2017-09-13,16.7,9.6,23.7
2017-09-14,18.4,14.5,22.3
2017-09-15,18.8,13.9,23.7
2017-09-16,18.8,12.9,24.6
2017-09-17,20.2,14.1,26.3
2017-09-18,16.6,13.3,19.9
2017-09-19,18.1,14.5,21.6
2017-09-20,21.7,17.9,25.5
2017-09-21,23.3,17.3,29.3
2017-09-22,23.7,18.2,29.1
2017-09-23,24.3,19.8,28.8
2017-09-24,23.5,17.7,29.3
2017-09-25,22.7,17.0,28.4
2017-09-26,23.2,16.9,29.5
2017-09-27,19.1,14.5,23.7
2017-09-28,12.2,8.3,16.0
2017-09-29,12.8,9.1,16.5
2017-09-30,9.9,4.9,14.8
2017-10-01,9.5,2.5,16.4
2017-10-02,15.6,8.6,22.5
2017-10-03,19.3,12.5,26.1
2017-10-04,15.7,8.6,22.7
2017-10-05,13.5,7.8,19.2
2017-10-06,,13.9,
2017-10-07,21.1,17.0,25.2
2017-10-08,18.0,15.3,20.6
2017-10-09,15.5,11.4,19.6
2017-10-10,14.4,9.9,18.8
2017-10-11,9.9,7.1,12.7
2017-10-12,,,14.7
2017-10-13,16.5,14.8,18.2
2017-10-14,15.9,14.5,17.2
2017-10-15,13.8,7.0,20.5
2017-10-16,7.2,4.6,9.8
2017-10-17,12.4,7.2,17.5
2017-10-18,14.0,10.0,17.9
2017-10-19,12.2,7.2,17.1
2017-10-20,12.1,4.3,19.9
2017-10-21,17.8,13.4,22.1
2017-10-22,19.0,13.5,24.4
2017-10-23,16.9,13.9,19.8
2017-10-24,10.4,6.9,13.9
2017-10-25,6.5,3.7,9.2
2017-10-26,5.8,1.7,9.8
2017-10-27,9.9,4.1,15.7
2017-10-28,6.7,5.8,7.6
2017-10-29,6.5,4.3,8.7
2017-10-30,6.1,4.9,7.3
2017-10-31,5.7,4.5,6.8
2017-11-01,4.9,3.0,6.7
2017-11-02,8.9,5.6,12.1
2017-11-03,5.7,2.2,9.1
2017-11-04,5.1,2.2,7.9
2017-11-05,12.1,7.7,16.5
2017-11-06,5.4,2.6,8.2
2017-11-07,4.2,0.9,7.5
2017-11-08,4.5,2.0,6.9
2017-11-09,1.4,-3.9,6.7
2017-11-10,-8.1,-12.9,-3.3
2017-11-11,-5.7,-11.6,0.3
2017-11-12,2.4,-0.5,5.2
2017-11-13,3.3,1.3,5.3
2017-11-14,3.3,-1.0,7.5
2017-11-15,5.4,3.3,7.4
2017-11-16,3.1,0.2,5.9
2017-11-17,1.6,-1.9,5.1
2017-11-18,4.9,2.8,7.0
2017-11-19,1.4,-0.6,3.4
2017-11-20,3.1,-0.5,6.6
2017-11-21,,4.8,
2017-11-22,-0.2,-1.5,1.2
2017-11-23,2.2,0.1,4.3
2017-11-24,5.1,0.8,9.4
2017-11-25,4.3,0.4,8.1
2017-11-26,2.7,-0.1,5.5
2017-11-27,2.3,0.6,4.0
2017-11-28,8.9,3.6,14.2
2017-11-29,1.4,-4.8,7.6
2017-11-30,3.0,-0.4,6.4
2017-12-01,4.1,1.8,6.4
2017-12-02,5.1,2.2,7.9
2017-12-03,1.6,-3.4,6.6
2017-12-04,7.2,1.8,12.6
2017-12-05,6.3,-0.2,12.8
2017-12-06,0.2,-1.7,2.1
2017-12-07,-2.3,-3.5,-1.0
2017-12-08,-1.7,-3.2,-0.1
2017-12-09,-1.5,-3.2,0.3
2017-12-10,-2.5,-3.7,-1.2
2017-12-11,-4.1,-7.6,-0.5
2017-12-12,-4.5,-8.8,-0.2
2017-12-13,-9.1,-11.5,-6.6
2017-12-14,-8.6,-12.2,-4.9
2017-12-15,-4.1,-5.2,-2.9
2017-12-16,-5.7,-8.5,-2.9
2017-12-17,-6.9,-10.7,-3.1
2017-12-18,0.3,-3.1,3.7
2017-12-19,3.1,1.5,4.7
