date,temp_mean,temp_min,temp_max,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2021-01-20,5.1,2.9,7.3,0.32684605294021196,5.512499999999985,2.9874999999999705,7.981249999999999
2021-01-21,3.9,0.1,7.6,0.34404847677916806,6.268750000000001,3.924999999999905,8.537500000000096
2021-01-22,1.5,-2.6,5.5,0.3612509006181277,5.912499999999953,3.887499999999982,7.899999999999921
2021-01-23,0.0,-4.5,4.5,0.37845332445708735,5.606250000000019,3.200000000000015,7.987500000000022
2021-01-24,2.3,1.5,3.1,0.395655748296047,5.431249999999892,3.2999999999998906,7.518749999999892
2021-01-25,3.2,1.2,5.1,0.4128581721350031,5.637499999999975,3.487500000000006,7.718749999999943
2021-01-26,4.4,1.4,7.4,0.43006059597396273,4.981249999999957,2.168749999999945,7.749999999999968
2021-01-27,3.2,1.2,5.2,0.4472630198129224,5.293750000000035,2.3937499999999634,8.112500000000107
2021-01-28,4.6,2.6,6.5,0.4644654436518785,5.5999999999999694,1.81874999999998,9.29374999999996
2021-01-29,4.8,2.5,7.0,0.4816678674908381,5.406249999999967,2.1999999999999975,8.543749999999937
2021-01-30,5.8,4.5,7.1,0.49887029132979777,5.450000000000102,2.8937500000000913,7.943750000000115
2021-01-31,6.5,5.5,7.5,0.5160727151687539,5.156250000000033,2.06875000000003,8.193750000000035
2021-02-01,6.2,4.8,7.6,0.5332751390077135,4.0999999999999295,0.6874999999999115,7.481249999999949
2021-02-02,5.4,4.0,6.8,0.5504775628466732,3.1124999999998826,-0.4062500000000846,6.6312499999998495
2021-02-03,4.6,2.1,7.0,0.5676799866856292,1.8125000000000633,-0.24999999999996875,3.906250000000094
2021-02-04,4.9,3.2,6.6,0.5848824105245889,2.1125000000000047,-0.05625000000001992,4.256250000000029
2021-02-05,6.4,4.3,8.4,0.6020848343635485,1.743750000000062,-0.5312499999999102,4.000000000000031
2021-02-06,6.8,5.2,8.4,0.6192872582025046,2.0187499999999376,-0.40625000000004097,4.443749999999916
2021-02-07,5.5,3.4,7.6,0.6364896820414643,2.462499999999992,-0.25000000000001554,5.175000000000001
2021-02-08,0.7,-3.0,4.4,0.6536921058804239,1.2999999999998657,-1.7125000000001838,4.312499999999911
2021-02-09,-0.8,-3.5,2.0,0.67089452971938,1.9250000000000482,-1.5812499999999532,5.406250000000045
2021-02-10,-1.6,-3.4,0.2,0.6880969535583397,1.8687500000000352,-1.524999999999968,5.287500000000039
2021-02-11,-1.8,-4.4,0.8,0.7052993773972993,2.331249999999978,-0.3312499999999541,4.999999999999908
2021-02-12,-3.5,-6.8,-0.2,0.7225018012362554,2.3499999999999677,-0.3624999999999823,5.074999999999916
2021-02-13,-1.8,-3.5,0.0,0.739704225075215,2.156249999999983,-1.7812500000000258,6.043749999999991
2021-02-14,0.1,-1.0,1.1,0.7569066489141747,3.3687500000000443,-0.2249999999998762,6.906249999999963
2021-02-15,2.4,0.5,4.2,0.7741090727531308,5.199999999999948,2.643749999999982,7.706249999999912
2021-02-16,5.7,3.4,7.9,0.7913114965920904,5.218749999999968,1.7062499999999468,8.674999999999988
2021-02-17,3.3,-0.6,7.1,0.8085139204310501,4.018749999999879,0.4437499999998771,7.574999999999886
2021-02-18,4.0,1.7,6.2,0.8257163442700062,2.2250000000000734,-0.5812499999999472,5.0125000000000925
2021-02-19,4.7,1.1,8.2,0.8429187681089658,2.1812500000000137,-1.037499999999998,5.368750000000024
2021-02-20,2.9,-1.5,7.3,0.8601211919479255,2.774999999999997,-1.1437500000000285,6.643750000000021
2021-02-21,7.9,4.8,11.0,0.8773236157868816,2.374999999999922,-0.8000000000001737,5.512500000000017
2021-02-22,8.1,4.5,11.7,0.8945260396258412,2.8062500000000066,-0.30624999999998903,5.875000000000002
2021-02-23,4.5,1.1,7.8,0.9117284634648009,2.725000000000015,4.440892098500626e-16,5.393750000000032
2021-02-24,1.9,-2.5,6.3,0.928930887303757,3.3062499999999857,0.13749999999999096,6.406249999999983
2021-02-25,5.7,1.8,9.5,0.9461333111427166,2.6875000000000053,-1.2000000000000148,6.568750000000026
2021-02-26,5.8,3.3,8.3,0.9633357349816762,3.3875000000001023,-0.2749999999998147,7.025000000000018
