date,temp_mean,temp_min,temp_max,climate_id,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2020-02-19,-8.4,-16.3,-0.5,8100506.0,0.8300169502297479,-8.837499999999997,-15.28125000000002,-2.3187499999999712
2020-02-20,-17.6,-20.8,-14.4,8100506.0,0.847219374068704,-8.174999999999995,-14.624999999999956,-1.650000000000037
2020-02-21,-14.9,-24.2,-5.5,8100506.0,0.8644217979076636,-6.518750000000007,-13.181249999999974,0.1937499999999619
2020-02-22,-8.6,-19.6,2.4,8100506.0,0.8816242217466232,-8.981249999999893,-15.993749999999842,-1.9312499999999393
2020-02-23,-0.4,-8.5,7.7,8100506.0,0.8988266455855793,-8.556250000000015,-15.931249999999892,-1.1875000000001297
2020-02-24,-2.0,-12.2,8.3,8100506.0,0.916029069424539,-6.262500000000054,-13.9687500000001,1.4187499999999902
2020-02-25,0.5,-5.3,6.2,8100506.0,0.9332314932634986,-1.8625000000000755,-6.699999999999964,2.956249999999817
2020-02-26,-1.5,-6.7,3.7,8100506.0,0.9504339171024547,-5.437500000000037,-10.431249999999908,-0.4062500000001632
2020-02-27,-4.5,-6.8,-2.2,8100506.0,0.9676363409414144,-5.818749999999961,-11.781249999999957,0.18125000000003677
2020-02-28,-8.5,-14.7,-2.3,8100506.0,0.984838764780374,-6.98750000000004,-12.318750000000026,-1.5687500000000516
2020-02-29,-10.1,-18.3,-1.9,8100506.0,1.0020411886193301,-6.393750000000206,-11.337500000000306,-1.381250000000102
2020-03-01,-5.9,-9.9,-1.9,8100506.0,1.0192436124582898,-6.5625000000000036,-11.843749999999982,-1.2062500000000234
2020-03-02,-8.4,-17.9,1.1,8100506.0,1.0364460362972494,-5.9375000000000195,-10.89374999999999,-0.9375000000000531
2020-03-03,-0.4,-3.8,3.1,8100506.0,1.0536484601362055,-8.793749999999852,-11.899999999999935,-5.64999999999977
2020-03-04,-0.4,-1.4,0.6,8100506.0,1.0708508839751651,-10.293750000000003,-14.906249999999975,-5.668750000000031
2020-03-05,-2.9,-5.8,0.1,8100506.0,1.0880533078141248,-9.13124999999996,-14.287499999999948,-3.9187499999999695
2020-03-06,-6.6,-11.0,-2.1,8100506.0,1.1052557316530844,-8.562500000000158,-13.668750000000221,-3.375000000000092
2020-03-07,-6.4,-11.8,-1.0,8100506.0,1.1224581554920405,-7.507462032787897,-15.481250000000092,-1.4837792374358743
2020-03-08,-6.8,-16.3,2.8,8100506.0,1.1396605793310002,-4.80625000000001,-9.493750000000045,-0.08124999999997473
2020-03-09,-6.8,-8.5,-5.0,8100506.0,1.1568630031699598,-5.737500000000333,-10.687500000000334,-0.693750000000332
2020-03-10,-7.0,-8.9,-5.1,8100506.0,1.174065427008916,-5.450000000000022,-8.681250000000077,-2.1812499999999644
2020-03-11,-4.3,-7.6,-1.0,8100506.0,1.1912678508478756,-5.412499999999941,-8.831249999999985,-1.974999999999894
2020-03-12,-9.2,-16.7,-1.6,8100506.0,1.2084702746868352,-4.109405005846497,-10.01108095170655,1.8627623273881742
2020-03-13,-9.7,-18.4,-1.0,8100506.0,1.2256726985257913,-3.4468850019488464,-9.212026983902199,2.3688374424627123
2020-03-14,-2.0,-6.4,2.4,8100506.0,1.242875122364751,-3.7187499999999267,-8.312499999999917,0.9062500000000662
2020-03-15,-5.6,-10.2,-0.9,8100506.0,1.2600775462037106,-1.7687500000001912,-6.700000000000308,3.2062499999999226
2020-03-16,-6.9,-11.8,-2.0,8100506.0,1.2772799700426667,-3.5937499999998757,-8.049999999999928,0.8500000000001775
2020-03-17,-5.1,-10.5,0.4,8100506.0,1.2944823938816263,-7.1750000000000025,-10.887500000000031,-3.437499999999973
2020-03-18,-5.4,-11.6,0.8,8100506.0,1.311684817720586,-7.7187499999999725,-13.443750000000065,-1.9374999999998808
2020-03-19,-6.1,-16.7,4.6,8100506.0,1.328887241559542,-6.943750000000076,-13.543750000000072,-0.31875000000007836
2020-03-20,4.7,-0.6,9.9,8100506.0,1.3460896653985017,-3.7124999999999835,-10.893750000000002,3.493750000000034
2020-03-21,-3.9,-12.1,4.4,8100506.0,1.3632920892374614,-3.2500000000001332,-8.106249999999937,1.6124999999996732
2020-03-22,-10.9,-17.6,-4.1,8100506.0,1.3804945130764175,-3.3937499999999914,-7.131250000000009,0.3562500000000274
2020-03-23,-10.5,-21.9,1.0,8100506.0,1.397696936915377,-4.868750000000001,-9.518750000000008,-0.18749999999999445
2020-03-24,-2.5,-8.0,3.1,8100506.0,1.4148993607543368,-6.131250000000188,-11.962500000000215,-0.25625000000015896
2020-03-25,-2.7,-12.3,7.0,8100506.0,1.4321017845932928,-6.890413873658437,-11.999999999999913,-1.7173916426907891
2020-03-26,-1.1,-6.3,4.1,8100506.0,1.4493042084322525,-6.141368796860277,-12.349797050385959,0.07113768991582475
2020-03-27,1.3,-2.3,4.9,8100506.0,1.4665066322712121,-3.5854714333764166,-9.784860739468359,2.5949709045025404
2020-03-28,1.5,-5.5,8.5,8100506.0,1.4837090561101682,-0.2349193219000303,-4.042391528590774,3.5474968427060216
2020-03-29,-0.9,-8.6,6.9,8100506.0,1.5009114799491279,-0.8849193218999278,-3.3298915285906174,1.5599968427060675
2020-03-30,-0.8,-2.7,1.1,8100506.0,1.5181139037880875,0.2562500000000727,-4.962500000000159,5.475000000000309
2020-03-31,-1.1,-3.3,1.2,8100506.0,1.5353163276270436,0.7937499999999943,-4.281250000000041,5.881250000000032
2020-04-01,1.1,-0.4,2.6,8100506.0,1.5525187514660033,1.1312500000000025,-5.012499999999994,7.25
2020-04-02,1.0,0.2,1.7,8100506.0,1.569721175304963,-0.8249999999999733,-5.1249999999999964,3.4500000000000504
2020-04-03,0.0,-1.2,1.2,8100506.0,1.586923599143919,-2.4062499999999623,-7.968750000000067,3.206250000000138
2020-04-04,0.8,-2.3,3.9,8100506.0,1.6041260229828787,-4.206250000000002,-8.724999999999984,0.3874999999999803
2020-04-05,4.6,-1.2,10.3,8100506.0,1.6213284468218383,-3.537499999999892,-7.856249999999918,0.7937500000001274
2020-04-06,1.4,-1.6,4.3,8100506.0,1.6385308706607944,-2.3187500000000396,-7.5875000000000545,2.9687499999999725
2020-04-07,0.7,-3.3,4.7,8100506.0,1.655733294499754,0.2902865108484254,-4.003070112486478,3.9844279475924727
2020-04-08,-0.4,-4.7,4.0,8100506.0,1.6729357183387137,1.6939988359041358,-2.8593201124865404,4.885372829353725
2020-04-09,-1.1,-7.4,5.3,8100506.0,1.6901381421776698,1.2966488592249807,-4.220652478837627,6.016129618061819
2020-04-10,-0.7,-2.0,0.6,8100506.0,1.7073405660166294,1.8288955113898198,-4.708967492945829,8.402978245433653
2020-04-11,2.6,-0.6,5.7,8100506.0,1.724542989855589,1.6499999999999395,-4.68125000000001,7.993749999999885
2020-04-12,4.1,-0.7,8.8,8100506.0,1.7417454136945452,4.399999999999821,-0.7125000000001737,9.468749999999813
2020-04-13,4.3,-1.1,9.7,8100506.0,1.7589478375335048,3.3750000000000084,-1.3312500000000034,8.02500000000002
2020-04-14,4.5,-1.2,10.2,8100506.0,1.7761502613724645,1.6249999999999067,-3.49375000000006,6.706249999999878
2020-04-15,2.6,-2.6,7.8,8100506.0,1.7933526852114205,1.2437500000000021,-3.806250000000082,6.318750000000088
2020-04-16,-1.3,-5.7,3.1,8100506.0,1.8105551090503802,1.1500000000000066,-3.631249999999963,5.937499999999975
2020-04-17,-1.0,-6.3,4.4,8100506.0,1.8277575328893398,2.4529559271980133,-3.631250000000066,7.996585541255431
2020-04-18,-1.1,-8.8,6.6,8100506.0,1.844959956728296,2.0013944397944794,-2.800000000000134,5.790064393636739
2020-04-19,0.3,-8.0,8.6,8100506.0,1.8621623805672556,1.9296885125965728,-2.2750000000000505,5.637228852381416
2020-04-20,-0.1,-3.8,3.6,8100506.0,1.8793648044062152,3.8312500000000815,-0.1937500000000193,7.825000000000184
2020-04-21,0.1,-8.2,8.4,8100506.0,1.8965672282451713,5.831249999999992,-0.006249999999923095,11.631249999999904
2020-04-22,0.7,-4.0,5.3,8100506.0,1.913769652084131,4.606250000000004,-1.0624999999999836,10.243749999999991
2020-04-23,-1.1,-5.0,2.9,8100506.0,1.9309720759230906,3.706250000000009,-1.4499999999999942,8.81250000000001
2020-04-24,3.3,-3.7,10.3,8100506.0,1.9481744997620467,2.9687499999999862,-2.0062500000000685,7.88750000000004
2020-04-25,2.7,-4.8,10.1,8100506.0,1.9653769236010064,3.374999999999972,-1.4812500000000732,8.231250000000017
2020-04-26,3.4,-4.5,11.3,8100506.0,1.982579347439966,3.651267599430665,0.2750000000000613,7.363283221657
2020-04-27,2.0,-1.5,5.5,8100506.0,1.999781771278922,3.4450175994306083,-0.4312499999998503,7.657033221656832
2020-04-28,3.7,-1.6,9.0,8100506.0,2.0169841951178817,3.5687499999999908,-1.374999999999989,8.481249999999969
2020-04-29,4.0,-2.9,10.9,8100506.0,2.0341866189568414,5.137499999999945,-0.3124999999999852,10.506249999999875
2020-04-30,4.8,-4.1,13.7,8100506.0,2.051389042795801,5.187500000000066,-0.587500000000048,10.887500000000179
2020-05-01,8.5,4.6,12.3,8100506.0,2.068591466634757,6.549999999999925,-0.8187500000000205,13.84999999999987
2020-05-02,6.4,0.7,12.0,8100506.0,2.0857938904737168,6.0812499999999226,0.41874999999999474,11.67499999999985
2020-05-03,7.7,-1.9,17.2,8100506.0,2.1029963143126764,5.83125000000014,1.0437500000000604,10.550000000000225
2020-05-04,2.8,0.5,5.1,8100506.0,2.1201987381516325,7.693749999999952,0.9437499999999924,14.393749999999912
2020-05-05,1.6,0.2,3.0,8100506.0,2.137401161990592,7.6625,1.1437500000000256,14.124999999999972
2020-05-06,5.0,-2.0,12.0,8100506.0,2.154603585829552,8.906250000000016,1.975000000000005,15.787500000000028
2020-05-07,3.7,-3.6,11.0,8100506.0,2.171806009668508,9.493749999999997,1.7312500000000508,17.18124999999994
2020-05-08,4.2,-3.5,11.9,8100506.0,2.1890084335074675,8.64762144395227,1.9250000000000183,15.299373697525429
2020-05-09,-0.2,-2.3,1.9,8100506.0,2.206210857346427,5.899114331856923,1.1187500000000083,10.610621092576563
2020-05-10,3.1,0.6,5.6,8100506.0,2.2234132811853833,6.781250000000009,2.2624999999999744,11.212500000000041
2020-05-11,7.7,1.4,13.9,8100506.0,2.240615705024343,5.956249999999985,0.243749999999957,11.631250000000012
2020-05-12,5.2,1.4,8.9,8100506.0,2.2578181288633026,7.431250000000169,-0.3499999999999652,15.131250000000305
2020-05-13,4.5,1.0,7.9,8100506.0,2.2750205527022587,8.737499999999912,0.4249999999998715,17.02499999999995
2020-05-14,6.6,-0.1,13.3,8100506.0,2.2922229765412183,7.9124999999999694,2.531250000000001,13.231249999999935
2020-05-15,7.3,-2.3,16.8,8100506.0,2.309425400380178,6.100000000000102,2.1687500000000046,9.950000000000202
2020-05-16,9.8,3.1,16.5,8100506.0,2.326627824219134,7.724999999999929,3.0062499999999033,12.41249999999995
2020-05-17,9.8,2.4,17.2,8100506.0,2.3438302480580937,9.806250000000011,4.1500000000000075,15.443750000000014
2020-05-18,7.6,0.4,14.7,8100506.0,2.3610326718970533,10.44374999999996,2.9874999999998852,17.868750000000034
2020-05-19,7.9,-1.0,16.8,8100506.0,2.3782350957360094,9.793750000000022,2.949999999999913,16.581250000000132
2020-05-20,11.3,-1.1,23.6,8100506.0,2.395437519574969,10.225000000000007,4.374999999999997,16.018750000000015
2020-05-21,20.5,11.7,29.3,8100506.0,2.4126399434139287,11.987500000000136,4.224999999999997,19.662500000000275
2020-05-22,13.3,5.5,21.0,8100506.0,2.429842367252885,11.206250000000079,3.737499999999951,18.600000000000207
2020-05-23,7.6,-0.3,15.4,8100506.0,2.4470447910918445,10.112499999999994,3.2937499999999917,16.899999999999995
2020-05-24,9.5,-0.8,19.8,8100506.0,2.464247214930804,12.12500000000015,3.7812500000001252,20.39375000000017
2020-05-25,18.6,8.7,28.5,8100506.0,2.48144963876976,13.125000000000144,7.537500000000036,18.65625000000025
2020-05-26,22.6,15.0,30.1,8100506.0,2.49865206260872,9.35,4.206250000000004,14.443749999999993
2020-05-27,14.5,10.2,18.8,8100506.0,2.5158544864476795,9.34375000000008,3.3187500000000325,15.31875000000013
2020-05-28,21.7,9.8,33.5,8100506.0,2.5330569102866356,10.72500000000001,3.4874999999999634,17.931250000000055
2020-05-29,26.5,19.3,33.7,8100506.0,2.5502593341255952,11.118749999999984,4.4499999999999815,17.73749999999999
2020-05-30,17.7,8.1,27.3,8100506.0,2.567461757964555,12.925000000000015,5.393750000000028,20.41875
2020-05-31,9.6,4.6,14.6,8100506.0,2.584664181803511,14.818749999999941,6.987499999999905,22.587499999999977
2020-06-01,9.3,3.8,14.7,8100506.0,2.6018666056424706,12.612499999999997,5.731249999999994,19.4
2020-06-02,10.7,4.7,16.6,8100506.0,2.6190690294814303,10.981249999999937,4.4312499999999595,17.44999999999992
2020-06-03,10.5,3.0,17.9,8100506.0,2.6362714533203864,9.893750000000033,4.8187499999999845,14.962500000000075
2020-06-04,13.2,3.3,23.1,8100506.0,2.653473877159346,10.577937521244893,5.868010914140905,15.296680573305823
2020-06-05,19.3,9.1,29.5,8100506.0,2.6706763009983057,10.694729173748414,4.585170304713566,16.807226857768903
2020-06-06,12.4,7.9,16.8,8100506.0,2.6878787248372618,11.68749999999989,3.6000000000000063,19.74999999999978
2020-06-07,10.8,5.1,16.4,8100506.0,2.7050811486762214,13.699999999999998,5.531249999999979,21.78125000000002
2020-06-08,9.9,3.7,16.0,8100506.0,2.722283572515181,13.324999999999953,6.518750000000036,20.06874999999987
2020-06-09,9.4,1.4,17.4,8100506.0,2.739485996354137,12.062500000000085,6.9437500000001,17.12500000000007
