date,temp_mean,temp_min,temp_max,climate_id,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2020-01-01,-4.4,-7.7,-1.0,5010481.0,6.270283489300368,-16.862499999999894,-22.506250000000026,-11.168749999999756
2020-01-02,-5.0,-7.2,-2.8,5010481.0,0.004300605959738135,-13.100000000000504,-18.250000000000725,-7.912500000000277
2020-01-03,-5.0,-6.9,-3.1,5010481.0,0.02150302979869778,-13.668749999999944,-18.199999999999935,-9.099999999999952
2020-01-04,-7.5,-10.5,-4.4,5010481.0,0.03870545363765743,-16.600000000000133,-21.28750000000006,-11.843750000000206
2020-01-05,-6.7,-13.3,-0.1,5010481.0,0.05590787747661352,-15.900000000000224,-19.512500000000202,-12.225000000000245
2020-01-06,-10.3,-18.1,-2.5,5010481.0,0.07311030131557317,-13.637500000000049,-17.306250000000027,-9.931250000000071
2020-01-07,-19.8,-26.7,-12.8,5010481.0,0.09031272515453281,-11.63749999999997,-15.562499999999947,-7.687499999999996
2020-01-08,-21.4,-27.1,-15.6,5010481.0,0.10751514899348891,-15.018749999999685,-19.86249999999957,-10.1062499999998
2020-01-09,-16.9,-21.3,-12.4,5010481.0,0.12471757283244855,-19.437499999999943,-25.137499999999946,-13.674999999999937
2020-01-10,-25.9,-30.6,-21.2,5010481.0,0.1419199966714082,-19.00624999999982,-24.3999999999998,-13.549999999999846
2020-01-11,-22.7,-29.6,-15.7,5010481.0,0.15912242051036785,-18.94375000000055,-24.125000000000533,-13.73750000000056
2020-01-12,-14.1,-17.0,-11.2,5010481.0,0.17632484434932394,-21.15625000000003,-26.437500000000025,-15.843750000000034
2020-01-13,-14.1,-16.5,-11.6,5010481.0,0.19352726818828359,-19.268750000000008,-24.037500000000016,-14.431249999999995
2020-01-14,-21.6,-26.5,-16.6,5010481.0,0.21072969202724323,-19.23124999999965,-24.51249999999951,-13.868749999999794
2020-01-15,-27.6,-31.5,-23.6,5010481.0,0.22793211586619933,-19.23749999999998,-25.187499999999936,-13.256250000000023
2020-01-16,-28.6,-34.1,-23.0,5010481.0,0.24513453970515897,-21.606249999999935,-27.562499999999964,-15.612499999999912
2020-01-17,-20.4,-26.8,-14.0,5010481.0,0.2623369635441186,-17.343749999999574,-23.97499999999969,-10.681249999999459
2020-01-18,-18.6,-19.3,-17.9,5010481.0,0.2795393873830747,-14.925000000000022,-20.337500000000077,-9.44374999999997
2020-01-19,-21.6,-26.0,-17.2,5010481.0,0.29674181122203436,-12.887499999999998,-17.94999999999998,-7.737500000000014
2020-01-20,-19.1,-27.4,-10.8,5010481.0,0.313944235060994,-11.243750000000041,-15.768750000000168,-6.66249999999992
2020-01-21,-11.4,-17.8,-4.9,5010481.0,0.3311466588999501,-11.943750000000126,-16.981250000000276,-6.843749999999977
2020-01-22,-10.0,-16.3,-3.7,5010481.0,0.34834908273890974,-8.693750000000003,-13.075000000000005,-4.262500000000001
2020-01-23,-10.4,-13.9,-6.9,5010481.0,0.3655515065778694,-6.331250000000025,-9.962500000000098,-2.6374999999999527
2020-01-24,-9.7,-11.1,-8.3,5010481.0,0.3827539304168255,-10.006249999999865,-12.806249999999855,-7.187499999999874
2020-01-25,-10.9,-15.8,-6.0,5010481.0,0.39995635425578513,-11.775000000000018,-15.143750000000038,-8.343749999999998
2020-01-26,-8.0,-10.3,-5.6,5010481.0,0.4171587780947448,-13.724999999999952,-18.54999999999989,-8.837500000000016
2020-01-27,-13.6,-17.0,-10.2,5010481.0,0.43436120193370087,-11.587499999999924,-16.11249999999987,-7.024999999999978
2020-01-28,-12.0,-13.6,-10.4,5010481.0,0.4515636257726605,-13.212500000000041,-18.268750000000033,-8.106250000000042
2020-01-29,-9.9,-11.4,-8.3,5010481.0,0.46876604961162016,-14.325000000000177,-18.60625000000006,-9.981250000000287
2020-01-30,-6.4,-8.4,-4.4,5010481.0,0.48596847345057625,-14.987500000000175,-20.42500000000001,-9.475000000000337
2020-01-31,-6.2,-11.0,-1.3,5010481.0,0.5031708972895359,-13.912500000000087,-21.01250000000006,-6.800000000000118
2020-02-01,-5.3,-13.7,3.1,5010481.0,0.5203733211284955,-15.018750000000018,-19.887499999999747,-10.137500000000284
2020-02-02,-6.3,-11.8,-0.7,5010481.0,0.5375757449674516,-17.793750000000042,-21.48750000000006,-14.050000000000027
2020-02-03,-16.8,-21.8,-11.8,5010481.0,0.5547781688064113,-17.575000000000017,-21.218750000000007,-13.918750000000028
2020-02-04,-17.1,-25.8,-8.4,5010481.0,0.5719805926453709,-18.29375000000002,-22.468750000000192,-14.09374999999985
2020-02-05,-11.9,-17.5,-6.3,5010481.0,0.589183016484327,-18.56874999999995,-23.75000000000002,-13.324999999999882
2020-02-06,-22.5,-30.2,-14.7,5010481.0,0.6063854403232867,-16.7625,-21.4,-12.05
2020-02-07,-20.9,-32.3,-9.5,5010481.0,0.6235878641622463,-18.15000000000019,-23.043750000000298,-13.175000000000086
2020-02-08,-10.6,-13.9,-7.2,5010481.0,0.6407902880012024,-22.437499999999847,-27.637499999999854,-17.193749999999845
2020-02-09,-11.2,-17.6,-4.7,5010481.0,0.6579927118401621,-21.918750000000024,-27.31875000000002,-16.46250000000003
2020-02-10,-9.3,-13.8,-4.7,5010481.0,0.6751951356791217,-20.14999999999982,-25.781249999999773,-14.481249999999864
2020-02-11,-8.7,-15.1,-2.3,5010481.0,0.6923975595180778,-17.5500000000002,-23.17500000000023,-11.862500000000168
2020-02-12,-22.3,-29.4,-15.1,5010481.0,0.7095999833570374,-19.225000000000012,-25.443750000000005,-12.981250000000017
