date,temp_mean,temp_min,temp_max,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2020-11-10,-14.0,-23.2,-4.8,5.388659267553745,-6.050000000000024,-11.212500000000073,-0.9062499999999751
2020-11-11,-10.1,-13.4,-6.7,5.405861691392705,-6.006249999999817,-12.299999999999812,0.28750000000018106
2020-11-12,-12.8,-21.5,-4.1,5.423064115231661,-3.3750000000002727,-10.706250000000104,3.9687499999995595
2020-11-13,-3.1,-7.9,1.6,5.44026653907062,0.14375000000005134,-5.818749999999876,6.118749999999979
2020-11-14,-2.4,-6.6,1.8,5.45746896290958,1.4650137781840458,-2.948722803136022,5.879363007611122
2020-11-15,-10.5,-16.5,-4.4,5.474671386748536,-2.2887454072720903,-7.262074267711966,2.6264543358701213
2020-11-16,-9.1,-13.9,-4.3,5.491873810587496,-3.91874999999994,-10.243749999999986,2.425000000000109
2020-11-17,-5.3,-8.3,-2.2,5.509076234426455,-6.124999999999802,-10.731249999999704,-1.4937499999998938
2020-11-18,-4.753903547550277,-8.148832636337957,-1.2397034281222785,5.5262786582654115,-5.132328087420909,-9.949999999999923,-0.5849378551546127
2020-11-19,-8.0,-12.7,-3.3,5.543481082104371,-4.723276029140136,-10.30624999999983,0.7133540482819284
2020-11-20,-11.5,-16.7,-6.4,5.560683505943331,-3.375000000000125,-9.525000000000022,2.7374999999997733
2020-11-21,-7.6,-13.0,-2.1,5.577885929782287,-3.762500000000357,-8.962500000000222,1.4312499999995054
2020-11-22,-10.2,-15.4,-4.9,5.595088353621247,-0.7937500000001676,-5.88125000000016,4.29374999999983
2020-11-23,-5.8,-8.7,-3.0,5.612290777460206,0.12499999999988665,-4.631249999999963,4.868749999999739
2020-11-24,-5.4,-9.4,-1.5,5.629493201299162,-1.2374999999998526,-5.04374999999987,2.531250000000165
2020-11-25,-0.5,-4.7,3.7,5.646695625138122,-2.018749999999891,-6.637499999999829,2.5937500000000484
2020-11-26,-6.5,-11.9,-1.1,5.663898048977082,-2.737499999999902,-6.874999999999906,1.4125000000001007
2020-11-27,-2.0,-7.0,3.1,5.681100472816038,-1.937499999999909,-4.968749999999968,1.100000000000148
2020-11-28,-1.4,-7.1,4.4,5.698302896654997,-3.2000000000000313,-5.893750000000009,-0.48750000000005056
2020-11-29,-6.3,-12.9,0.3,5.715505320493957,-3.712500000000106,-6.600000000000147,-0.8250000000000619
2020-11-30,0.3,-3.7,4.3,5.732707744332917,-5.099999999999958,-8.637499999999946,-1.5187499999999723
2020-12-01,-3.3,-7.9,1.3,5.749910168171873,-3.9250000000001504,-8.006250000000168,0.18749999999986644
2020-12-02,-4.2,-9.7,1.4,5.767112592010832,-4.331250000000063,-9.206250000000129,0.5812500000000044
2020-12-03,-1.5,-7.1,4.0,5.784315015849792,-6.356250000000224,-12.193750000000296,-0.5187500000001546
2020-12-04,-0.4,-5.4,4.6,5.801517439688748,-8.31874999999993,-14.218749999999954,-2.424999999999905
2020-12-05,0.6,-5.4,6.7,5.818719863527708,-9.306250000000022,-14.837499999999979,-3.781250000000063
2020-12-06,-2.1,-9.8,5.6,5.835922287366667,-10.912499999999675,-16.10624999999967,-5.737499999999682
2020-12-07,-1.8,-8.0,4.3,5.8531247112056235,-11.574999999999667,-16.056249999999686,-7.106249999999644
2020-12-08,1.4,-3.0,5.9,5.870327135044583,-13.06874999999997,-18.775000000000055,-7.3749999999998845
2020-12-09,-0.5,-3.1,2.0,5.887529558883543,-12.981249999999784,-19.374999999999616,-6.562499999999947
2020-12-10,-5.2,-9.2,-1.3,5.904731982722499,-11.031250000000025,-15.312500000000178,-6.681249999999878
2020-12-11,-5.6,-8.0,-3.2,5.9219344065614585,-8.437499999999897,-12.812499999999934,-4.037499999999867
2020-12-12,-7.1,-11.2,-3.0,5.939136830400418,-8.20625000000015,-13.318750000000161,-3.106250000000136
2020-12-13,-18.1,-25.0,-11.2,5.956339254239374,-8.612499999999969,-13.781249999999918,-3.4687500000000178
2020-12-14,-16.9,-25.0,-8.9,5.973541678078334,-9.131249999999936,-14.293749999999898,-4.012499999999973
2020-12-15,-7.8,-14.9,-0.7,5.990744101917294,-7.837500000000098,-12.368749999999988,-3.3187500000001986
2020-12-16,-7.5,-14.3,-0.7,6.00794652575625,-8.943750000000094,-13.706249999999983,-4.168750000000201
2020-12-17,-5.5,-13.4,2.4,6.025148949595209,-7.762499999999948,-13.281249999999929,-2.2437499999999653
2020-12-18,-10.9,-19.0,-2.9,6.042351373434169,-5.525000000000325,-11.475000000000303,0.4562499999996579
2020-12-19,-0.7,-6.0,4.6,6.059553797273125,-4.55625000000002,-9.731249999999857,0.656249999999821
2020-12-20,0.1,-4.0,4.2,6.076756221112085,-4.524999999999937,-9.806249999999915,0.7812500000000435
2020-12-21,-2.8,-6.9,1.2,6.093958644951044,-4.237499999999939,-9.74999999999983,1.32499999999995
2020-12-22,-8.7,-15.0,-2.5,6.11116106879,-5.049999999999783,-8.24374999999985,-1.8187499999997156
