date,temp_mean,temp_min,temp_max,climate_id,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2020-07-15,12.7,11.2,14.1,8205702.0,3.3587732545566453,19.000000000000053,13.531250000000107,24.437500000000007
2020-07-16,10.2,5.0,15.4,8205702.0,3.3759756783956014,20.774999999999917,14.231250000000003,27.31874999999983
2020-07-17,13.4,4.7,22.1,8205702.0,3.393178102234561,19.737499999999997,14.068750000000001,25.35624999999999
2020-07-18,16.0,12.2,19.7,8205702.0,3.4103805260735207,19.750000000000007,13.937499999999957,25.493750000000066
2020-07-19,19.6,11.4,27.7,8205702.0,3.427582949912477,19.624999999999936,12.999999999999964,26.25624999999991
2020-07-20,23.2,16.9,29.5,8205702.0,3.4447853737514365,18.96250000000002,13.11875000000002,24.756250000000023
2020-07-21,21.0,13.3,28.7,8205702.0,3.461987797590396,19.074999999999974,13.218749999999941,24.86250000000001
2020-07-22,19.1,11.8,26.3,8205702.0,3.479190221429352,19.37325940516729,14.487499999999933,24.467784797465615
2020-07-23,18.1,16.1,20.0,8205702.0,3.496392645268312,19.976028215501714,14.893750000000002,25.640854392396495
2020-07-24,17.5,13.3,21.7,8205702.0,3.5135950691072715,20.106250000000017,14.312500000000068,25.83124999999997
2020-07-25,21.0,13.1,28.9,8205702.0,3.5307974929462276,19.781250000000014,15.006250000000035,24.524999999999988
2020-07-26,18.8,16.5,21.1,8205702.0,3.5479999167851872,19.412500000000023,14.531250000000004,24.262500000000045
2020-07-27,19.3,15.6,23.0,8205702.0,3.565202340624147,20.48124999999996,14.53750000000004,26.443749999999888
2020-07-28,18.3,16.3,20.2,8205702.0,3.582404764463103,20.974999999999934,15.731249999999903,26.224999999999966
2020-07-29,21.7,17.6,25.8,8205702.0,3.5996071883020626,21.76875000000007,16.450000000000067,27.068750000000072
2020-07-30,21.5,17.0,26.1,8205702.0,3.6168096121410223,20.25000000000007,14.199999999999987,26.26250000000015
2020-07-31,21.2,14.8,27.6,8205702.0,3.6340120359799784,21.374999999999996,13.656250000000027,29.056249999999963
2020-08-01,19.6,16.1,23.1,8205702.0,3.651214459818938,20.268749999999976,13.381249999999978,27.137499999999967
2020-08-02,22.1,14.9,29.3,8205702.0,3.6684168836578976,18.67500000000004,12.41249999999997,24.925000000000104
2020-08-03,21.5,15.9,27.1,8205702.0,3.6856193074968537,19.018749999999923,12.406249999999826,25.60000000000002
2020-08-04,20.4,16.0,24.8,8205702.0,3.7028217313358134,20.512500000000077,15.156250000000043,25.84375000000011
2020-08-05,19.7,16.3,23.1,8205702.0,3.720024155174773,20.118750000000016,15.162500000000001,25.050000000000026
2020-08-06,22.3,15.8,28.8,8205702.0,3.737226579013729,20.006250000000048,15.056250000000151,24.949999999999946
2020-08-07,19.6,13.1,26.1,8205702.0,3.7544290028526888,19.13125000000003,12.46250000000003,25.806250000000034
2020-08-08,21.1,14.3,28.0,8205702.0,3.7716314266916484,19.037500000000044,13.462500000000109,24.587499999999974
2020-08-09,23.1,15.7,30.5,8205702.0,3.7888338505306045,19.374999999999925,13.643750000000107,25.068749999999742
2020-08-10,22.9,16.2,29.6,8205702.0,3.806036274369564,19.612500000000082,12.66250000000006,26.525000000000112
2020-08-11,22.6,17.4,27.7,8205702.0,3.823238698208524,19.475,13.825000000000012,25.09999999999999
2020-08-12,24.2,20.5,27.9,8205702.0,3.84044112204748,19.43124999999994,13.649999999999917,25.224999999999966
2020-08-13,23.2,16.0,30.5,8205702.0,3.8576435458864395,18.99375000000001,13.137500000000053,24.837499999999967
2020-08-14,18.9,15.3,22.5,8205702.0,3.874845969725399,18.281249999999996,12.850000000000028,23.712499999999963
2020-08-15,16.0,12.2,19.8,8205702.0,3.892048393564359,18.993749999999995,14.262499999999953,23.687500000000036
2020-08-16,14.1,7.2,21.1,8205702.0,3.909250817403315,18.44375000000012,12.637500000000117,24.206250000000125
2020-08-17,12.2,6.0,18.4,8205702.0,3.9264532412422746,16.14005506781454,11.918750000000063,20.56377601449786
2020-08-18,16.6,14.0,19.3,8205702.0,3.943655665081234,17.20766520344371,13.26250000000006,21.80382804349368
2020-08-19,19.6,13.2,26.1,8205702.0,3.9608580889201903,17.700000000000017,12.312500000000078,23.024999999999956
2020-08-20,16.5,9.8,23.1,8205702.0,3.97806051275915,18.125000000000046,13.081250000000031,23.125000000000057
2020-08-21,16.9,9.8,24.0,8205702.0,3.9952629365981096,19.925000000000068,14.768750000000074,25.025000000000066
2020-08-22,16.3,9.8,22.8,8205702.0,4.012465360437066,20.98749999999999,16.068749999999973,25.86250000000001
2020-08-23,16.9,8.4,25.4,8205702.0,4.029667784276025,19.312499999999904,15.156249999999925,23.412499999999884
2020-08-24,17.0,9.1,25.0,8205702.0,4.046870208114985,18.043749999999896,12.712499999999764,23.300000000000026
2020-08-25,15.3,8.8,21.8,8205702.0,4.064072631953941,18.237095199440137,12.281250000000048,24.569745445922656
2020-08-26,14.8,8.1,21.6,8205702.0,4.081275055792901,18.205283344013143,12.960886680209217,24.320861606968972
2020-08-27,13.8,9.0,18.6,8205702.0,4.09847747963186,18.419791750806255,12.886487561611073,25.251269335188297
2020-08-28,14.0,7.6,20.4,8205702.0,4.1156799034708165,18.095847736906347,11.75599911038221,26.05888948262867
2020-08-29,14.4,7.3,21.5,8205702.0,4.132882327309776,18.836178619400783,12.611117792698535,26.897892901339837
2020-08-30,19.1,14.0,24.2,8205702.0,4.150084751148736,17.318511715376108,10.899790074735893,25.71620044336992
2020-08-31,12.2,8.0,16.4,8205702.0,4.167287174987692,14.41432434192065,8.56996242267159,22.255482960769196
2020-09-01,12.4,6.5,18.3,8205702.0,4.1844895988266515,13.695093816120185,7.282081302680609,21.988661305585108
2020-09-02,15.4,10.5,20.3,8205702.0,4.201692022665611,14.957297455062683,8.984093180940018,22.632406329867457
2020-09-03,17.8,14.6,21.0,8205702.0,4.218894446504567,15.903662575834524,10.530194523625061,22.69713888566463
2020-09-04,21.5,18.6,24.4,8205702.0,4.236096870343527,15.743166495523344,9.424581796912669,23.080779825025882
2020-09-05,16.2,8.5,23.9,8205702.0,4.2532992941824865,16.659786531216238,10.096451466979145,23.700000000000003
2020-09-06,16.5,9.4,23.5,8205702.0,4.270501718021443,18.043750000000106,12.606250000000031,23.45625000000019
2020-09-07,16.1,8.9,23.3,8205702.0,4.287704141860402,17.65624999999998,13.143749999999986,22.131249999999966
2020-09-08,19.3,13.4,25.2,8205702.0,4.304906565699362,16.14374999999997,10.32499999999989,21.937500000000043
2020-09-09,20.6,13.9,27.3,8205702.0,4.322108989538318,14.981249999999957,9.51249999999989,20.400000000000023
2020-09-10,19.0,12.7,25.3,8205702.0,4.339311413377278,13.699999999999978,9.500000000000016,17.887499999999942
2020-09-11,15.6,10.0,21.1,8205702.0,4.356513837216237,14.137500000000003,10.025000000000023,18.23749999999998
2020-09-12,12.2,4.9,19.4,8205702.0,4.373716261055193,13.118750000000034,8.275000000000162,17.956249999999898
2020-09-13,13.0,5.6,20.5,8205702.0,4.390918684894153,14.472346760602557,8.012499999999983,21.08540324127248
2020-09-14,13.4,5.9,21.0,8205702.0,4.408121108733113,16.298290281807823,11.131250000000275,21.881209723817364
2020-09-15,10.4,4.3,16.4,8205702.0,4.425323532572069,14.312500000000016,8.637500000000085,19.94999999999994
2020-09-16,10.0,3.0,17.0,8205702.0,4.442525956411028,13.687499999999929,7.4937499999999675,19.874999999999886
2020-09-17,17.2,12.1,22.2,8205702.0,4.459728380249988,13.899999999999977,9.268749999999994,18.487499999999955
2020-09-18,12.2,10.1,14.3,8205702.0,4.476930804088944,14.056250000000016,9.83750000000008,18.21249999999995
2020-09-19,11.4,8.6,14.2,8205702.0,4.494133227927904,13.806250000000038,9.206250000000017,18.356250000000053
2020-09-20,8.3,2.0,14.6,8205702.0,4.5113356517668635,12.306249999999865,7.799999999999865,16.78124999999987
2020-09-21,8.1,1.6,14.7,8205702.0,4.52853807560582,12.481249999999866,5.156250000000002,19.799999999999727
2020-09-22,12.4,6.6,18.2,8205702.0,4.545740499444779,14.53750000000009,7.19375000000012,21.868750000000063
2020-09-23,16.0,11.9,20.2,8205702.0,4.562942923283739,12.699999999999715,7.7624999999999105,17.59374999999952
2020-09-24,14.5,9.9,19.2,8205702.0,4.580145347122695,11.349999999999874,7.006249999999788,15.699999999999953
2020-09-25,10.7,4.1,17.4,8205702.0,4.597347770961655,12.224999999999989,7.7062500000001,16.712499999999885
2020-09-26,12.4,4.4,20.5,8205702.0,4.614550194800614,13.531249999999943,8.20000000000002,18.79374999999986
2020-09-27,17.6,12.5,22.6,8205702.0,4.63175261863957,13.19368808615848,8.718749999999972,17.81584960412135
2020-09-28,21.2,16.9,25.5,8205702.0,4.64895504247853,12.281064258475148,9.312500000000027,15.853798812363618
2020-09-29,21.7,18.6,24.9,8205702.0,4.66615746631749,10.17499999999978,5.931249999999754,14.368749999999807
2020-09-30,20.0,17.1,22.8,8205702.0,4.683359890156446,8.624999999999927,2.3500000000000174,14.912499999999836
2020-10-01,16.0,10.8,21.2,8205702.0,4.700562313995405,9.325000000000017,3.1124999999999314,15.537500000000104
2020-10-02,15.4,10.6,20.2,8205702.0,4.717764737834365,9.056250000000006,4.531250000000008,13.556250000000002
2020-10-03,10.9,4.3,17.5,8205702.0,4.734967161673321,9.23749999999981,5.399999999999795,13.062499999999822
2020-10-04,10.6,4.0,17.1,8205702.0,4.752169585512281,9.697206814084865,3.7000000000002014,15.12962718129878
2020-10-05,7.3,3.4,11.2,8205702.0,4.76937200935124,9.593750000000002,2.5749999999999886,16.56875000000001
2020-10-06,8.08649244293554,4.230140081191051,12.039851549132246,8205702.0,4.7865744331901965,11.162499999999831,4.724999999999747,17.55624999999991
2020-10-07,11.0146443667217,5.805083467814624,16.325624009245388,8205702.0,4.803776857029156,11.256250000000053,5.262500000000074,17.231250000000028
2020-10-08,10.3,5.7,14.9,8205702.0,4.820979280868116,11.981250000000035,6.087500000000025,17.85625000000004
2020-10-09,5.6,3.2,7.9,8205702.0,4.838181704707075,12.632923592016976,7.591274387744161,17.666354428132642
2020-10-10,9.4,2.5,16.4,8205702.0,4.8553841285460315,10.089173592017183,6.003774387744266,14.191354428132948
2020-10-11,9.1,1.8,16.5,8205702.0,4.872586552384991,8.237500000000063,4.968750000000094,11.46250000000003
2020-10-12,5.0,-1.2,11.2,8205702.0,4.889788976223951,9.099999999999934,4.24374999999979,13.94375000000008
2020-10-13,5.7,-0.8,12.1,8205702.0,4.906991400062907,9.562499999999982,5.46874999999992,13.637500000000047
2020-10-14,12.8,9.2,16.4,8205702.0,4.9241938239018666,10.600000000000032,6.04374999999999,15.131250000000065
2020-10-15,12.5,6.7,18.3,8205702.0,4.941396247740826,9.43125000000009,4.193749999999981,14.687500000000203
2020-10-16,12.6,5.8,19.3,8205702.0,4.958598671579782,8.962500000000167,3.21875000000011,14.700000000000227
2020-10-17,13.8,9.8,17.8,8205702.0,4.975801095418742,8.750000000000025,4.1937500000000245,13.243750000000025
2020-10-18,6.6,0.4,12.8,8205702.0,4.993003519257702,6.649999999999894,2.3999999999999,10.849999999999888
2020-10-19,7.5,0.6,14.4,8205702.0,5.010205943096658,8.38124999999997,2.637500000000045,14.09374999999989
2020-10-20,16.2,12.1,20.4,8205702.0,5.027408366935617,8.60625000000004,2.912500000000066,14.293750000000014
2020-10-21,11.9,8.4,15.4,8205702.0,5.044610790774577,7.087499999999676,2.5624999999997424,11.54999999999961
2020-10-22,11.9,6.2,17.7,8205702.0,5.061813214613533,7.136276693947148,3.0242238330805926,11.22960038649796
2020-10-23,5.5,1.0,10.0,8205702.0,5.079015638452493,7.593451340750761,1.768679374629008,13.411250070719149
2020-10-24,7.0,1.3,12.7,8205702.0,5.096218062291452,8.512782263372852,2.791147297222346,14.225536637732812
2020-10-25,7.5,3.7,11.2,8205702.0,5.1134204861304084,7.2801070046723755,3.38691793157712,11.123686657104235
2020-10-26,5.2,2.1,8.3,8205702.0,5.130622909969368,6.265832090917357,2.833246880428276,9.6902728883789
2020-10-27,1.9980877630332468,-0.7215541708728784,4.641340811302843,8205702.0,5.147825333808328,5.664884460721903,2.063506281967111,9.248688357188183
2020-10-28,2.3,-1.1,5.6,8205702.0,5.165027757647284,7.101449389279674,3.136957953254566,11.086754687020406
2020-10-29,6.1,1.5,10.8,8205702.0,5.1822301814862435,8.887500000000042,4.106250000000024,13.656250000000062
2020-10-30,1.7,0.0,3.4,8205702.0,5.199432605325203,9.89616782828939,5.650043182757847,14.1438421586274
2020-10-31,1.3,-2.9,5.6,8205702.0,5.216635029164159,10.680087855709225,6.370218507087338,15.00240219447676
2020-11-01,4.3,-3.4,12.0,8205702.0,5.233837453003119,8.85113224026061,4.6972701280663465,13.024432930996353
2020-11-02,9.4,3.2,15.7,8205702.0,5.2510398768420785,8.279712212840794,4.270844803736901,12.303372895146985
2020-11-03,1.9,-1.2,4.9,8205702.0,5.268242300681035,8.600000000000195,4.70625000000026,12.487500000000134
2020-11-04,-1.2,-5.4,2.9,8205702.0,5.285444724519994,5.956121146115207,1.5718382509258688,10.302783072814265
2020-11-05,3.2,-5.0,11.3,8205702.0,5.302647148358954,5.445790382038561,0.8135294169754002,10.04676102427163
2020-11-06,13.9,11.2,16.5,8205702.0,5.31984957219791,7.050000000000106,2.162500000000096,11.900000000000118
2020-11-07,9.0,2.7,15.3,8205702.0,5.33705199603687,5.526222414038329,0.08750000000001806,11.058573139485556
2020-11-08,0.8,-3.8,5.4,8205702.0,5.354254419875829,3.1536672421147234,-2.0062500000001697,8.663219418456313
2020-11-09,6.7,1.0,12.4,8205702.0,5.371456843714785,4.212499999999878,-0.9875000000000045,9.34999999999976
2020-11-10,14.5,7.6,21.4,8205702.0,5.388659267553745,3.931250000000025,-0.7937499999999464,8.618749999999999
2020-11-11,16.1,9.5,22.8,8205702.0,5.405861691392705,4.118750000000074,0.31875000000002074,7.881250000000124
2020-11-12,12.4,5.8,18.9,8205702.0,5.423064115231661,2.6250000000000537,-1.8312499999998058,7.037499999999911
2020-11-13,5.7,4.1,7.4,8205702.0,5.44026653907062,1.7249999999999157,-3.4250000000000016,6.837499999999833
2020-11-14,4.3,2.9,5.7,8205702.0,5.45746896290958,2.3375000000000776,-2.456249999999959,7.100000000000115
2020-11-15,1.6,-3.2,6.4,8205702.0,5.474671386748536,1.868750000000022,-2.462500000000017,6.19375000000006
2020-11-16,5.9,0.7,11.2,8205702.0,5.491873810587496,3.112499999999951,-0.1562500000000724,6.406249999999977
2020-11-17,5.0,0.9,9.2,8205702.0,5.509076234426455,3.937499999999916,0.2812499999998743,7.599999999999956
