date,temp_mean,temp_min,temp_max,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2016-01-01,-2.8,-5.6,0.1,6.270283489300367,9999.0,9999.0,9999.0
2016-01-02,-3.5,-4.9,-2.1,0.0043006059597399116,9999.0,9999.0,9999.0
2016-01-03,-6.9,-10.0,-3.7,0.02150302979869778,9999.0,9999.0,9999.0
2016-01-04,-7.9,-10.6,-5.1,0.03870545363765654,9999.0,9999.0,9999.0
2016-01-05,-9.3,-12.6,-6.0,0.0559078774766153,9999.0,9999.0,9999.0
2016-01-06,-4.6,-6.0,-3.1,0.07311030131557317,9999.0,9999.0,9999.0
2016-01-07,-3.7,-6.3,-1.1,0.09031272515453193,9999.0,9999.0,9999.0
2016-01-08,-7.6,-8.9,-6.3,0.10751514899349068,9999.0,9999.0,9999.0
2016-01-09,-7.4,-12.5,-2.2,0.12471757283244855,9999.0,9999.0,9999.0
2016-01-10,-4.6,-10.9,1.7,0.1419199966714073,9999.0,9999.0,9999.0
2016-01-11,-1.6,-7.1,4.0,0.15912242051036607,9999.0,9999.0,9999.0
2016-01-12,-5.3,-10.0,-0.5,0.17632484434932483,9999.0,9999.0,9999.0
2016-01-13,-6.9,-10.8,-3.0,0.1935272681882827,9999.0,9999.0,9999.0
2016-01-14,-5.6,-9.0,-2.2,0.21072969202724146,9999.0,9999.0,9999.0
2016-01-15,-7.5,-9.0,-6.0,0.2279321158662002,9999.0,9999.0,9999.0
2016-01-16,-7.6,-11.1,-4.1,0.24513453970515808,9999.0,9999.0,9999.0
2016-01-17,-7.8,-12.9,-2.6,0.26233696354411684,9999.0,9999.0,9999.0
2016-01-18,-3.7,-5.0,-2.3,0.2795393873830756,9999.0,9999.0,9999.0
2016-01-19,-6.2,-9.7,-2.6,0.29674181122203347,9999.0,9999.0,9999.0
2016-01-20,-4.7,-7.2,-2.2,0.3139442350609922,9999.0,9999.0,9999.0
2016-01-21,-6.2,-7.7,-4.7,0.331146658899951,9999.0,9999.0,9999.0
2016-01-22,-6.2,-6.8,-5.5,0.34834908273890886,9999.0,9999.0,9999.0
2016-01-23,-8.7,-10.9,-6.5,0.3655515065778676,9999.0,9999.0,9999.0
2016-01-24,-9.5,-15.9,-3.0,0.38275393041682637,9999.0,9999.0,9999.0
2016-01-25,-9.3,-12.5,-6.1,0.39995635425578513,9999.0,9999.0,9999.0
2016-01-26,-4.5,-11.3,2.4,0.417158778094743,9999.0,9999.0,9999.0
2016-01-27,-3.6,-9.9,2.7,0.43436120193370176,9999.0,9999.0,9999.0
2016-01-28,-7.2,-9.6,-4.8,0.4515636257726605,9999.0,9999.0,9999.0
2016-01-29,-6.6,-9.5,-3.6,0.4687660496116184,9999.0,9999.0,9999.0
2016-01-30,-6.6,-8.8,-4.4,0.48596847345057714,9999.0,9999.0,9999.0
2016-01-31,-4.1,-8.6,0.5,0.5031708972895359,9999.0,9999.0,9999.0
2016-02-01,3.0,0.0,6.0,0.5203733211284938,9999.0,9999.0,9999.0
2016-02-02,-4.2,-9.2,0.8,0.5375757449674525,9999.0,9999.0,9999.0
2016-02-03,-8.1,-10.8,-5.4,0.5547781688064113,9999.0,9999.0,9999.0
2016-02-04,1.1,-5.4,7.6,0.5719805926453692,9999.0,9999.0,9999.0
2016-02-05,-0.6,-3.6,2.4,0.5891830164843279,9999.0,9999.0,9999.0
2016-02-06,-5.8,-8.5,-3.1,0.6063854403232867,9999.0,9999.0,9999.0
2016-02-07,-5.9,-10.3,-1.4,0.6235878641622454,9999.0,9999.0,9999.0
2016-02-08,-10.3,-13.9,-6.7,0.6407902880012033,9999.0,9999.0,9999.0
2016-02-09,-8.3,-13.6,-2.9,0.6579927118401621,9999.0,9999.0,9999.0
2016-02-10,-1.8,-4.5,1.0,0.6751951356791208,9999.0,9999.0,9999.0
2016-02-11,-4.8,-7.8,-1.8,0.6923975595180787,9999.0,9999.0,9999.0
2016-02-12,-7.3,-10.4,-4.2,0.7095999833570374,9999.0,9999.0,9999.0
2016-02-13,-9.7,-13.4,-6.0,0.7268024071959962,9999.0,9999.0,9999.0
2016-02-14,-12.1,-14.8,-9.4,0.7440048310349541,9999.0,9999.0,9999.0
2016-02-15,-11.0,-14.5,-7.5,0.7612072548739128,9999.0,9999.0,9999.0
2016-02-16,-1.4,-9.6,6.9,0.7784096787128716,9999.0,9999.0,9999.0
2016-02-17,4.6,-1.2,10.4,0.7956121025518295,9999.0,9999.0,9999.0
2016-02-18,-4.0,-7.6,-0.3,0.8128145263907882,9999.0,9999.0,9999.0
2016-02-19,-8.4,-12.3,-4.4,0.830016950229747,9999.0,9999.0,9999.0
2016-02-20,-4.6,-8.4,-0.8,0.8472193740687057,9999.0,9999.0,9999.0
2016-02-21,-0.4,-3.2,2.5,0.8644217979076636,9999.0,9999.0,9999.0
2016-02-22,-4.0,-10.0,2.1,0.8816242217466224,9999.0,9999.0,9999.0
2016-02-23,-11.4,-13.2,-9.5,0.8988266455855811,9999.0,9999.0,9999.0
2016-02-24,-5.5,-9.6,-1.4,0.916029069424539,9999.0,9999.0,9999.0
2016-02-25,5.3,-2.8,13.4,0.9332314932634977,9999.0,9999.0,9999.0
2016-02-26,3.6,-2.6,9.7,0.9504339171024565,9999.0,9999.0,9999.0
2016-02-27,-5.6,-8.8,-2.4,0.9676363409414144,9999.0,9999.0,9999.0
2016-02-28,-4.9,-8.7,-1.1,0.9848387647803731,9999.0,9999.0,9999.0
2016-02-29,-1.4,-9.3,6.5,1.002041188619332,9999.0,9999.0,9999.0
2016-03-01,-0.5,-7.7,6.7,1.0192436124582898,9999.0,9999.0,9999.0
2016-03-02,-0.4,-7.8,7.1,1.0364460362972485,9999.0,9999.0,9999.0
2016-03-03,-1.7,-12.4,9.1,1.0536484601362073,9999.0,9999.0,9999.0
2016-03-04,-10.0,-12.2,-7.8,1.070850883975166,9999.0,9999.0,9999.0
2016-03-05,-8.1,-10.1,-6.1,1.088053307814124,9999.0,9999.0,9999.0
2016-03-06,-7.6,-9.8,-5.4,1.1052557316530827,9999.0,9999.0,9999.0
2016-03-07,-6.7,-12.4,-1.0,1.1224581554920414,9999.0,9999.0,9999.0
2016-03-08,-5.5,-10.7,-0.3,1.1396605793309993,9999.0,9999.0,9999.0
2016-03-09,-8.4,-11.8,-4.9,1.156863003169958,9999.0,9999.0,9999.0
