date,temp_mean,temp_min,temp_max,climate_id,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2020-01-01,-9.8,-17.2,-2.3,4056241.0,6.270283489300368,-16.856249999999914,-24.68125000000025,-8.956249999999578
2020-01-02,-3.1,-5.2,-1.0,4056241.0,0.004300605959738135,-14.543750000000433,-22.668750000000806,-6.412500000000062
2020-01-03,-5.3,-7.9,-2.6,4056241.0,0.02150302979869778,-14.906249999999995,-21.218750000000007,-8.537499999999987
2020-01-04,-5.7,-7.3,-4.0,4056241.0,0.03870545363765743,-14.843749999999991,-20.299999999999834,-9.331250000000153
2020-01-05,-12.4,-20.4,-4.4,4056241.0,0.05590787747661352,-14.29999999999997,-17.42499999999997,-11.099999999999977
2020-01-06,-13.6,-23.6,-3.6,4056241.0,0.07311030131557317,-12.78750000000004,-16.343749999999986,-9.175000000000093
2020-01-07,-26.4,-31.7,-21.0,4056241.0,0.09031272515453281,-12.906250000000062,-17.793750000000067,-7.9937500000000545
2020-01-08,-24.3,-31.4,-17.1,4056241.0,0.10751514899348891,-17.44374999999953,-22.36874999999943,-12.456249999999628
2020-01-09,-21.8,-26.5,-17.1,4056241.0,0.12471757283244855,-21.593749999999964,-28.437499999999968,-14.712499999999956
2020-01-10,-29.7,-34.1,-25.3,4056241.0,0.1419199966714082,-21.731249999999875,-26.962499999999718,-16.443750000000033
2020-01-11,-23.4,-29.3,-17.4,4056241.0,0.15912242051036785,-21.862500000000285,-26.212500000000535,-17.462500000000045
2020-01-12,-20.5,-26.2,-14.8,4056241.0,0.17632484434932394,-22.69999999999997,-28.912499999999984,-16.48124999999996
2020-01-13,-27.0,-29.6,-24.4,4056241.0,0.19352726818828359,-21.124999999999915,-27.162500000000005,-15.018749999999827
2020-01-14,-30.1,-35.6,-24.6,4056241.0,0.21072969202724323,-16.874999999999442,-23.9437499999992,-9.743749999999682
2020-01-15,-30.8,-35.0,-26.5,4056241.0,0.22793211586619933,-18.831249999999933,-26.831249999999883,-10.768749999999978
2020-01-16,-32.4,-42.0,-22.8,4056241.0,0.24513453970515897,-20.76874999999997,-28.324999999999996,-13.181249999999942
2020-01-17,-21.2,-23.1,-19.3,4056241.0,0.2623369635441186,-18.512499999999577,-26.549999999999486,-10.406249999999662
2020-01-18,-19.4,-22.9,-15.9,4056241.0,0.2795393873830747,-16.587499999999984,-24.07499999999997,-9.074999999999992
2020-01-19,-27.2,-33.9,-20.4,4056241.0,0.29674181122203436,-13.949999999999998,-20.05624999999997,-7.818750000000023
2020-01-20,-20.2,-29.1,-11.3,4056241.0,0.313944235060994,-12.706249999999782,-18.47499999999969,-6.881249999999875
2020-01-21,-6.0,-14.3,2.3,4056241.0,0.3311466588999501,-10.937499999999986,-15.681250000000052,-6.1124999999999226
2020-01-22,-9.2,-13.7,-4.6,4056241.0,0.34834908273890974,-9.643750000000027,-13.11875000000003,-6.087500000000026
2020-01-23,-8.2,-13.4,-3.0,4056241.0,0.3655515065778694,-10.362500000000178,-13.743750000000258,-6.950000000000099
2020-01-24,-9.9,-15.2,-4.5,4056241.0,0.3827539304168255,-13.90624999999981,-17.631249999999778,-10.131249999999838
2020-01-25,-5.1,-7.7,-2.4,4056241.0,0.39995635425578513,-16.843750000000004,-22.25625000000002,-11.40624999999999
2020-01-26,-7.9,-11.8,-4.0,4056241.0,0.4171587780947448,-14.049999999999642,-19.61249999999952,-8.456249999999754
2020-01-27,-8.3,-11.6,-5.0,4056241.0,0.43436120193370087,-9.443750000000023,-14.606249999999962,-4.250000000000083
2020-01-28,-5.7,-6.6,-4.8,4056241.0,0.4515636257726605,-12.487500000000011,-19.031249999999996,-5.925000000000026
2020-01-29,-5.5,-6.1,-4.8,4056241.0,0.46876604961162016,-14.087500000000258,-20.012500000000372,-8.15625000000014
2020-01-30,-6.1,-11.4,-0.7,4056241.0,0.48596847345057625,-14.575000000000198,-20.981250000000365,-8.100000000000032
2020-01-31,-5.2,-14.7,4.3,4056241.0,0.5031708972895359,-12.600000000000096,-17.350000000000144,-7.8062500000000465
2020-02-01,-6.2,-12.1,-0.2,4056241.0,0.5203733211284955,-17.800000000000157,-23.67500000000002,-11.850000000000296
2020-02-02,-10.8,-18.7,-2.9,4056241.0,0.5375757449674516,-19.168750000000017,-23.41250000000005,-14.87499999999997
2020-02-03,-22.6,-29.1,-16.0,4056241.0,0.5547781688064113,-20.512500000000017,-25.13125000000003,-15.862500000000006
2020-02-04,-20.9,-33.2,-8.6,4056241.0,0.5719805926453709,-20.52499999999989,-24.487499999999855,-16.481249999999918
2020-02-05,-15.7,-20.9,-10.4,4056241.0,0.589183016484327,-19.89374999999989,-24.606249999999832,-15.143749999999944
2020-02-06,-18.9,-20.6,-17.1,4056241.0,0.6063854403232867,-19.893750000000004,-26.44375,-13.300000000000004
2020-02-07,-13.2,-19.1,-7.3,4056241.0,0.6235878641622463,-22.075000000000074,-28.1562500000001,-15.90000000000005
2020-02-08,-10.4,-15.2,-5.6,4056241.0,0.6407902880012024,-22.4687500000001,-28.937500000000107,-15.906250000000089
2020-02-09,-14.1,-22.6,-5.6,4056241.0,0.6579927118401621,-20.050000000000033,-25.95000000000003,-14.100000000000035
2020-02-10,-6.3,-10.1,-2.5,4056241.0,0.6751951356791217,-19.056249999999807,-24.793749999999704,-13.237499999999905
2020-02-11,-13.5,-24.6,-2.4,4056241.0,0.6923975595180778,-18.00000000000014,-23.40000000000013,-12.512500000000147
2020-02-12,-28.6,-35.1,-22.1,4056241.0,0.7095999833570374,-20.637499999999992,-27.38749999999999,-13.824999999999992
