date,temp_mean,temp_min,temp_max,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2021-11-20,-15.962500000000347,-19.218750000000433,-12.675000000000257,5.556382899983589,-15.962500000000347,-19.218750000000433,-12.675000000000257
2021-11-21,-15.42500000000004,-18.28750000000002,-12.500000000000059,5.573585323822549,-15.42500000000004,-18.28750000000002,-12.500000000000059
2021-11-22,-18.081250000000004,-22.53125000000005,-13.581249999999958,5.590787747661508,-18.081250000000004,-22.53125000000005,-13.581249999999958
2021-11-23,-16.562500000000117,-20.181250000000155,-12.906250000000076,5.6079901715004645,-16.562500000000117,-20.181250000000155,-12.906250000000076
2021-11-24,-16.156249999999968,-19.91249999999997,-12.34374999999997,5.625192595339424,-16.156249999999968,-19.91249999999997,-12.34374999999997
2021-11-25,-15.793750000000086,-19.981250000000085,-11.568750000000087,5.642395019178384,-15.793750000000086,-19.981250000000085,-11.568750000000087
2021-11-26,-14.33750000000002,-17.981249999999882,-10.643750000000157,5.65959744301734,-14.33750000000002,-17.981249999999882,-10.643750000000157
2021-11-27,-12.687499999999986,-16.09374999999999,-9.224999999999989,5.6767998668563,-12.687499999999986,-16.09374999999999,-9.224999999999989
2021-11-28,-13.643750000000132,-17.475000000000154,-9.756250000000108,5.694002290695259,-13.643750000000132,-17.475000000000154,-9.756250000000108
2021-11-29,-13.318750000000218,-18.050000000000246,-8.550000000000185,5.711204714534215,-13.318750000000218,-18.050000000000246,-8.550000000000185
2021-11-30,-11.949999999999967,-14.812499999999993,-9.056249999999949,5.728407138373175,-11.949999999999967,-14.812499999999993,-9.056249999999949
2021-12-01,-12.999999999999972,-16.818749999999998,-9.118749999999945,5.745609562212135,-12.999999999999972,-16.818749999999998,-9.118749999999945
2021-12-02,-14.26249999999996,-17.73749999999997,-10.699999999999946,5.762811986051091,-14.26249999999996,-17.73749999999997,-10.699999999999946
2021-12-03,-16.18125000000012,-20.243750000000084,-12.043750000000161,5.78001440989005,-16.18125000000012,-20.243750000000084,-12.043750000000161
2021-12-04,-18.018750000000068,-23.731250000000042,-12.225000000000097,5.79721683372901,-18.018750000000068,-23.731250000000042,-12.225000000000097
2021-12-05,-17.04375000000011,-21.11250000000007,-12.875000000000147,5.814419257567966,-17.04375000000011,-21.11250000000007,-12.875000000000147
2021-12-06,-16.43125000000002,-20.06875000000004,-12.718749999999996,5.831621681406926,-16.43125000000002,-20.06875000000004,-12.718749999999996
2021-12-07,-17.725000000000023,-21.662500000000062,-13.743749999999979,5.848824105245885,-17.725000000000023,-21.662500000000062,-13.743749999999979
2021-12-08,-18.574999999999847,-21.687499999999915,-15.399999999999777,5.8660265290848415,-18.574999999999847,-21.687499999999915,-15.399999999999777
2021-12-09,-18.468750000000043,-21.01875000000008,-15.875000000000009,5.883228952923801,-18.468750000000043,-21.01875000000008,-15.875000000000009
2021-12-10,-18.768750000000054,-21.837500000000105,-15.6375,5.900431376762761,-18.768750000000054,-21.837500000000105,-15.6375
2021-12-11,-19.53749999999993,-23.46874999999995,-15.556249999999908,5.917633800601717,-19.53749999999993,-23.46874999999995,-15.556249999999908
2021-12-12,-20.287499999999927,-23.89999999999987,-16.61249999999998,5.9348362244406765,-20.287499999999927,-23.89999999999987,-16.61249999999998
2021-12-13,-25.343750000000156,-29.331250000000125,-21.293750000000195,5.952038648279636,-25.343750000000156,-29.331250000000125,-21.293750000000195
2021-12-14,-28.08749999999987,-31.25624999999991,-24.86249999999984,5.969241072118596,-28.08749999999987,-31.25624999999991,-24.86249999999984
2021-12-15,-26.899999999999977,-30.39374999999992,-23.38125000000003,5.986443495957552,-26.899999999999977,-30.39374999999992,-23.38125000000003
2021-12-16,-27.718749999999986,-31.937499999999915,-23.44375000000006,6.0036459197965115,-27.718749999999986,-31.937499999999915,-23.44375000000006
2021-12-17,-25.59375000000015,-28.36250000000017,-22.731250000000138,6.020848343635471,-25.59375000000015,-28.36250000000017,-22.731250000000138
2021-12-18,-27.437499999999993,-32.68749999999993,-22.143750000000054,6.038050767474427,-27.437499999999993,-32.68749999999993,-22.143750000000054
