date,temp_mean,temp_min,temp_max,theta,temp_mean_avg,temp_min_avg,temp_max_avg
2020-11-04,3.9,-3.5,11.2,5.285444724519994,-5.581250000000093,-12.768750000000184,1.6312499999999954
2020-11-05,2.0,-4.2,8.2,5.302647148358954,-7.231250000000111,-13.018750000000002,-1.4375000000002207
2020-11-06,-1.5,-3.1,0.1,5.31984957219791,-8.010297184417151,-14.056250000000002,-1.7123898946479736
2020-11-07,-4.8,-8.7,-0.8,5.33705199603687,-6.762026318261912,-12.087499999999766,-0.4074282353779004
2020-11-08,-10.8,-14.3,-7.3,5.354254419875829,-4.724654295032739,-10.806250000000226,2.5517243456955834
2020-11-09,-11.8,-21.6,-2.0,5.371456843714785,-6.506249999999827,-13.337499999999924,0.3812500000002683
2020-11-10,-3.5,-7.8,0.8,5.388659267553745,-6.618749999999938,-12.737499999999953,-0.46249999999992264
2020-11-11,-14.5,-21.1,-7.8,5.405861691392705,-3.999999999999673,-9.843749999999616,1.868750000000264
2020-11-12,-11.5,-18.4,-4.5,5.423064115231661,-1.331250000000191,-5.950000000000243,3.287499999999863
2020-11-13,-9.8,-15.0,-4.6,5.44026653907062,-1.4187500000000743,-5.950000000000067,3.0687499999999197
2020-11-14,-8.2,-14.1,-2.3,5.45746896290958,-2.612499999999948,-7.518749999999907,2.3062500000000106
2020-11-15,-8.6,-13.2,-3.9,5.474671386748536,-5.024999999999881,-9.568749999999834,-0.46874999999992273
2020-11-16,-10.2,-12.1,-8.2,5.491873810587496,-5.5312499999999,-10.068749999999879,-1.0062499999999188
2020-11-17,-8.3,-12.4,-4.2,5.509076234426455,-5.8437499999998455,-10.762499999999854,-0.9187499999998356
2020-11-18,-7.1,-10.0,-4.2,5.5262786582654115,-3.2750000000000226,-8.087500000000155,1.5625000000001052
2020-11-19,-15.4,-20.7,-10.0,5.543481082104371,-3.781249999999846,-8.387499999999763,0.8687500000000731
2020-11-20,-13.352699501130559,-20.725331703068754,-5.933542072558293,5.560683505943331,-5.268750000000027,-11.05624999999997,0.5312499999999121
2020-11-21,-8.6,-16.0,-1.2,5.577885929782287,-4.881250000000288,-9.44375000000034,-0.26250000000024043
2020-11-22,-11.6,-17.6,-5.5,5.595088353621247,-1.8437500000001046,-5.550000000000192,1.8999999999999841
2020-11-23,-10.851202816764413,-16.188862088033115,-5.462302442964796,5.612290777460206,-1.750000000000087,-4.82500000000003,1.368749999999857
2020-11-24,-6.7,-11.7,-1.7,5.629493201299162,-3.7874999999998353,-8.381249999999653,0.8562499999999804
2020-11-25,-4.2,-9.1,0.8,5.646695625138122,-4.493749999999849,-9.581249999999915,0.6375000000002209
2020-11-26,-5.4,-12.6,1.9,5.663898048977082,-6.550000000000018,-9.825000000000024,-3.2250000000000076
2020-11-27,-4.3,-11.7,3.2,5.681100472816038,-5.362500000000088,-9.331249999999866,-1.3375000000003086
2020-11-28,-7.7,-12.8,-2.6,5.698302896654997,-5.993749999999977,-11.350000000000037,-0.5999999999999188
2020-11-29,-8.2,-13.9,-2.5,5.715505320493957,-7.143750000000049,-11.218750000000021,-3.006250000000075
2020-11-30,-0.8,-6.3,4.8,5.732707744332917,-7.325000000000076,-11.625000000000174,-2.9874999999999736
2020-12-01,-3.2,-7.7,1.4,5.749910168171873,-6.243750000000174,-10.450000000000243,-1.9812500000001054
2020-12-02,-3.4,-9.1,2.4,5.767112592010832,-6.700000000000032,-11.73750000000007,-1.643749999999994
2020-12-03,-2.4,-8.9,4.2,5.784315015849792,-7.124999999999871,-13.256249999999982,-0.9562499999997607
2020-12-04,-1.8,-9.2,5.6,5.801517439688748,-8.574999999999788,-14.88124999999979,-2.2437499999997854
2020-12-05,-3.8,-10.5,3.0,5.818719863527708,-11.006250000000023,-16.218750000000036,-5.76875000000001
2020-12-06,-3.8,-11.7,4.1,5.835922287366667,-12.481249999999838,-17.574999999999765,-7.3187499999999055
2020-12-07,1.7,-3.7,7.0,5.8531247112056235,-12.462499999999935,-18.04374999999991,-6.856249999999955
2020-12-08,-0.4,-5.2,4.5,5.870327135044583,-12.337499999999908,-17.4374999999999,-7.187499999999919
2020-12-09,-3.7,-10.5,3.1,5.887529558883543,-10.431249999999764,-15.41874999999973,-5.418749999999807
2020-12-10,-9.4,-15.9,-2.8,5.904731982722499,-10.156249999999861,-14.249999999999938,-5.999999999999787
2020-12-11,-12.2,-18.3,-6.0,5.9219344065614585,-9.831249999999931,-13.787499999999962,-5.843749999999902
2020-12-12,-12.3,-18.7,-5.8,5.939136830400418,-8.031250000000156,-12.0937500000001,-3.9375000000002065
2020-12-13,-18.4,-19.8,-16.9,5.956339254239374,-8.687500000000153,-14.774999999999988,-2.568750000000315
2020-12-14,-14.2,-17.2,-11.2,5.973541678078334,-8.043749999999983,-13.937499999999943,-2.1125000000000256
2020-12-15,-11.3,-13.5,-9.1,5.990744101917294,-9.906250000000309,-15.037500000000232,-4.793750000000384
2020-12-16,-5.2,-10.0,-0.3,6.00794652575625,-10.618750000000249,-16.04375000000011,-5.162500000000396
2020-12-17,-12.3,-18.2,-6.4,6.025148949595209,-8.262500000000014,-15.018749999999967,-1.4437500000000614
2020-12-18,-11.0,-22.1,0.1,6.042351373434169,-5.493750000000192,-10.81250000000017,-0.08125000000020921
2020-12-19,-1.5,-7.8,4.8,6.059553797273125,-5.637500000000015,-10.46875000000003,-0.7624999999999957
2020-12-20,-1.9,-7.9,4.2,6.076756221112085,-7.043749999999962,-11.318749999999959,-2.7749999999999657
2020-12-21,-3.4,-8.1,1.4,6.093958644951044,-6.893750000000253,-11.75000000000034,-1.9875000000001628
2020-12-22,-9.8,-16.3,-3.3,6.11116106879,-8.368749999999952,-13.231249999999903,-3.4437499999999988
2020-12-23,-6.7,-16.8,3.4,6.12836349262896,-10.593750000000025,-15.743750000000041,-5.3750000000000115
2020-12-24,0.3,-5.4,6.0,6.14556591646792,-13.48750000000006,-19.44999999999996,-7.481250000000159
2020-12-25,-5.4,-9.3,-1.4,6.162768340306876,-18.24374999999982,-24.099999999999827,-12.362499999999812
2020-12-26,-7.6,-9.6,-5.5,6.1799707641458355,-17.787499999999945,-24.368749999999967,-11.187499999999927
2020-12-27,-8.9,-11.9,-5.8,6.197173187984795,-13.149999999999945,-18.2749999999999,-7.968749999999991
2020-12-28,-8.6,-13.4,-3.8,6.214375611823751,-12.237499999999951,-17.612499999999972,-6.837499999999935
2020-12-29,-10.7,-14.2,-7.1,6.231578035662711,-14.793750000000017,-20.25000000000002,-9.312500000000018
2020-12-30,-11.7,-18.2,-5.1,6.2487804595016705,-13.68124999999981,-19.681249999999814,-7.656249999999813
2020-12-31,-7.2,-11.0,-3.4,6.265982883340627,-11.60505413621752,-17.037500000000207,-5.613900797147632
2021-01-01,-8.7,-13.1,-4.2,0.0,-8.41249999999993,-14.249999999999876,-2.5374999999999877
2021-01-02,-3.7,-11.4,4.0,0.017202423838959646,-8.862500000000198,-14.081250000000223,-3.612500000000168
2021-01-03,-2.4,-7.8,3.0,0.03440484767791574,-8.212500000000041,-13.249999999999968,-3.1250000000001146
2021-01-04,-8.8,-13.2,-4.4,0.051607271516875386,-7.693750000000071,-12.512500000000092,-2.7875000000000485
2021-01-05,-4.6,-7.7,-1.4,0.06880969535583503,-8.162499999999937,-12.712499999999975,-3.5249999999999
2021-01-06,-1.4,-6.7,4.0,0.08601211919479113,-10.418749999999823,-14.824999999999953,-5.968749999999691
2021-01-07,-9.6,-14.9,-4.3,0.10321454303375077,-13.431250000000055,-17.57500000000007,-9.256250000000039
2021-01-08,-12.6,-17.6,-7.5,0.12041696687271042,-16.54375000000033,-20.606250000000443,-12.443750000000222
2021-01-09,-11.7,-19.9,-3.5,0.1376193907116665,-19.031249999999734,-23.61249999999983,-14.39374999999964
2021-01-10,-7.1,-13.2,-0.9,0.15482181455062616,-21.337500000000084,-25.875000000000213,-16.756249999999955
2021-01-11,-2.7,-8.2,2.9,0.1720242383895858,-18.987500000000004,-24.518749999999997,-13.381250000000007
2021-01-12,-5.1,-9.2,-0.9,0.1892266622285419,-21.262500000000124,-27.73749999999986,-14.712500000000391
2021-01-13,-3.5,-7.2,0.3,0.20642908606750154,-16.843749999999943,-24.712499999999956,-8.906249999999929
2021-01-14,-5.6,-9.9,-1.2,0.2236315099064612,-15.181250000000079,-21.868749999999956,-8.4250000000002
2021-01-15,-3.3,-7.8,1.3,0.24083393374541728,-14.587500000000151,-19.24375000000017,-9.862500000000136
2021-01-16,-1.7,-6.2,2.8,0.25803635758437693,-12.950000000000077,-17.77500000000014,-8.068750000000016
2021-01-17,-0.6,-5.1,3.9,0.2752387814233366,-10.043750000000019,-13.618750000000066,-6.449999999999971
2021-01-18,-2.5,-7.9,3.0,0.29244120526229267,-8.825000000000188,-12.42500000000022,-5.200000000000157
2021-01-19,-0.7,-8.0,6.6,0.3096436291012523,-6.931250000000297,-12.112500000000113,-1.7125000000004795
2021-01-20,-1.8,-4.8,1.2,0.32684605294021196,-6.812499999999969,-12.95624999999993,-0.5875000000000046
